voltage_5_1	absJ_5_1	J_5_1	current_5_1	time_5_1	
0.000000E+0	2.542029E-6	-2.542029E-6	-2.361490E-11	0.000000E+0
5.000000E-2	7.532429E-4	7.532429E-4	6.997464E-9	6.728516E-1
1.000000E-1	8.843289E-4	8.843289E-4	8.215224E-9	1.037109E+0
1.500000E-1	1.404020E-3	1.404020E-3	1.304304E-8	1.155273E+0
2.000000E-1	1.888138E-3	1.888138E-3	1.754039E-8	1.273438E+0
2.500000E-1	2.468939E-3	2.468939E-3	2.293591E-8	1.391602E+0
3.000000E-1	3.189312E-3	3.189312E-3	2.962802E-8	1.508789E+0
3.500000E-1	3.907670E-3	3.907670E-3	3.630141E-8	1.626953E+0
4.000000E-1	4.730935E-3	4.730935E-3	4.394936E-8	1.745117E+0
4.500000E-1	5.542949E-3	5.542949E-3	5.149280E-8	1.863281E+0
5.000000E-1	6.260869E-3	6.260869E-3	5.816212E-8	1.981445E+0
5.000000E-1	6.237165E-3	6.237165E-3	5.794191E-8	2.099609E+0
4.500000E-1	4.976300E-3	4.976300E-3	4.622875E-8	2.216797E+0
4.000000E-1	4.112631E-3	4.112631E-3	3.820545E-8	2.334961E+0
3.500000E-1	3.226405E-3	3.226405E-3	2.997260E-8	2.453125E+0
3.000000E-1	2.532705E-3	2.532705E-3	2.352828E-8	2.571289E+0
2.500000E-1	1.928220E-3	1.928220E-3	1.791275E-8	2.689453E+0
2.000000E-1	1.514585E-3	1.514585E-3	1.407017E-8	2.806641E+0
1.500000E-1	8.543202E-4	8.543202E-4	7.936450E-9	3.294922E+0
1.000000E-1	5.165490E-4	5.165490E-4	4.798628E-9	3.536133E+0
5.000000E-2	2.398578E-4	2.398578E-4	2.228227E-9	3.654297E+0
0.000000E+0	1.813875E-6	1.813875E-6	1.685051E-11	4.335938E+0
-5.000000E-2	2.056556E-4	-2.056556E-4	-1.910496E-9	5.351563E+0
-1.000000E-1	4.252212E-4	-4.252212E-4	-3.950213E-9	5.469727E+0
-1.500000E-1	6.670382E-4	-6.670382E-4	-6.196641E-9	5.587891E+0
-2.000000E-1	8.760454E-4	-8.760454E-4	-8.138272E-9	5.952148E+0
-2.500000E-1	1.136657E-3	-1.136657E-3	-1.055930E-8	6.070313E+0
-3.000000E-1	1.389605E-3	-1.389605E-3	-1.290913E-8	6.188477E+0
-3.500000E-1	1.745390E-3	-1.745390E-3	-1.621430E-8	6.305664E+0
-4.000000E-1	2.046500E-3	-2.046500E-3	-1.901154E-8	6.423828E+0
-4.500000E-1	2.369463E-3	-2.369463E-3	-2.201180E-8	6.541992E+0
-5.000000E-1	2.736196E-3	-2.736196E-3	-2.541867E-8	6.660156E+0
-5.000000E-1	2.721364E-3	-2.721364E-3	-2.528088E-8	6.778320E+0
-4.500000E-1	2.319464E-3	-2.319464E-3	-2.154732E-8	6.895508E+0
-4.000000E-1	2.004799E-3	-2.004799E-3	-1.862415E-8	7.013672E+0
-3.500000E-1	1.655253E-3	-1.655253E-3	-1.537694E-8	7.131836E+0
-3.000000E-1	1.384315E-3	-1.384315E-3	-1.285999E-8	7.250000E+0
-2.500000E-1	1.095717E-3	-1.095717E-3	-1.017897E-8	7.368164E+0
-2.000000E-1	8.473836E-4	-8.473836E-4	-7.872011E-9	7.609375E+0
-1.500000E-1	6.549972E-4	-6.549972E-4	-6.084782E-9	7.727539E+0
-1.000000E-1	4.111838E-4	-4.111838E-4	-3.819809E-9	7.844727E+0
-5.000000E-2	2.022862E-4	-2.022862E-4	-1.879195E-9	7.962891E+0
0.000000E+0	1.025238E-6	1.025238E-6	9.524243E-12	8.644531E+0
