voltage_spot_3_run_2	absJ_spot_3_run_2	J_spot_3_run_2	current_spot_3_run_2	time_spot_3_run_2	
0.000000E+0	7.018204E-8	-7.018204E-8	-4.600209E-13	0.000000E+0
5.000000E-2	3.400551E-5	3.400551E-5	2.228953E-10	1.115234E+0
1.000000E-1	8.000255E-5	8.000255E-5	5.243912E-10	1.484375E+0
1.500000E-1	1.309130E-4	1.309130E-4	8.580928E-10	1.852539E+0
2.000000E-1	2.021212E-4	2.021212E-4	1.324840E-9	2.967773E+0
2.500000E-1	2.811098E-4	2.811098E-4	1.842585E-9	3.334961E+0
3.000000E-1	3.786407E-4	3.786407E-4	2.481869E-9	3.703125E+0
3.500000E-1	4.521389E-4	4.521389E-4	2.963626E-9	4.071289E+0
4.000000E-1	5.448112E-4	5.448112E-4	3.571064E-9	4.438477E+0
4.500000E-1	6.302729E-4	6.302729E-4	4.131238E-9	4.806641E+0
5.000000E-1	7.368858E-4	7.368858E-4	4.830051E-9	5.173828E+0
5.000000E-1	7.274658E-4	7.274658E-4	4.768306E-9	5.541992E+0
4.500000E-1	6.096783E-4	6.096783E-4	3.996247E-9	5.910156E+0
4.000000E-1	5.042496E-4	5.042496E-4	3.305195E-9	6.277344E+0
3.500000E-1	4.078092E-4	4.078092E-4	2.673059E-9	6.645508E+0
3.000000E-1	3.183259E-4	3.183259E-4	2.086525E-9	7.013672E+0
2.500000E-1	2.367566E-4	2.367566E-4	1.551864E-9	7.380859E+0
2.000000E-1	1.659745E-4	1.659745E-4	1.087910E-9	7.749023E+0
1.500000E-1	1.087374E-4	1.087374E-4	7.127390E-10	8.490234E+0
1.000000E-1	6.371650E-5	6.371650E-5	4.176413E-10	8.858398E+0
5.000000E-2	2.827297E-5	2.827297E-5	1.853203E-10	9.226563E+0
0.000000E+0	3.041829E-8	-3.041829E-8	-1.993822E-13	1.040234E+1
-5.000000E-2	1.589492E-5	-1.589492E-5	-1.041861E-10	1.110547E+1
-1.000000E-1	6.952303E-5	-6.952303E-5	-4.557013E-10	1.222070E+1
-1.500000E-1	1.187706E-4	-1.187706E-4	-7.785036E-10	1.258887E+1
-2.000000E-1	1.578319E-4	-1.578319E-4	-1.034538E-9	1.295703E+1
-2.500000E-1	3.599566E-4	-3.599566E-4	-2.359401E-9	1.407227E+1
-3.000000E-1	4.748661E-4	-4.748661E-4	-3.112596E-9	1.443945E+1
-3.500000E-1	6.076019E-4	-6.076019E-4	-3.982637E-9	1.480762E+1
-4.000000E-1	6.894314E-4	-6.894314E-4	-4.519003E-9	1.517578E+1
-4.500000E-1	8.667839E-4	-8.667839E-4	-5.681492E-9	1.554297E+1
-5.000000E-1	9.796269E-4	-9.796269E-4	-6.421142E-9	1.591113E+1
-5.000000E-1	9.325473E-4	-9.325473E-4	-6.112550E-9	1.627930E+1
-4.500000E-1	7.410277E-4	-7.410277E-4	-4.857200E-9	1.664746E+1
-4.000000E-1	6.127821E-4	-6.127821E-4	-4.016591E-9	1.701465E+1
-3.500000E-1	5.269337E-4	-5.269337E-4	-3.453882E-9	1.738281E+1
-3.000000E-1	4.006647E-4	-4.006647E-4	-2.626229E-9	1.775098E+1
-2.500000E-1	2.993267E-4	-2.993267E-4	-1.961991E-9	1.811816E+1
-2.000000E-1	2.115714E-4	-2.115714E-4	-1.386783E-9	1.848633E+1
-1.500000E-1	1.353673E-4	-1.353673E-4	-8.872897E-10	1.922754E+1
-1.000000E-1	8.094160E-5	-8.094160E-5	-5.305464E-10	1.959570E+1
-5.000000E-2	3.953602E-5	-3.953602E-5	-2.591460E-10	1.996387E+1
0.000000E+0	2.711752E-8	2.711752E-8	1.777467E-13	2.113965E+1
0.000000E+0	5.065693E-8	5.065693E-8	3.320400E-13	2.184277E+1
5.000000E-2	3.449222E-5	3.449222E-5	2.260855E-10	2.329199E+1
1.000000E-1	7.437678E-5	7.437678E-5	4.875161E-10	2.366113E+1
1.500000E-1	1.249184E-4	1.249184E-4	8.188000E-10	2.402930E+1
2.000000E-1	1.873943E-4	1.873943E-4	1.228310E-9	2.514355E+1
2.500000E-1	2.710966E-4	2.710966E-4	1.776952E-9	2.551172E+1
3.000000E-1	3.517062E-4	3.517062E-4	2.305322E-9	2.587988E+1
3.500000E-1	4.530266E-4	4.530266E-4	2.969445E-9	2.624707E+1
4.000000E-1	5.729009E-4	5.729009E-4	3.755183E-9	2.661523E+1
4.500000E-1	6.744192E-4	6.744192E-4	4.420603E-9	2.698242E+1
5.000000E-1	7.894279E-4	7.894279E-4	5.174448E-9	2.735059E+1
5.000000E-1	7.946723E-4	7.946723E-4	5.208823E-9	2.771875E+1
4.500000E-1	6.541432E-4	6.541432E-4	4.287700E-9	2.808594E+1
4.000000E-1	5.345941E-4	5.345941E-4	3.504094E-9	2.845410E+1
3.500000E-1	4.276322E-4	4.276322E-4	2.802993E-9	2.882227E+1
3.000000E-1	3.359344E-4	3.359344E-4	2.201943E-9	2.918945E+1
2.500000E-1	2.487784E-4	2.487784E-4	1.630663E-9	2.955762E+1
2.000000E-1	1.749336E-4	1.749336E-4	1.146634E-9	2.992578E+1
1.500000E-1	1.143703E-4	1.143703E-4	7.496608E-10	3.066602E+1
1.000000E-1	7.207019E-5	7.207019E-5	4.723971E-10	3.103516E+1
5.000000E-2	3.062320E-5	3.062320E-5	2.007253E-10	3.140332E+1
0.000000E+0	3.659426E-8	3.659426E-8	2.398637E-13	3.257813E+1
-5.000000E-2	1.591202E-5	-1.591202E-5	-1.042982E-10	3.328223E+1
-1.000000E-1	8.598597E-5	-8.598597E-5	-5.636106E-10	3.439746E+1
-1.500000E-1	1.494735E-4	-1.494735E-4	-9.797513E-10	3.476563E+1
-2.000000E-1	2.323027E-4	-2.323027E-4	-1.522670E-9	3.587988E+1
-2.500000E-1	3.253991E-4	-3.253991E-4	-2.132887E-9	3.624805E+1
-3.000000E-1	4.175660E-4	-4.175660E-4	-2.737012E-9	3.661621E+1
-3.500000E-1	5.103968E-4	-5.103968E-4	-3.345488E-9	3.698437E+1
-4.000000E-1	6.194146E-4	-6.194146E-4	-4.060065E-9	3.735156E+1
-4.500000E-1	7.485851E-4	-7.485851E-4	-4.906737E-9	3.771973E+1
-5.000000E-1	8.331686E-4	-8.331686E-4	-5.461154E-9	3.808691E+1
-5.000000E-1	8.140633E-4	-8.140633E-4	-5.335925E-9	3.845508E+1
-4.500000E-1	7.078290E-4	-7.078290E-4	-4.639593E-9	3.882324E+1
-4.000000E-1	5.769874E-4	-5.769874E-4	-3.781968E-9	3.919043E+1
-3.500000E-1	4.759141E-4	-4.759141E-4	-3.119465E-9	3.955859E+1
-3.000000E-1	3.770513E-4	-3.770513E-4	-2.471451E-9	3.992578E+1
-2.500000E-1	2.858135E-4	-2.858135E-4	-1.873416E-9	4.029395E+1
-2.000000E-1	2.032035E-4	-2.032035E-4	-1.331934E-9	4.066211E+1
-1.500000E-1	1.324523E-4	-1.324523E-4	-8.681825E-10	4.140332E+1
-1.000000E-1	7.539053E-5	-7.539053E-5	-4.941609E-10	4.177148E+1
-5.000000E-2	3.299668E-5	-3.299668E-5	-2.162827E-10	4.213965E+1
0.000000E+0	4.181535E-8	4.181535E-8	2.740863E-13	4.331445E+1
0.000000E+0	5.043673E-8	5.043673E-8	3.305967E-13	4.401855E+1
5.000000E-2	1.595286E-5	1.595286E-5	1.045659E-10	4.472168E+1
1.000000E-1	8.263786E-5	8.263786E-5	5.416648E-10	4.583691E+1
1.500000E-1	1.386718E-4	1.386718E-4	9.089492E-10	4.620508E+1
2.000000E-1	2.743130E-4	2.743130E-4	1.798034E-9	4.731934E+1
2.500000E-1	3.768283E-4	3.768283E-4	2.469989E-9	4.768750E+1
3.000000E-1	4.874957E-4	4.874957E-4	3.195379E-9	4.805566E+1
3.500000E-1	6.133763E-4	6.133763E-4	4.020486E-9	4.842285E+1
4.000000E-1	6.225514E-4	6.225514E-4	4.080626E-9	4.879102E+1
4.500000E-1	7.314893E-4	7.314893E-4	4.794679E-9	4.915820E+1
5.000000E-1	8.433083E-4	8.433083E-4	5.527617E-9	4.952637E+1
5.000000E-1	8.447374E-4	8.447374E-4	5.536984E-9	4.989453E+1
4.500000E-1	6.902141E-4	6.902141E-4	4.524133E-9	5.026172E+1
4.000000E-1	5.588313E-4	5.588313E-4	3.662961E-9	5.062988E+1
3.500000E-1	4.505772E-4	4.505772E-4	2.953390E-9	5.099805E+1
3.000000E-1	3.496434E-4	3.496434E-4	2.291801E-9	5.136523E+1
2.500000E-1	2.603550E-4	2.603550E-4	1.706544E-9	5.173340E+1
2.000000E-1	1.848392E-4	1.848392E-4	1.211562E-9	5.210156E+1
1.500000E-1	1.197808E-4	1.197808E-4	7.851250E-10	5.284180E+1
1.000000E-1	7.858785E-5	7.858785E-5	5.151183E-10	5.321094E+1
5.000000E-2	3.478067E-5	3.478067E-5	2.279762E-10	5.357910E+1
0.000000E+0	5.634803E-8	5.634803E-8	3.693434E-13	5.475391E+1
-5.000000E-2	4.922036E-5	-4.922036E-5	-3.226238E-10	5.586914E+1
-1.000000E-1	8.933692E-5	-8.933692E-5	-5.855750E-10	5.623828E+1
-1.500000E-1	1.707020E-4	-1.707020E-4	-1.118897E-9	5.735254E+1
-2.000000E-1	2.602508E-4	-2.602508E-4	-1.705861E-9	5.772070E+1
-2.500000E-1	3.564900E-4	-3.564900E-4	-2.336678E-9	5.808887E+1
-3.000000E-1	4.466123E-4	-4.466123E-4	-2.927401E-9	5.845605E+1
-3.500000E-1	5.491398E-4	-5.491398E-4	-3.599436E-9	5.882422E+1
-4.000000E-1	6.750942E-4	-6.750942E-4	-4.425027E-9	5.919141E+1
-4.500000E-1	7.614639E-4	-7.614639E-4	-4.991153E-9	5.955957E+1
-5.000000E-1	9.092808E-4	-9.092808E-4	-5.960046E-9	5.992773E+1
-5.000000E-1	8.353519E-4	-8.353519E-4	-5.475465E-9	6.029492E+1
-4.500000E-1	6.962844E-4	-6.962844E-4	-4.563922E-9	6.066309E+1
-4.000000E-1	5.878643E-4	-5.878643E-4	-3.853263E-9	6.103125E+1
-3.500000E-1	4.780832E-4	-4.780832E-4	-3.133683E-9	6.139844E+1
-3.000000E-1	3.842054E-4	-3.842054E-4	-2.518344E-9	6.176660E+1
-2.500000E-1	2.928463E-4	-2.928463E-4	-1.919514E-9	6.213477E+1
-2.000000E-1	2.080913E-4	-2.080913E-4	-1.363972E-9	6.250195E+1
-1.500000E-1	1.362424E-4	-1.362424E-4	-8.930255E-10	6.324316E+1
-1.000000E-1	7.717370E-5	-7.717370E-5	-5.058490E-10	6.361133E+1
-5.000000E-2	3.541699E-5	-3.541699E-5	-2.321471E-10	6.398047E+1
0.000000E+0	3.245719E-9	-3.245719E-9	-2.127465E-14	6.515527E+1
0.000000E+0	2.386969E-8	-2.386969E-8	-1.564582E-13	6.585840E+1
5.000000E-2	3.726793E-5	3.726793E-5	2.442794E-10	6.697363E+1
1.000000E-1	8.015154E-5	8.015154E-5	5.253678E-10	6.734180E+1
1.500000E-1	1.342019E-4	1.342019E-4	8.796507E-10	6.771094E+1
2.000000E-1	2.273400E-4	2.273400E-4	1.490141E-9	6.882520E+1
