voltage_spot_2_run_1	absJ_spot_2_run_1	J_spot_2_run_1	current_spot_2_run_1	time_spot_2_run_1	
0.000000E+0	8.854616E-8	-8.854616E-8	-4.945350E-13	0.000000E+0
5.000000E-2	4.072649E-5	4.072649E-5	2.274596E-10	1.115234E+0
1.000000E-1	9.158440E-5	9.158440E-5	5.115038E-10	1.483398E+0
1.500000E-1	1.588842E-4	1.588842E-4	8.873766E-10	1.851563E+0
2.000000E-1	2.401017E-4	2.401017E-4	1.340981E-9	2.966797E+0
2.500000E-1	3.695902E-4	3.695902E-4	2.064181E-9	3.334961E+0
3.000000E-1	4.657703E-4	4.657703E-4	2.601352E-9	3.702148E+0
3.500000E-1	5.878901E-4	5.878901E-4	3.283398E-9	4.070313E+0
4.000000E-1	7.532316E-4	7.532316E-4	4.206839E-9	4.437500E+0
4.500000E-1	8.943950E-4	8.943950E-4	4.995244E-9	4.805664E+0
5.000000E-1	1.012164E-3	1.012164E-3	5.652990E-9	5.173828E+0
5.000000E-1	1.065637E-3	1.065637E-3	5.951642E-9	5.541016E+0
4.500000E-1	9.896962E-4	9.896962E-4	5.527507E-9	5.909180E+0
4.000000E-1	9.732061E-4	9.732061E-4	5.435408E-9	6.277344E+0
3.500000E-1	1.265301E-3	1.265301E-3	7.066771E-9	6.644531E+0
3.000000E-1	7.507222E-4	7.507222E-4	4.192824E-9	7.012695E+0
2.500000E-1	5.326513E-4	5.326513E-4	2.974886E-9	7.380859E+0
2.000000E-1	3.682919E-4	3.682919E-4	2.056930E-9	7.748047E+0
1.500000E-1	3.193090E-4	3.193090E-4	1.783358E-9	8.116211E+0
1.000000E-1	2.201918E-4	2.201918E-4	1.229783E-9	8.484375E+0
5.000000E-2	9.390651E-5	9.390651E-5	5.244729E-10	9.224609E+0
0.000000E+0	4.754010E-7	-4.754010E-7	-2.655140E-12	1.040039E+1
-5.000000E-2	2.205857E-4	-2.205857E-4	-1.231983E-9	1.151563E+1
-1.000000E-1	2.562251E-4	-2.562251E-4	-1.431031E-9	1.188281E+1
-1.500000E-1	3.981117E-4	-3.981117E-4	-2.223475E-9	1.225098E+1
-2.000000E-1	6.070212E-4	-6.070212E-4	-3.390246E-9	1.261914E+1
-2.500000E-1	7.503217E-4	-7.503217E-4	-4.190587E-9	1.298633E+1
-3.000000E-1	1.162847E-3	-1.162847E-3	-6.494561E-9	1.335449E+1
-3.500000E-1	7.996308E-4	-7.996308E-4	-4.465981E-9	1.372168E+1
-4.000000E-1	1.052002E-3	-1.052002E-3	-5.875490E-9	1.408984E+1
-4.500000E-1	1.175910E-3	-1.175910E-3	-6.567523E-9	1.445801E+1
-5.000000E-1	1.153000E-3	-1.153000E-3	-6.439565E-9	1.482520E+1
-5.000000E-1	1.142097E-3	-1.142097E-3	-6.378672E-9	1.519336E+1
-4.500000E-1	9.657841E-4	-9.657841E-4	-5.393956E-9	1.556055E+1
-4.000000E-1	8.305834E-4	-8.305834E-4	-4.638853E-9	1.592871E+1
-3.500000E-1	6.580275E-4	-6.580275E-4	-3.675119E-9	1.629688E+1
-3.000000E-1	5.405792E-4	-5.405792E-4	-3.019164E-9	1.666406E+1
-2.500000E-1	4.294290E-4	-4.294290E-4	-2.398384E-9	1.703223E+1
-2.000000E-1	3.182648E-4	-3.182648E-4	-1.777526E-9	1.739941E+1
-1.500000E-1	2.192643E-4	-2.192643E-4	-1.224603E-9	1.776758E+1
-1.000000E-1	1.263775E-4	-1.263775E-4	-7.058252E-10	1.850879E+1
-5.000000E-2	6.910159E-5	-6.910159E-5	-3.859361E-10	1.887695E+1
0.000000E+0	1.410153E-7	-1.410153E-7	-7.875783E-13	2.005176E+1
