voltage_spot_5_run_2_20	absJ_spot_5_run_2_20	J_spot_5_run_2_20	current_spot_5_run_2_20	time_spot_5_run_2_20	
0.000000E+0	1.590549E-5	-1.590549E-5	-1.209116E-10	0.000000E+0
5.000000E-2	4.021124E-3	4.021124E-3	3.056810E-8	1.114258E+0
1.000000E-1	7.726989E-3	7.726989E-3	5.873963E-8	1.482422E+0
1.500000E-1	1.124888E-2	1.124888E-2	8.551260E-8	1.849609E+0
2.000000E-1	1.344237E-2	1.344237E-2	1.021873E-7	2.217773E+0
2.500000E-1	5.691581E-3	5.691581E-3	4.326671E-8	3.337891E+0
3.000000E-1	8.739765E-3	8.739765E-3	6.643863E-8	4.079102E+0
3.500000E-1	9.759309E-3	9.759309E-3	7.418908E-8	4.446289E+0
4.000000E-1	1.025712E-2	1.025712E-2	7.797340E-8	4.814453E+0
4.500000E-1	1.163759E-2	1.163759E-2	8.846752E-8	5.182617E+0
5.000000E-1	1.217037E-2	1.217037E-2	9.251767E-8	6.301758E+0
5.000000E-1	1.132445E-2	1.132445E-2	8.608708E-8	7.042969E+0
4.500000E-1	1.023487E-2	1.023487E-2	7.780426E-8	7.411133E+0
4.000000E-1	8.042087E-3	8.042087E-3	6.113497E-8	7.778320E+0
3.500000E-1	6.129018E-3	6.129018E-3	4.659205E-8	8.146484E+0
3.000000E-1	4.848568E-3	4.848568E-3	3.685822E-8	8.514648E+0
2.500000E-1	3.586394E-3	3.586394E-3	2.726333E-8	8.881836E+0
2.000000E-1	2.654005E-3	2.654005E-3	2.017542E-8	9.250000E+0
1.500000E-1	1.828107E-3	1.828107E-3	1.389705E-8	9.618164E+0
1.000000E-1	1.123154E-3	1.123154E-3	8.538084E-9	1.035840E+1
5.000000E-2	5.357418E-4	5.357418E-4	4.072644E-9	1.072656E+1
0.000000E+0	1.667075E-6	-1.667075E-6	-1.267290E-11	1.190137E+1
-5.000000E-2	5.524791E-4	-5.524791E-4	-4.199879E-9	1.301660E+1
-1.000000E-1	1.172866E-3	-1.172866E-3	-8.915985E-9	1.338477E+1
-1.500000E-1	2.144688E-3	-2.144688E-3	-1.630366E-8	1.449805E+1
-2.000000E-1	2.982392E-3	-2.982392E-3	-2.267178E-8	1.486621E+1
-2.500000E-1	4.219131E-3	-4.219131E-3	-3.207332E-8	1.523438E+1
-3.000000E-1	5.501084E-3	-5.501084E-3	-4.181857E-8	1.560156E+1
-3.500000E-1	7.159395E-3	-7.159395E-3	-5.442485E-8	1.596973E+1
-4.000000E-1	8.868949E-3	-8.868949E-3	-6.742067E-8	1.633789E+1
-4.500000E-1	4.515152E-2	-4.515152E-2	-3.432364E-7	1.745703E+1
-5.000000E-1	4.563843E-2	-4.563843E-2	-3.469378E-7	1.782520E+1
-5.000000E-1	4.389136E-2	-4.389136E-2	-3.336568E-7	1.819336E+1
-4.500000E-1	4.089309E-2	-4.089309E-2	-3.108643E-7	1.856055E+1
-4.000000E-1	3.634487E-2	-3.634487E-2	-2.762893E-7	1.892871E+1
-3.500000E-1	3.137811E-2	-3.137811E-2	-2.385326E-7	1.929590E+1
-3.000000E-1	2.540135E-2	-2.540135E-2	-1.930980E-7	1.966406E+1
-2.500000E-1	2.178921E-2	-2.178921E-2	-1.656389E-7	2.003223E+1
-2.000000E-1	1.531819E-2	-1.531819E-2	-1.164470E-7	2.039941E+1
-1.500000E-1	3.961755E-3	-3.961755E-3	-3.011678E-8	2.114063E+1
-1.000000E-1	2.228889E-3	-2.228889E-3	-1.694374E-8	2.150879E+1
-5.000000E-2	1.198442E-3	-1.198442E-3	-9.110409E-9	2.225000E+1
0.000000E+0	3.456633E-6	-3.456633E-6	-2.627690E-11	2.342383E+1
0.000000E+0	2.495842E-6	-2.495842E-6	-1.897309E-11	2.412793E+1
5.000000E-2	8.249795E-4	8.249795E-4	6.271394E-9	2.524316E+1
1.000000E-1	9.613978E-4	9.613978E-4	7.308429E-9	2.635742E+1
1.500000E-1	1.672697E-3	1.672697E-3	1.271564E-8	2.672461E+1
2.000000E-1	2.512244E-3	2.512244E-3	1.909777E-8	2.709277E+1
2.500000E-1	3.422255E-3	3.422255E-3	2.601557E-8	2.745996E+1
3.000000E-1	4.640248E-3	4.640248E-3	3.527460E-8	2.782812E+1
3.500000E-1	5.598523E-3	5.598523E-3	4.255929E-8	2.819629E+1
4.000000E-1	7.674581E-3	7.674581E-3	5.834123E-8	2.856348E+1
4.500000E-1	9.635292E-3	9.635292E-3	7.324632E-8	2.893164E+1
5.000000E-1	1.105781E-2	1.105781E-2	8.406015E-8	2.929883E+1
5.000000E-1	1.064631E-2	1.064631E-2	8.093199E-8	2.966699E+1
4.500000E-1	8.706359E-3	8.706359E-3	6.618468E-8	3.003516E+1
4.000000E-1	6.235630E-3	6.235630E-3	4.740250E-8	3.040234E+1
3.500000E-1	5.000015E-3	5.000015E-3	3.800951E-8	3.077051E+1
