voltage_spot_5_run_2	absJ_spot_5_run_2	J_spot_5_run_2	current_spot_5_run_2	time_spot_5_run_2	
0.000000E+0	5.229631E-6	-5.229631E-6	-1.298123E-11	0.000000E+0
5.000000E-2	1.435800E-3	1.435800E-3	3.564009E-9	1.115234E+0
1.000000E-1	2.999489E-3	2.999489E-3	7.445471E-9	1.483398E+0
1.500000E-1	3.191372E-3	3.191372E-3	7.921770E-9	2.597656E+0
2.000000E-1	5.545518E-3	5.545518E-3	1.376534E-8	2.964844E+0
2.500000E-1	7.689665E-3	7.689665E-3	1.908764E-8	3.333008E+0
3.000000E-1	1.134293E-2	1.134293E-2	2.815595E-8	3.701172E+0
3.500000E-1	1.616997E-2	1.616997E-2	4.013785E-8	4.068359E+0
4.000000E-1	2.048838E-2	2.048838E-2	5.085720E-8	4.436523E+0
4.500000E-1	2.570530E-2	2.570530E-2	6.380688E-8	4.804688E+0
5.000000E-1	3.049650E-2	3.049650E-2	7.569982E-8	5.171875E+0
5.000000E-1	2.855072E-2	2.855072E-2	7.086991E-8	5.540039E+0
4.500000E-1	2.259968E-2	2.259968E-2	5.609797E-8	5.908203E+0
4.000000E-1	1.724437E-2	1.724437E-2	4.280476E-8	6.275391E+0
3.500000E-1	1.254692E-2	1.254692E-2	3.114454E-8	6.643555E+0
3.000000E-1	8.766806E-3	8.766806E-3	2.176137E-8	7.010742E+0
2.500000E-1	6.283008E-3	6.283008E-3	1.559597E-8	7.378906E+0
2.000000E-1	4.096830E-3	4.096830E-3	1.016934E-8	8.866211E+0
1.500000E-1	2.264389E-3	2.264389E-3	5.620772E-9	9.607422E+0
1.000000E-1	1.280908E-3	1.280908E-3	3.179528E-9	9.975586E+0
5.000000E-2	5.361318E-4	5.361318E-4	1.330811E-9	1.034277E+1
0.000000E+0	1.674814E-6	-1.674814E-6	-4.157300E-12	1.151660E+1
-5.000000E-2	5.080806E-4	-5.080806E-4	-1.261181E-9	1.263281E+1
-1.000000E-1	1.154654E-3	-1.154654E-3	-2.866135E-9	1.300000E+1
-1.500000E-1	2.195060E-3	-2.195060E-3	-5.448679E-9	1.336816E+1
-2.000000E-1	3.569281E-3	-3.569281E-3	-8.859833E-9	1.373633E+1
-2.500000E-1	6.236666E-3	-6.236666E-3	-1.548094E-8	1.484961E+1
-3.000000E-1	8.721058E-3	-8.721058E-3	-2.164781E-8	1.521777E+1
-3.500000E-1	1.332097E-2	-1.332097E-2	-3.306592E-8	1.558594E+1
-4.000000E-1	1.796503E-2	-1.796503E-2	-4.459363E-8	1.595312E+1
-4.500000E-1	2.919341E-2	-2.919341E-2	-7.246523E-8	1.632129E+1
-5.000000E-1	1.810518E-1	-1.810518E-1	-4.494150E-7	1.744043E+1
-5.000000E-1	1.646217E-1	-1.646217E-1	-4.086315E-7	1.780859E+1
-4.500000E-1	1.472613E-1	-1.472613E-1	-3.655388E-7	1.817676E+1
-4.000000E-1	9.868337E-2	-9.868337E-2	-2.449564E-7	1.854395E+1
-3.500000E-1	5.715622E-2	-5.715622E-2	-1.418758E-7	1.891211E+1
-3.000000E-1	4.030567E-2	-4.030567E-2	-1.000486E-7	1.927930E+1
-2.500000E-1	3.263678E-2	-3.263678E-2	-8.101253E-8	2.002051E+1
-2.000000E-1	1.771150E-2	-1.771150E-2	-4.396429E-8	2.038867E+1
-1.500000E-1	1.032340E-2	-1.032340E-2	-2.562521E-8	2.075586E+1
-1.000000E-1	5.452256E-3	-5.452256E-3	-1.353384E-8	2.112402E+1
-5.000000E-2	1.545338E-3	-1.545338E-3	-3.835908E-9	2.186523E+1
0.000000E+0	6.544843E-6	-6.544843E-6	-1.624591E-11	2.303906E+1
