voltage_spot_2_run_1	absJ_spot_2_run_1	J_spot_2_run_1	current_spot_2_run_1	time_spot_2_run_1	
0.000000E+0	6.921249E-5	-6.921249E-5	-2.684413E-10	0.000000E+0
5.000000E-2	3.448237E-2	3.448237E-2	1.337402E-7	7.412109E-1
1.000000E-1	6.883286E-2	6.883286E-2	2.669689E-7	1.109375E+0
1.500000E-1	1.101860E-1	1.101860E-1	4.273573E-7	1.477539E+0
2.000000E-1	1.560374E-1	1.560374E-1	6.051926E-7	1.844727E+0
2.500000E-1	1.848063E-1	1.848063E-1	7.167730E-7	2.212891E+0
3.000000E-1	3.804931E-3	3.804931E-3	1.475746E-8	3.339844E+0
3.500000E-1	6.653115E-2	6.653115E-2	2.580417E-7	4.081055E+0
4.000000E-1	1.189510E-1	1.189510E-1	4.613526E-7	4.448242E+0
4.500000E-1	1.192619E-1	1.192619E-1	4.625584E-7	4.816406E+0
5.000000E-1	1.853338E-2	1.853338E-2	7.188191E-8	5.943359E+0
5.000000E-1	1.300715E-2	1.300715E-2	5.044834E-8	6.684570E+0
4.500000E-1	9.511365E-3	9.511365E-3	3.688992E-8	7.051758E+0
4.000000E-1	7.883830E-3	7.883830E-3	3.057751E-8	7.419922E+0
3.500000E-1	5.956144E-3	5.956144E-3	2.310096E-8	7.788086E+0
3.000000E-1	4.531609E-3	4.531609E-3	1.757589E-8	8.155273E+0
2.500000E-1	3.172837E-3	3.172837E-3	1.230588E-8	8.523438E+0
2.000000E-1	1.906907E-3	1.906907E-3	7.395955E-9	9.264648E+0
1.500000E-1	9.191781E-4	9.191781E-4	3.565041E-9	9.631836E+0
1.000000E-1	5.377496E-4	5.377496E-4	2.085667E-9	1.000000E+1
5.000000E-2	2.821122E-4	2.821122E-4	1.094175E-9	1.036816E+1
0.000000E+0	1.253156E-6	-1.253156E-6	-4.860376E-12	1.154199E+1
-5.000000E-2	5.833138E-4	-5.833138E-4	-2.262388E-9	1.265723E+1
-1.000000E-1	1.166454E-3	-1.166454E-3	-4.524104E-9	1.302539E+1
-1.500000E-1	1.683848E-3	-1.683848E-3	-6.530820E-9	1.339355E+1
-2.000000E-1	1.964590E-3	-1.964590E-3	-7.619681E-9	1.376074E+1
-2.500000E-1	2.600087E-3	-2.600087E-3	-1.008446E-8	1.412891E+1
-3.000000E-1	1.558324E-3	-1.558324E-3	-6.043976E-9	1.524316E+1
-3.500000E-1	1.877442E-3	-1.877442E-3	-7.281677E-9	1.598340E+1
-4.000000E-1	2.306981E-3	-2.306981E-3	-8.947646E-9	1.635156E+1
-4.500000E-1	1.238628E-2	-1.238628E-2	-4.804031E-8	1.821777E+1
-5.000000E-1	1.528470E-2	-1.528470E-2	-5.928186E-8	1.895898E+1
-5.000000E-1	1.109612E-2	-1.109612E-2	-4.303639E-8	1.932617E+1
-4.500000E-1	9.353307E-3	-9.353307E-3	-3.627689E-8	1.969434E+1
-4.000000E-1	9.325049E-3	-9.325049E-3	-3.616729E-8	2.006250E+1
-3.500000E-1	4.512633E-3	-4.512633E-3	-1.750229E-8	2.042969E+1
-3.000000E-1	3.818008E-3	-3.818008E-3	-1.480818E-8	2.079785E+1
-2.500000E-1	3.005358E-3	-3.005358E-3	-1.165631E-8	2.116504E+1
-2.000000E-1	2.868703E-3	-2.868703E-3	-1.112629E-8	2.153320E+1
-1.500000E-1	1.610732E-3	-1.610732E-3	-6.247239E-9	2.227441E+1
-1.000000E-1	9.414186E-4	-9.414186E-4	-3.651301E-9	2.264160E+1
-5.000000E-2	5.331352E-4	-5.331352E-4	-2.067770E-9	2.300977E+1
0.000000E+0	1.494769E-6	-1.494769E-6	-5.797474E-12	2.418359E+1
