voltage_1_1_500mv_500ms	absJ_1_1_500mv_500ms	J_1_1_500mv_500ms	current_1_1_500mv_500ms	time_1_1_500mv_500ms	
0.000000E+0	4.032844E-9	4.032844E-9	2.252365E-14	0.000000E+0
5.000000E-2	1.202821E-7	1.202821E-7	6.717821E-13	1.002930E+0
1.000000E-1	2.778041E-7	2.778041E-7	1.551551E-12	2.004883E+0
1.500000E-1	4.569464E-7	4.569464E-7	2.552070E-12	3.007813E+0
2.000000E-1	6.378752E-7	6.378752E-7	3.562567E-12	4.010742E+0
2.500000E-1	1.763531E-6	1.763531E-6	9.849413E-12	5.012695E+0
3.000000E-1	1.643621E-6	1.643621E-6	9.179713E-12	6.015625E+0
3.500000E-1	2.562504E-6	2.562504E-6	1.431172E-11	7.018555E+0
4.000000E-1	2.166540E-6	2.166540E-6	1.210024E-11	8.020508E+0
4.500000E-1	2.683548E-6	2.683548E-6	1.498776E-11	9.023438E+0
5.000000E-1	3.257061E-6	3.257061E-6	1.819086E-11	1.002637E+1
5.000000E-1	3.025162E-6	3.025162E-6	1.689569E-11	1.102832E+1
4.500000E-1	2.686468E-6	2.686468E-6	1.500407E-11	1.203125E+1
4.000000E-1	2.169929E-6	2.169929E-6	1.211917E-11	1.303418E+1
3.500000E-1	1.725650E-6	1.725650E-6	9.637846E-12	1.403613E+1
3.000000E-1	1.339391E-6	1.339391E-6	7.480572E-12	1.503906E+1
2.500000E-1	9.738485E-7	9.738485E-7	5.438996E-12	1.604199E+1
2.000000E-1	6.536711E-7	6.536711E-7	3.650788E-12	1.704395E+1
1.500000E-1	4.502797E-7	4.502797E-7	2.514836E-12	1.804688E+1
1.000000E-1	1.683681E-7	1.683681E-7	9.403450E-13	1.904980E+1
5.000000E-2	1.522710E-6	-1.522710E-6	-8.504419E-12	2.005176E+1
0.000000E+0	4.477647E-6	-4.477647E-6	-2.500790E-11	2.105469E+1
-5.000000E-2	1.590526E-8	1.590526E-8	8.883172E-14	2.205762E+1
-1.000000E-1	1.111850E-6	-1.111850E-6	-6.209741E-12	2.306055E+1
-1.500000E-1	9.800458E-7	-9.800458E-7	-5.473608E-12	2.406250E+1
-2.000000E-1	6.695540E-7	-6.695540E-7	-3.739495E-12	2.506543E+1
-2.500000E-1	5.057828E-7	-5.057828E-7	-2.824824E-12	2.606738E+1
-3.000000E-1	8.311138E-7	-8.311138E-7	-4.641815E-12	2.707031E+1
-3.500000E-1	1.035810E-6	-1.035810E-6	-5.785053E-12	2.807324E+1
-4.000000E-1	1.214413E-6	-1.214413E-6	-6.782561E-12	2.907520E+1
-4.500000E-1	1.733367E-6	-1.733367E-6	-9.680950E-12	3.007813E+1
-5.000000E-1	2.136694E-6	-2.136694E-6	-1.193355E-11	3.108008E+1
-5.000000E-1	1.875260E-6	-1.875260E-6	-1.047343E-11	3.208301E+1
-4.500000E-1	1.465125E-6	-1.465125E-6	-8.182802E-12	3.308496E+1
-4.000000E-1	1.244814E-6	-1.244814E-6	-6.952355E-12	3.408789E+1
-3.500000E-1	9.938937E-7	-9.938937E-7	-5.550949E-12	3.509082E+1
-3.000000E-1	7.854480E-7	-7.854480E-7	-4.386769E-12	3.609277E+1
-2.500000E-1	5.591540E-7	-5.591540E-7	-3.122905E-12	3.709570E+1
-2.000000E-1	2.770070E-6	-2.770070E-6	-1.547099E-11	3.809766E+1
-1.500000E-1	4.267907E-6	4.267907E-6	2.383649E-11	3.910059E+1
-1.000000E-1	1.329869E-7	1.329869E-7	7.427392E-13	4.010352E+1
-5.000000E-2	7.933000E-8	-7.933000E-8	-4.430623E-13	4.110547E+1
0.000000E+0	6.167294E-8	6.167294E-8	3.444467E-13	4.210840E+1
