voltage_1_2_500mv_500ms	absJ_1_2_500mv_500ms	J_1_2_500mv_500ms	current_1_2_500mv_500ms	time_1_2_500mv_500ms	
0.000000E+0	2.763356E-8	2.763356E-8	1.543349E-13	0.000000E+0
5.000000E-2	1.036339E-7	1.036339E-7	5.788009E-13	1.002930E+0
1.000000E-1	3.535187E-7	3.535187E-7	1.974421E-12	2.004883E+0
1.500000E-1	6.052173E-7	6.052173E-7	3.380171E-12	3.007813E+0
2.000000E-1	7.878830E-7	7.878830E-7	4.400369E-12	4.010742E+0
2.500000E-1	1.130908E-6	1.130908E-6	6.316184E-12	5.012695E+0
3.000000E-1	1.355249E-6	1.355249E-6	7.569140E-12	6.015625E+0
3.500000E-1	1.773244E-6	1.773244E-6	9.903661E-12	7.018555E+0
4.000000E-1	2.425744E-6	2.425744E-6	1.354791E-11	8.020508E+0
4.500000E-1	2.951707E-6	2.951707E-6	1.648544E-11	9.023438E+0
5.000000E-1	3.507612E-6	3.507612E-6	1.959020E-11	1.002637E+1
5.000000E-1	3.749010E-6	3.749010E-6	2.093842E-11	1.102832E+1
4.500000E-1	2.936962E-6	2.936962E-6	1.640309E-11	1.203125E+1
4.000000E-1	2.357847E-6	2.357847E-6	1.316870E-11	1.303418E+1
3.500000E-1	1.896589E-6	1.896589E-6	1.059255E-11	1.403613E+1
3.000000E-1	1.474483E-6	1.474483E-6	8.235065E-12	1.503906E+1
2.500000E-1	1.090016E-6	1.090016E-6	6.087797E-12	1.604199E+1
2.000000E-1	6.909705E-7	6.909705E-7	3.859107E-12	1.704395E+1
1.500000E-1	4.668383E-7	4.668383E-7	2.607317E-12	1.804688E+1
1.000000E-1	3.207441E-7	3.207441E-7	1.791373E-12	1.904980E+1
5.000000E-2	1.250331E-7	1.250331E-7	6.983164E-13	2.005176E+1
0.000000E+0	7.851994E-10	7.851994E-10	4.385381E-15	2.105469E+1
-5.000000E-2	9.337911E-8	-9.337911E-8	-5.215273E-13	2.205762E+1
-1.000000E-1	3.208956E-7	-3.208956E-7	-1.792219E-12	2.306055E+1
-1.500000E-1	3.514439E-7	-3.514439E-7	-1.962833E-12	2.406250E+1
-2.000000E-1	5.366167E-7	-5.366167E-7	-2.997033E-12	2.506543E+1
-2.500000E-1	8.832028E-7	-8.832028E-7	-4.932735E-12	2.606738E+1
-3.000000E-1	9.665880E-7	-9.665880E-7	-5.398446E-12	2.707031E+1
-3.500000E-1	1.282541E-6	-1.282541E-6	-7.163062E-12	2.807324E+1
-4.000000E-1	1.371873E-6	-1.371873E-6	-7.661982E-12	2.907520E+1
-4.500000E-1	1.428226E-6	-1.428226E-6	-7.976717E-12	3.007813E+1
-5.000000E-1	1.729379E-6	-1.729379E-6	-9.658677E-12	3.108008E+1
-5.000000E-1	1.885074E-6	-1.885074E-6	-1.052824E-11	3.208301E+1
-4.500000E-1	1.453598E-6	-1.453598E-6	-8.118423E-12	3.308594E+1
-4.000000E-1	1.193414E-6	-1.193414E-6	-6.665279E-12	3.408789E+1
-3.500000E-1	9.741393E-7	-9.741393E-7	-5.440620E-12	3.509082E+1
-3.000000E-1	7.787911E-7	-7.787911E-7	-4.349590E-12	3.609277E+1
-2.500000E-1	6.469299E-7	-6.469299E-7	-3.613138E-12	3.709570E+1
-2.000000E-1	7.599041E-8	-7.599041E-8	-4.244105E-13	3.809863E+1
-1.500000E-1	8.124826E-8	-8.124826E-8	-4.537759E-13	3.910059E+1
-1.000000E-1	1.111206E-7	-1.111206E-7	-6.206147E-13	4.010352E+1
-5.000000E-2	4.607084E-8	-4.607084E-8	-2.573081E-13	4.110547E+1
0.000000E+0	2.084009E-8	2.084009E-8	1.163930E-13	4.210840E+1
