J	logJ	Histogram	Fit				
1.1659e-008	-7.9333	0	0.00027454
1.5849e-008	-7.8	0	0.00061294
2.1544e-008	-7.6667	0	0.0013315
2.9286e-008	-7.5333	0	0.0028144
3.9811e-008	-7.4	0	0.0057881
5.4117e-008	-7.2667	0	0.011583
7.3564e-008	-7.1333	0	0.022553
1e-007	-7	0	0.042729
1.3594e-007	-6.8667	0	0.078769
1.8478e-007	-6.7333	0	0.14129
2.5119e-007	-6.6	0	0.24659
3.4145e-007	-6.4667	0	0.41875
4.6416e-007	-6.3333	0	0.69192
6.3096e-007	-6.2	0	1.1124
8.577e-007	-6.0667	0	1.7402
1.1659e-006	-5.9333	0	2.6489
1.5849e-006	-5.8	0	3.9232
2.1544e-006	-5.6667	0	5.6537
2.9286e-006	-5.5333	3	7.9276
3.9811e-006	-5.4	19	10.816
5.4117e-006	-5.2667	35	14.359
7.3564e-006	-5.1333	17	18.547
1e-005	-5	28	23.311
1.3594e-005	-4.8667	53	28.507
1.8478e-005	-4.7333	18	33.921
2.5119e-005	-4.6	26	39.274
3.4145e-005	-4.4667	19	44.245
4.6416e-005	-4.3333	51	48.499
6.3096e-005	-4.2	82	51.727
8.577e-005	-4.0667	46	53.682
0.00011659	-3.9333	48	54.207
0.00015849	-3.8	41	53.259
0.00021544	-3.6667	64	50.916
0.00029286	-3.5333	45	47.362
0.00039811	-3.4	18	42.868
0.00054117	-3.2667	50	37.752
0.00073564	-3.1333	71	32.35
0.001	-3	49	26.973
0.0013594	-2.8667	7	21.882
0.0018478	-2.7333	1	17.273
0.0025119	-2.6	1	13.267
0.0034145	-2.4667	0	9.9152
0.0046416	-2.3333	0	7.2101
0.0063096	-2.2	0	5.1015
0.008577	-2.0667	0	3.5122
0.011659	-1.9333	0	2.3527
0.015849	-1.8	0	1.5335
0.021544	-1.6667	0	0.97254
0.029286	-1.5333	0	0.60014
0.039811	-1.4	0	0.36034
0.054117	-1.2667	0	0.21052
0.073564	-1.1333	0	0.11967
0.1	-1	0	0.066194
0.13594	-0.86667	0	0.035625
0.18478	-0.73333	0	0.018656
0.25119	-0.6	0	0.0095056
0.34145	-0.46667	0	0.0047127
0.46416	-0.33333	0	0.0022734
0.63096	-0.2	0	0.0010671
0.8577	-0.066667	0	0.00048736
1.1659	0.066667	0	0.00021658
1.5849	0.2	0	9.3646e-005
2.1544	0.33333	0	3.9399e-005
2.9286	0.46667	0	1.6129e-005
3.9811	0.6	0	6.4245e-006
5.4117	0.73333	0	2.4899e-006
7.3564	0.86667	0	9.3898e-007
10	1	0	3.4454e-007
13.594	1.1333	0	1.2301e-007
18.478	1.2667	0	4.2734e-008
25.119	1.4	0	1.4445e-008
34.145	1.5333	0	4.7508e-009
46.416	1.6667	0	1.5204e-009
63.096	1.8	0	4.7341e-010
85.77	1.9333	8	1.4343e-010
