J	logJ	Histogram	Fit				
1.1659e-008	-7.9333	0	0.01308
1.5849e-008	-7.8	0	0.024115
2.1544e-008	-7.6667	0	0.043429
2.9286e-008	-7.5333	0	0.076394
3.9811e-008	-7.4	0	0.13126
5.4117e-008	-7.2667	0	0.22029
7.3564e-008	-7.1333	0	0.36111
1e-007	-7	0	0.5782
1.3594e-007	-6.8667	0	0.90428
1.8478e-007	-6.7333	0	1.3814
2.5119e-007	-6.6	0	2.0612
3.4145e-007	-6.4667	0	3.0042
4.6416e-007	-6.3333	0	4.2767
6.3096e-007	-6.2	0	5.9469
8.577e-007	-6.0667	0	8.0771
1.1659e-006	-5.9333	7	10.716
1.5849e-006	-5.8	38	13.885
2.1544e-006	-5.6667	25	17.575
2.9286e-006	-5.5333	8	21.728
3.9811e-006	-5.4	20	26.238
5.4117e-006	-5.2667	32	30.949
7.3564e-006	-5.1333	50	35.656
1e-005	-5	43	40.126
1.3594e-005	-4.8667	71	44.106
1.8478e-005	-4.7333	30	47.355
2.5119e-005	-4.6	45	49.661
3.4145e-005	-4.4667	38	50.87
4.6416e-005	-4.3333	33	50.897
6.3096e-005	-4.2	32	49.742
8.577e-005	-4.0667	57	47.482
0.00011659	-3.9333	55	44.273
0.00015849	-3.8	32	40.321
0.00021544	-3.6667	34	35.868
0.00029286	-3.5333	110	31.166
0.00039811	-3.4	21	26.451
0.00054117	-3.2667	11	21.928
0.00073564	-3.1333	0	17.756
0.001	-3	0	14.043
0.0013594	-2.8667	0	10.849
0.0018478	-2.7333	0	8.1867
0.0025119	-2.6	0	6.0341
0.0034145	-2.4667	0	4.3441
0.0046416	-2.3333	0	3.0548
0.0063096	-2.2	0	2.0982
0.008577	-2.0667	0	1.4077
0.011659	-1.9333	0	0.92249
0.015849	-1.8	0	0.59048
0.021544	-1.6667	0	0.36918
0.029286	-1.5333	0	0.22545
0.039811	-1.4	0	0.13448
0.054117	-1.2667	0	0.078354
0.073564	-1.1333	0	0.044591
0.1	-1	0	0.024787
0.13594	-0.86667	0	0.013459
0.18478	-0.73333	0	0.0071377
0.25119	-0.6	0	0.0036975
0.34145	-0.46667	0	0.0018709
0.46416	-0.33333	0	0.00092464
0.63096	-0.2	0	0.00044636
0.8577	-0.066667	0	0.00021047
1.1659	0.066667	0	9.6938e-005
1.5849	0.2	0	4.3609e-005
2.1544	0.33333	0	1.9163e-005
2.9286	0.46667	0	8.2248e-006
3.9811	0.6	0	3.4481e-006
5.4117	0.73333	0	1.412e-006
7.3564	0.86667	0	5.6476e-007
10	1	0	2.2064e-007
13.594	1.1333	0	8.4198e-008
18.478	1.2667	0	3.1384e-008
25.119	1.4	0	1.1426e-008
34.145	1.5333	0	4.0634e-009
46.416	1.6667	0	1.4114e-009
63.096	1.8	0	4.7888e-010
85.77	1.9333	8	1.587e-010
