J	logJ	Histogram	Fit				
1.1659e-008	-7.9333	0	7.0992e-006
1.5849e-008	-7.8	0	1.9956e-005
2.1544e-008	-7.6667	0	5.4185e-005
2.9286e-008	-7.5333	0	0.00014212
3.9811e-008	-7.4	0	0.00036006
5.4117e-008	-7.2667	0	0.00088117
7.3564e-008	-7.1333	0	0.002083
1e-007	-7	0	0.0047565
1.3594e-007	-6.8667	0	0.010491
1.8478e-007	-6.7333	0	0.022353
2.5119e-007	-6.6	0	0.046003
3.4145e-007	-6.4667	0	0.091454
4.6416e-007	-6.3333	0	0.17562
6.3096e-007	-6.2	0	0.32575
8.577e-007	-6.0667	0	0.58367
1.1659e-006	-5.9333	0	1.0102
1.5849e-006	-5.8	0	1.6888
2.1544e-006	-5.6667	0	2.7273
2.9286e-006	-5.5333	1	4.2543
3.9811e-006	-5.4	45	6.4103
5.4117e-006	-5.2667	26	9.3301
7.3564e-006	-5.1333	5	13.117
1e-005	-5	13	17.814
1.3594e-005	-4.8667	36	23.369
1.8478e-005	-4.7333	9	29.612
2.5119e-005	-4.6	29	36.246
3.4145e-005	-4.4667	33	42.854
4.6416e-005	-4.3333	62	48.943
6.3096e-005	-4.2	65	53.993
8.577e-005	-4.0667	52	57.536
0.00011659	-3.9333	58	59.224
0.00015849	-3.8	44	58.886
0.00021544	-3.6667	74	56.557
0.00029286	-3.5333	50	52.47
0.00039811	-3.4	25	47.021
0.00054117	-3.2667	36	40.703
0.00073564	-3.1333	91	34.034
0.001	-3	30	27.489
0.0013594	-2.8667	6	21.447
0.0018478	-2.7333	4	16.163
0.0025119	-2.6	0	11.766
0.0034145	-2.4667	0	8.2736
0.0046416	-2.3333	0	5.6197
0.0063096	-2.2	0	3.6872
0.008577	-2.0667	0	2.3368
0.011659	-1.9333	0	1.4306
0.015849	-1.8	0	0.84597
0.021544	-1.6667	0	0.48323
0.029286	-1.5333	0	0.26663
0.039811	-1.4	0	0.14211
0.054117	-1.2667	0	0.07316
0.073564	-1.1333	0	0.036382
0.1	-1	0	0.017477
0.13594	-0.86667	0	0.0081095
0.18478	-0.73333	0	0.0036348
0.25119	-0.6	0	0.0015737
0.34145	-0.46667	0	0.00065812
0.46416	-0.33333	0	0.00026586
0.63096	-0.2	0	0.00010374
0.8577	-0.066667	0	3.9104e-005
1.1659	0.066667	0	1.4237e-005
1.5849	0.2	0	5.0073e-006
2.1544	0.33333	0	1.7011e-006
2.9286	0.46667	0	5.5822e-007
3.9811	0.6	0	1.7695e-007
5.4117	0.73333	0	5.4179e-008
7.3564	0.86667	0	1.6024e-008
10	1	0	4.578e-009
13.594	1.1333	0	1.2634e-009
18.478	1.2667	0	3.3678e-010
25.119	1.4	0	8.6717e-011
34.145	1.5333	0	2.1569e-011
46.416	1.6667	0	5.1821e-012
63.096	1.8	0	1.2026e-012
85.77	1.9333	6	2.696e-013
