J	logJ	Histogram	Fit				
1.1659e-008	-7.9333	0	9.4244e-008
1.5849e-008	-7.8	0	3.331e-007
2.1544e-008	-7.6667	0	1.1307e-006
2.9286e-008	-7.5333	0	3.6857e-006
3.9811e-008	-7.4	0	1.1538e-005
5.4117e-008	-7.2667	0	3.4689e-005
7.3564e-008	-7.1333	0	0.00010016
1e-007	-7	0	0.00027772
1.3594e-007	-6.8667	0	0.00073953
1.8478e-007	-6.7333	0	0.0018912
2.5119e-007	-6.6	0	0.0046447
3.4145e-007	-6.4667	0	0.010955
4.6416e-007	-6.3333	0	0.024814
6.3096e-007	-6.2	0	0.053977
8.577e-007	-6.0667	0	0.11276
1.1659e-006	-5.9333	0	0.22622
1.5849e-006	-5.8	0	0.43586
2.1544e-006	-5.6667	0	0.80648
2.9286e-006	-5.5333	0	1.4331
3.9811e-006	-5.4	0	2.4456
5.4117e-006	-5.2667	8	4.008
7.3564e-006	-5.1333	34	6.3082
1e-005	-5	14	9.5348
1.3594e-005	-4.8667	4	13.841
1.8478e-005	-4.7333	21	19.294
2.5119e-005	-4.6	17	25.831
3.4145e-005	-4.4667	6	33.21
4.6416e-005	-4.3333	26	41.006
6.3096e-005	-4.2	71	48.624
8.577e-005	-4.0667	90	55.372
0.00011659	-3.9333	68	60.556
0.00015849	-3.8	54	63.601
0.00021544	-3.6667	46	64.15
0.00029286	-3.5333	64	62.139
0.00039811	-3.4	49	57.805
0.00054117	-3.2667	38	51.642
0.00073564	-3.1333	29	44.306
0.001	-3	76	36.506
0.0013594	-2.8667	61	28.887
0.0018478	-2.7333	10	21.951
0.0025119	-2.6	5	16.02
0.0034145	-2.4667	1	11.228
0.0046416	-2.3333	0	7.557
0.0063096	-2.2	0	4.8847
0.008577	-2.0667	0	3.0323
0.011659	-1.9333	0	1.8077
0.015849	-1.8	0	1.035
0.021544	-1.6667	0	0.56904
0.029286	-1.5333	0	0.30047
0.039811	-1.4	0	0.15237
0.054117	-1.2667	0	0.074202
0.073564	-1.1333	0	0.034703
0.1	-1	0	0.015587
0.13594	-0.86667	0	0.0067233
0.18478	-0.73333	0	0.0027851
0.25119	-0.6	0	0.001108
0.34145	-0.46667	0	0.00042329
0.46416	-0.33333	0	0.00015531
0.63096	-0.2	0	5.4724e-005
0.8577	-0.066667	0	1.8518e-005
1.1659	0.066667	0	6.0179e-006
1.5849	0.2	0	1.8781e-006
2.1544	0.33333	0	5.6291e-007
2.9286	0.46667	0	1.6203e-007
3.9811	0.6	0	4.4789e-008
5.4117	0.73333	0	1.189e-008
7.3564	0.86667	0	3.0313e-009
10	1	0	7.4217e-010
13.594	1.1333	0	1.7451e-010
18.478	1.2667	0	3.9406e-011
25.119	1.4	0	8.5454e-012
34.145	1.5333	0	1.7797e-012
46.416	1.6667	0	3.5595e-013
63.096	1.8	0	6.8369e-014
85.77	1.9333	8	1.2611e-014
