J	logJ	Histogram	Fit				
1.1659e-008	-7.9333	0	0.092717
1.5849e-008	-7.8	0	0.16492
2.1544e-008	-7.6667	0	0.28547
2.9286e-008	-7.5333	0	0.4808
3.9811e-008	-7.4	0	0.78799
5.4117e-008	-7.2667	0	1.2567
7.3564e-008	-7.1333	0	1.9501
1e-007	-7	0	2.9447
1.3594e-007	-6.8667	0	4.3268
1.8478e-007	-6.7333	0	6.1864
2.5119e-007	-6.6	1	8.607
3.4145e-007	-6.4667	16	11.652
4.6416e-007	-6.3333	25	15.35
6.3096e-007	-6.2	27	19.677
8.577e-007	-6.0667	8	24.544
1.1659e-006	-5.9333	9	29.79
1.5849e-006	-5.8	25	35.184
2.1544e-006	-5.6667	41	40.435
2.9286e-006	-5.5333	69	45.218
3.9811e-006	-5.4	83	49.206
5.4117e-006	-5.2667	66	52.103
7.3564e-006	-5.1333	33	53.684
1e-005	-5	56	53.824
1.3594e-005	-4.8667	35	52.511
1.8478e-005	-4.7333	33	49.851
2.5119e-005	-4.6	44	46.05
3.4145e-005	-4.4667	43	41.394
4.6416e-005	-4.3333	25	36.206
6.3096e-005	-4.2	22	30.816
8.577e-005	-4.0667	52	25.521
0.00011659	-3.9333	49	20.567
0.00015849	-3.8	26	16.129
0.00021544	-3.6667	4	12.307
0.00029286	-3.5333	0	9.1383
0.00039811	-3.4	0	6.6026
0.00054117	-3.2667	0	4.642
0.00073564	-3.1333	0	3.1757
0.001	-3	0	2.1141
0.0013594	-2.8667	0	1.3694
0.0018478	-2.7333	0	0.86318
0.0025119	-2.6	0	0.52943
0.0034145	-2.4667	0	0.31598
0.0046416	-2.3333	0	0.18351
0.0063096	-2.2	0	0.1037
0.008577	-2.0667	0	0.057025
0.011659	-1.9333	0	0.030513
0.015849	-1.8	0	0.015888
0.021544	-1.6667	0	0.0080494
0.029286	-1.5333	0	0.0039684
0.039811	-1.4	0	0.0019038
0.054117	-1.2667	0	0.00088869
0.073564	-1.1333	0	0.00040368
0.1	-1	0	0.00017843
0.13594	-0.86667	0	7.674e-005
0.18478	-0.73333	0	3.2117e-005
0.25119	-0.6	0	1.3079e-005
0.34145	-0.46667	0	5.1831e-006
0.46416	-0.33333	0	1.9986e-006
0.63096	-0.2	0	7.4991e-007
0.8577	-0.066667	0	2.738e-007
1.1659	0.066667	0	9.7276e-008
1.5849	0.2	0	3.3629e-008
2.1544	0.33333	0	1.1313e-008
2.9286	0.46667	0	3.7032e-009
3.9811	0.6	0	1.1795e-009
5.4117	0.73333	0	3.6559e-010
7.3564	0.86667	0	1.1026e-010
10	1	0	3.2359e-011
13.594	1.1333	0	9.2409e-012
18.478	1.2667	0	2.5679e-012
25.119	1.4	0	6.9434e-013
34.145	1.5333	0	1.8269e-013
46.416	1.6667	0	4.6774e-014
63.096	1.8	0	1.1653e-014
85.77	1.9333	8	2.8249e-015
