J	logJ	Histogram	Fit				
1.1659e-008	-7.9333	0	3.6845e-009
1.5849e-008	-7.8	0	1.5091e-008
2.1544e-008	-7.6667	0	5.9187e-008
2.9286e-008	-7.5333	0	2.2227e-007
3.9811e-008	-7.4	0	7.9929e-007
5.4117e-008	-7.2667	0	2.7522e-006
7.3564e-008	-7.1333	0	9.0741e-006
1e-007	-7	0	2.8648e-005
1.3594e-007	-6.8667	0	8.6603e-005
1.8478e-007	-6.7333	0	0.00025068
2.5119e-007	-6.6	0	0.00069484
3.4145e-007	-6.4667	0	0.0018441
4.6416e-007	-6.3333	0	0.0046866
6.3096e-007	-6.2	0	0.011405
8.577e-007	-6.0667	0	0.026574
1.1659e-006	-5.9333	0	0.059292
1.5849e-006	-5.8	0	0.12667
2.1544e-006	-5.6667	0	0.25914
2.9286e-006	-5.5333	0	0.50761
3.9811e-006	-5.4	0	0.95212
5.4117e-006	-5.2667	0	1.71
7.3564e-006	-5.1333	1	2.9409
1e-005	-5	24	4.8429
1.3594e-005	-4.8667	27	7.6365
1.8478e-005	-4.7333	0	11.53
2.5119e-005	-4.6	8	16.67
3.4145e-005	-4.4667	16	23.077
4.6416e-005	-4.3333	8	30.591
6.3096e-005	-4.2	19	38.829
8.577e-005	-4.0667	64	47.193
0.00011659	-3.9333	88	54.923
0.00015849	-3.8	89	61.205
0.00021544	-3.6667	55	65.31
0.00029286	-3.5333	45	66.731
0.00039811	-3.4	50	65.287
0.00054117	-3.2667	66	61.163
0.00073564	-3.1333	44	54.866
0.001	-3	23	47.127
0.0013594	-2.8667	70	38.762
0.0018478	-2.7333	71	30.527
0.0025119	-2.6	20	23.021
0.0034145	-2.4667	1	16.623
0.0046416	-2.3333	2	11.494
0.0063096	-2.2	0	7.6099
0.008577	-2.0667	1	4.8244
0.011659	-1.9333	0	2.9286
0.015849	-1.8	0	1.7023
0.021544	-1.6667	0	0.94749
0.029286	-1.5333	0	0.50497
0.039811	-1.4	0	0.2577
0.054117	-1.2667	0	0.12593
0.073564	-1.1333	0	0.058921
0.1	-1	0	0.026399
0.13594	-0.86667	0	0.011325
0.18478	-0.73333	0	0.0046525
0.25119	-0.6	0	0.0018301
0.34145	-0.46667	0	0.00068929
0.46416	-0.33333	0	0.0002486
0.63096	-0.2	0	8.5852e-005
0.8577	-0.066667	0	2.839e-005
1.1659	0.066667	0	8.9892e-006
1.5849	0.2	0	2.7255e-006
2.1544	0.33333	0	7.9126e-007
2.9286	0.46667	0	2.1996e-007
3.9811	0.6	0	5.8552e-008
5.4117	0.73333	0	1.4924e-008
7.3564	0.86667	0	3.6424e-009
10	1	0	8.5123e-010
13.594	1.1333	0	1.9048e-010
18.478	1.2667	0	4.0816e-011
25.119	1.4	0	8.3744e-012
34.145	1.5333	0	1.6453e-012
46.416	1.6667	0	3.0951e-013
63.096	1.8	0	5.5753e-014
85.77	1.9333	8	9.6166e-015
