J	logJ	Histogram	Fit				
1.1659e-008	-7.9333	0	6.9412e-007
1.5849e-008	-7.8	0	2.2088e-006
2.1544e-008	-7.6667	0	6.7677e-006
2.9286e-008	-7.5333	0	1.9967e-005
3.9811e-008	-7.4	0	5.6725e-005
5.4117e-008	-7.2667	0	0.00015517
7.3564e-008	-7.1333	0	0.00040872
1e-007	-7	0	0.0010366
1.3594e-007	-6.8667	0	0.0025317
1.8478e-007	-6.7333	0	0.0059536
2.5119e-007	-6.6	0	0.013481
3.4145e-007	-6.4667	0	0.029394
4.6416e-007	-6.3333	0	0.061711
6.3096e-007	-6.2	0	0.12475
8.577e-007	-6.0667	0	0.24284
1.1659e-006	-5.9333	0	0.45517
1.5849e-006	-5.8	0	0.82151
2.1544e-006	-5.6667	0	1.4277
2.9286e-006	-5.5333	0	2.3891
3.9811e-006	-5.4	3	3.8495
5.4117e-006	-5.2667	46	5.9727
7.3564e-006	-5.1333	17	8.9231
1e-005	-5	3	12.836
1.3594e-005	-4.8667	28	17.781
1.8478e-005	-4.7333	16	23.716
2.5119e-005	-4.6	12	30.458
3.4145e-005	-4.4667	13	37.667
4.6416e-005	-4.3333	57	44.853
6.3096e-005	-4.2	69	51.429
8.577e-005	-4.0667	74	56.781
0.00011659	-3.9333	55	60.364
0.00015849	-3.8	54	61.793
0.00021544	-3.6667	50	60.909
0.00029286	-3.5333	67	57.81
0.00039811	-3.4	43	52.833
0.00054117	-3.2667	25	46.493
0.00073564	-3.1333	46	39.397
0.001	-3	88	32.145
0.0013594	-2.8667	22	25.254
0.0018478	-2.7333	4	19.105
0.0025119	-2.6	2	13.917
0.0034145	-2.4667	0	9.7616
0.0046416	-2.3333	0	6.5929
0.0063096	-2.2	0	4.2876
0.008577	-2.0667	0	2.6849
0.011659	-1.9333	0	1.619
0.015849	-1.8	0	0.93998
0.021544	-1.6667	0	0.52552
0.029286	-1.5333	0	0.2829
0.039811	-1.4	0	0.14664
0.054117	-1.2667	0	0.073193
0.073564	-1.1333	0	0.035177
0.1	-1	0	0.016279
0.13594	-0.86667	0	0.0072542
0.18478	-0.73333	0	0.0031126
0.25119	-0.6	0	0.001286
0.34145	-0.46667	0	0.00051161
0.46416	-0.33333	0	0.00019598
0.63096	-0.2	0	7.2291e-005
0.8577	-0.066667	0	2.5676e-005
1.1659	0.066667	0	8.7812e-006
1.5849	0.2	0	2.8918e-006
2.1544	0.33333	0	9.1696e-007
2.9286	0.46667	0	2.7998e-007
3.9811	0.6	0	8.2314e-008
5.4117	0.73333	0	2.3303e-008
7.3564	0.86667	0	6.3522e-009
10	1	0	1.6673e-009
13.594	1.1333	0	4.214e-010
18.478	1.2667	0	1.0255e-010
25.119	1.4	0	2.4032e-011
34.145	1.5333	0	5.4228e-012
46.416	1.6667	0	1.1782e-012
63.096	1.8	0	2.465e-013
85.77	1.9333	6	4.9657e-014
