J	logJ	Histogram	Fit				
1.1659e-008	-7.9333	0	0.00010001
1.5849e-008	-7.8	0	0.00023557
2.1544e-008	-7.6667	0	0.00053921
2.9286e-008	-7.5333	0	0.0011993
3.9811e-008	-7.4	0	0.0025921
5.4117e-008	-7.2667	0	0.005444
7.3564e-008	-7.1333	0	0.01111
1e-007	-7	0	0.022032
1.3594e-007	-6.8667	0	0.042455
1.8478e-007	-6.7333	0	0.079496
2.5119e-007	-6.6	0	0.14464
3.4145e-007	-6.4667	0	0.25574
4.6416e-007	-6.3333	0	0.43938
6.3096e-007	-6.2	0	0.73352
8.577e-007	-6.0667	0	1.1899
1.1659e-006	-5.9333	0	1.8758
1.5849e-006	-5.8	0	2.8733
2.1544e-006	-5.6667	0	4.2767
2.9286e-006	-5.5333	0	6.1857
3.9811e-006	-5.4	10	8.6936
5.4117e-006	-5.2667	22	11.873
7.3564e-006	-5.1333	33	15.756
1e-005	-5	22	20.318
1.3594e-005	-4.8667	41	25.46
1.8478e-005	-4.7333	24	31
2.5119e-005	-4.6	14	36.679
3.4145e-005	-4.4667	21	42.171
4.6416e-005	-4.3333	47	47.113
6.3096e-005	-4.2	93	51.146
8.577e-005	-4.0667	51	53.954
0.00011659	-3.9333	52	55.307
0.00015849	-3.8	36	55.089
0.00021544	-3.6667	46	53.321
0.00029286	-3.5333	60	50.15
0.00039811	-3.4	33	45.833
0.00054117	-3.2667	32	40.703
0.00073564	-3.1333	63	35.125
0.001	-3	69	29.454
0.0013594	-2.8667	19	24
0.0018478	-2.7333	2	19.003
0.0025119	-2.6	2	14.621
0.0034145	-2.4667	0	10.931
0.0046416	-2.3333	0	7.9412
0.0063096	-2.2	0	5.606
0.008577	-2.0667	0	3.8455
0.011659	-1.9333	0	2.5633
0.015849	-1.8	0	1.6603
0.021544	-1.6667	0	1.045
0.029286	-1.5333	0	0.63912
0.039811	-1.4	0	0.37983
0.054117	-1.2667	0	0.21935
0.073564	-1.1333	0	0.12309
0.1	-1	0	0.067118
0.13594	-0.86667	0	0.035564
0.18478	-0.73333	0	0.018311
0.25119	-0.6	0	0.0091612
0.34145	-0.46667	0	0.0044539
0.46416	-0.33333	0	0.0021041
0.63096	-0.2	0	0.00096588
0.8577	-0.066667	0	0.00043085
1.1659	0.066667	0	0.00018675
1.5849	0.2	0	7.8659e-005
2.1544	0.33333	0	3.2194e-005
2.9286	0.46667	0	1.2804e-005
3.9811	0.6	0	4.948e-006
5.4117	0.73333	0	1.8581e-006
7.3564	0.86667	0	6.7803e-007
10	1	0	2.4042e-007
13.594	1.1333	0	8.2838e-008
18.478	1.2667	0	2.7735e-008
25.119	1.4	0	9.0234e-009
34.145	1.5333	0	2.8527e-009
46.416	1.6667	0	8.7633e-010
63.096	1.8	0	2.6159e-010
85.77	1.9333	8	7.5879e-011
