J	logJ	Histogram	Fit				
1.1659e-008	-7.9333	0	0.0030089
1.5849e-008	-7.8	0	0.0059792
2.1544e-008	-7.6667	0	0.011588
2.9286e-008	-7.5333	0	0.021902
3.9811e-008	-7.4	0	0.040372
5.4117e-008	-7.2667	0	0.072578
7.3564e-008	-7.1333	0	0.12725
1e-007	-7	0	0.21758
1.3594e-007	-6.8667	0	0.36284
1.8478e-007	-6.7333	0	0.59011
2.5119e-007	-6.6	0	0.93599
3.4145e-007	-6.4667	0	1.4479
4.6416e-007	-6.3333	0	2.1843
6.3096e-007	-6.2	0	3.2139
8.577e-007	-6.0667	0	4.6117
1.1659e-006	-5.9333	0	6.4539
1.5849e-006	-5.8	6	8.8084
2.1544e-006	-5.6667	38	11.725
2.9286e-006	-5.5333	23	15.22
3.9811e-006	-5.4	11	19.27
5.4117e-006	-5.2667	25	23.793
7.3564e-006	-5.1333	29	28.651
1e-005	-5	44	33.648
1.3594e-005	-4.8667	54	38.539
1.8478e-005	-4.7333	24	43.049
2.5119e-005	-4.6	34	46.898
3.4145e-005	-4.4667	57	49.827
4.6416e-005	-4.3333	42	51.629
6.3096e-005	-4.2	44	52.174
8.577e-005	-4.0667	41	51.42
0.00011659	-3.9333	51	49.424
0.00015849	-3.8	62	46.33
0.00021544	-3.6667	31	42.356
0.00029286	-3.5333	47	37.764
0.00039811	-3.4	76	32.838
0.00054117	-3.2667	43	27.848
0.00073564	-3.1333	10	23.032
0.001	-3	0	18.578
0.0013594	-2.8667	0	14.615
0.0018478	-2.7333	0	11.213
0.0025119	-2.6	0	8.3896
0.0034145	-2.4667	0	6.1221
0.0046416	-2.3333	0	4.3569
0.0063096	-2.2	0	3.024
0.008577	-2.0667	0	2.047
0.011659	-1.9333	0	1.3513
0.015849	-1.8	0	0.87003
0.021544	-1.6667	0	0.5463
0.029286	-1.5333	0	0.33454
0.039811	-1.4	0	0.1998
0.054117	-1.2667	0	0.11638
0.073564	-1.1333	0	0.066107
0.1	-1	0	0.036624
0.13594	-0.86667	0	0.019788
0.18478	-0.73333	0	0.010427
0.25119	-0.6	0	0.0053584
0.34145	-0.46667	0	0.0026856
0.46416	-0.33333	0	0.0013127
0.63096	-0.2	0	0.00062578
0.8577	-0.066667	0	0.00029094
1.1659	0.066667	0	0.00013192
1.5849	0.2	0	5.8333e-005
2.1544	0.33333	0	2.5157e-005
2.9286	0.46667	0	1.0581e-005
3.9811	0.6	0	4.3403e-006
5.4117	0.73333	0	1.7363e-006
7.3564	0.86667	0	6.7744e-007
10	1	0	2.5777e-007
13.594	1.1333	0	9.5656e-008
18.478	1.2667	0	3.4619e-008
25.119	1.4	0	1.2219e-008
34.145	1.5333	0	4.2063e-009
46.416	1.6667	0	1.4121e-009
63.096	1.8	0	4.6235e-010
85.77	1.9333	8	1.4764e-010
