J	logJ	Histogram	Fit				
1.1659e-008	-7.9333	0	0.064094
1.5849e-008	-7.8	0	0.11617
2.1544e-008	-7.6667	0	0.20487
2.9286e-008	-7.5333	0	0.35152
3.9811e-008	-7.4	0	0.5868
5.4117e-008	-7.2667	0	0.95306
7.3564e-008	-7.1333	0	1.506
1e-007	-7	0	2.3154
1.3594e-007	-6.8667	0	3.4635
1.8478e-007	-6.7333	0	5.0406
2.5119e-007	-6.6	0	7.1372
3.4145e-007	-6.4667	0	9.8325
4.6416e-007	-6.3333	8	13.179
6.3096e-007	-6.2	51	17.186
8.577e-007	-6.0667	14	21.806
1.1659e-006	-5.9333	5	26.918
1.5849e-006	-5.8	21	32.33
2.1544e-006	-5.6667	36	37.778
2.9286e-006	-5.5333	61	42.95
3.9811e-006	-5.4	66	47.509
5.4117e-006	-5.2667	69	51.129
7.3564e-006	-5.1333	46	53.536
1e-005	-5	51	54.539
1.3594e-005	-4.8667	37	54.057
1.8478e-005	-4.7333	42	52.129
2.5119e-005	-4.6	46	48.91
3.4145e-005	-4.4667	48	44.647
4.6416e-005	-4.3333	32	39.653
6.3096e-005	-4.2	24	34.264
8.577e-005	-4.0667	39	28.807
0.00011659	-3.9333	60	23.563
0.00015849	-3.8	28	18.752
0.00021544	-3.6667	7	14.52
0.00029286	-3.5333	2	10.938
0.00039811	-3.4	1	8.017
0.00054117	-3.2667	0	5.717
0.00073564	-3.1333	0	3.9665
0.001	-3	0	2.6775
0.0013594	-2.8667	0	1.7585
0.0018478	-2.7333	0	1.1237
0.0025119	-2.6	0	0.69858
0.0034145	-2.4667	0	0.42255
0.0046416	-2.3333	0	0.24867
0.0063096	-2.2	0	0.14238
0.008577	-2.0667	0	0.079317
0.011659	-1.9333	0	0.04299
0.015849	-1.8	0	0.02267
0.021544	-1.6667	0	0.011631
0.029286	-1.5333	0	0.0058059
0.039811	-1.4	0	0.0028197
0.054117	-1.2667	0	0.0013324
0.073564	-1.1333	0	0.00061253
0.1	-1	0	0.00027398
0.13594	-0.86667	0	0.00011923
0.18478	-0.73333	0	5.0483e-005
0.25119	-0.6	0	2.0796e-005
0.34145	-0.46667	0	8.3351e-006
0.46416	-0.33333	0	3.2503e-006
0.63096	-0.2	0	1.2331e-006
0.8577	-0.066667	0	4.5519e-007
1.1659	0.066667	0	1.6348e-007
1.5849	0.2	0	5.7122e-008
2.1544	0.33333	0	1.9419e-008
2.9286	0.46667	0	6.4231e-009
3.9811	0.6	0	2.067e-009
5.4117	0.73333	0	6.4718e-010
7.3564	0.86667	0	1.9715e-010
10	1	0	5.8432e-011
13.594	1.1333	0	1.6849e-011
18.478	1.2667	0	4.7272e-012
25.119	1.4	0	1.2904e-012
34.145	1.5333	0	3.4269e-013
46.416	1.6667	0	8.8546e-014
63.096	1.8	0	2.226e-014
85.77	1.9333	6	5.4446e-015
