J	logJ	Histogram	Fit				
1.1659e-008	-7.9333	0	0.04968
1.5849e-008	-7.8	0	0.086008
2.1544e-008	-7.6667	0	0.14556
2.9286e-008	-7.5333	0	0.24083
3.9811e-008	-7.4	0	0.38952
5.4117e-008	-7.2667	0	0.61587
7.3564e-008	-7.1333	0	0.95193
1e-007	-7	0	1.4384
1.3594e-007	-6.8667	0	2.1247
1.8478e-007	-6.7333	0	3.068
2.5119e-007	-6.6	0	4.3309
3.4145e-007	-6.4667	0	5.9766
4.6416e-007	-6.3333	0	8.0626
6.3096e-007	-6.2	2	10.633
8.577e-007	-6.0667	25	13.708
1.1659e-006	-5.9333	34	17.276
1.5849e-006	-5.8	13	21.285
2.1544e-006	-5.6667	6	25.636
2.9286e-006	-5.5333	26	30.184
3.9811e-006	-5.4	36	34.742
5.4117e-006	-5.2667	71	39.092
7.3564e-006	-5.1333	64	43
1e-005	-5	54	46.239
1.3594e-005	-4.8667	32	48.606
1.8478e-005	-4.7333	31	49.949
2.5119e-005	-4.6	47	50.178
3.4145e-005	-4.4667	33	49.277
4.6416e-005	-4.3333	22	47.308
6.3096e-005	-4.2	64	44.399
8.577e-005	-4.0667	48	40.735
0.00011659	-3.9333	28	36.535
0.00015849	-3.8	43	32.033
0.00021544	-3.6667	78	27.457
0.00029286	-3.5333	30	23.006
0.00039811	-3.4	5	18.845
0.00054117	-3.2667	0	15.09
0.00073564	-3.1333	0	11.812
0.001	-3	0	9.0393
0.0013594	-2.8667	0	6.7621
0.0018478	-2.7333	0	4.9452
0.0025119	-2.6	0	3.5354
0.0034145	-2.4667	0	2.4708
0.0046416	-2.3333	0	1.6881
0.0063096	-2.2	0	1.1275
0.008577	-2.0667	0	0.73614
0.011659	-1.9333	0	0.46986
0.015849	-1.8	0	0.29317
0.021544	-1.6667	0	0.17883
0.029286	-1.5333	0	0.10663
0.039811	-1.4	0	0.06216
0.054117	-1.2667	0	0.035422
0.073564	-1.1333	0	0.019733
0.1	-1	0	0.010746
0.13594	-0.86667	0	0.005721
0.18478	-0.73333	0	0.0029774
0.25119	-0.6	0	0.0015148
0.34145	-0.46667	0	0.00075341
0.46416	-0.33333	0	0.00036631
0.63096	-0.2	0	0.00017411
0.8577	-0.066667	0	8.0899e-005
1.1659	0.066667	0	3.6747e-005
1.5849	0.2	0	1.6317e-005
2.1544	0.33333	0	7.0831e-006
2.9286	0.46667	0	3.0057e-006
3.9811	0.6	0	1.2469e-006
5.4117	0.73333	0	5.0566e-007
7.3564	0.86667	0	2.0047e-007
10	1	0	7.7691e-008
13.594	1.1333	0	2.9434e-008
18.478	1.2667	0	1.0902e-008
25.119	1.4	0	3.9471e-009
34.145	1.5333	0	1.397e-009
46.416	1.6667	0	4.8339e-010
63.096	1.8	0	1.6351e-010
85.77	1.9333	8	5.4066e-011
