J	logJ	Histogram	Fit				
1.1659e-008	-7.9333	0	2.5295e-008
1.5849e-008	-7.8	0	9.4313e-008
2.1544e-008	-7.6667	0	3.3745e-007
2.9286e-008	-7.5333	0	1.1586e-006
3.9811e-008	-7.4	0	3.8176e-006
5.4117e-008	-7.2667	0	1.207e-005
7.3564e-008	-7.1333	0	3.6623e-005
1e-007	-7	0	0.00010663
1.3594e-007	-6.8667	0	0.00029792
1.8478e-007	-6.7333	0	0.00079876
2.5119e-007	-6.6	0	0.0020551
3.4145e-007	-6.4667	0	0.0050739
4.6416e-007	-6.3333	0	0.012021
6.3096e-007	-6.2	0	0.027331
8.577e-007	-6.0667	0	0.05963
1.1659e-006	-5.9333	0	0.12484
1.5849e-006	-5.8	0	0.25082
2.1544e-006	-5.6667	0	0.48357
2.9286e-006	-5.5333	0	0.89464
3.9811e-006	-5.4	0	1.5883
5.4117e-006	-5.2667	0	2.706
7.3564e-006	-5.1333	18	4.4239
1e-005	-5	26	6.9403
1.3594e-005	-4.8667	10	10.449
1.8478e-005	-4.7333	6	15.095
2.5119e-005	-4.6	16	20.926
3.4145e-005	-4.4667	11	27.839
4.6416e-005	-4.3333	10	35.54
6.3096e-005	-4.2	42	43.539
8.577e-005	-4.0667	78	51.184
0.00011659	-3.9333	103	57.742
0.00015849	-3.8	64	62.508
0.00021544	-3.6667	43	64.936
0.00029286	-3.5333	42	64.733
0.00039811	-3.4	60	61.925
0.00054117	-3.2667	56	56.846
0.00073564	-3.1333	29	50.077
0.001	-3	36	42.332
0.0013594	-2.8667	100	34.339
0.0018478	-2.7333	34	26.731
0.0025119	-2.6	5	19.968
0.0034145	-2.4667	2	14.314
0.0046416	-2.3333	0	9.8462
0.0063096	-2.2	1	6.4995
0.008577	-2.0667	0	4.1171
0.011659	-1.9333	0	2.5026
0.015849	-1.8	0	1.4598
0.021544	-1.6667	0	0.81713
0.029286	-1.5333	0	0.43892
0.039811	-1.4	0	0.22625
0.054117	-1.2667	0	0.11191
0.073564	-1.1333	0	0.053119
0.1	-1	0	0.024196
0.13594	-0.86667	0	0.010576
0.18478	-0.73333	0	0.004436
0.25119	-0.6	0	0.0017855
0.34145	-0.46667	0	0.00068966
0.46416	-0.33333	0	0.00025562
0.63096	-0.2	0	9.0921e-005
0.8577	-0.066667	0	3.1033e-005
1.1659	0.066667	0	1.0164e-005
1.5849	0.2	0	3.1947e-006
2.1544	0.33333	0	9.6357e-007
2.9286	0.46667	0	2.7889e-007
3.9811	0.6	0	7.7459e-008
5.4117	0.73333	0	2.0645e-008
7.3564	0.86667	0	5.2802e-009
10	1	0	1.2959e-009
13.594	1.1333	0	3.0522e-010
18.478	1.2667	0	6.8984e-011
25.119	1.4	0	1.4961e-011
34.145	1.5333	0	3.1138e-012
46.416	1.6667	0	6.2189e-013
63.096	1.8	0	1.1919e-013
85.77	1.9333	8	2.192e-014
