J	logJ	Histogram	Fit				
1.1659e-008	-7.9333	0	2.7841e-005
1.5849e-008	-7.8	0	6.9862e-005
2.1544e-008	-7.6667	0	0.00017011
2.9286e-008	-7.5333	0	0.00040191
3.9811e-008	-7.4	0	0.00092146
5.4117e-008	-7.2667	0	0.00205
7.3564e-008	-7.1333	0	0.0044255
1e-007	-7	0	0.0092703
1.3594e-007	-6.8667	0	0.018844
1.8478e-007	-6.7333	0	0.037168
2.5119e-007	-6.6	0	0.071137
3.4145e-007	-6.4667	0	0.13212
4.6416e-007	-6.3333	0	0.2381
6.3096e-007	-6.2	0	0.41637
8.577e-007	-6.0667	0	0.70653
1.1659e-006	-5.9333	0	1.1634
1.5849e-006	-5.8	0	1.8588
2.1544e-006	-5.6667	0	2.882
2.9286e-006	-5.5333	0	4.3358
3.9811e-006	-5.4	0	6.3297
5.4117e-006	-5.2667	10	8.9666
7.3564e-006	-5.1333	13	12.325
1e-005	-5	31	16.44
1.3594e-005	-4.8667	50	21.279
1.8478e-005	-4.7333	23	26.725
2.5119e-005	-4.6	12	32.57
3.4145e-005	-4.4667	7	38.517
4.6416e-005	-4.3333	37	44.199
6.3096e-005	-4.2	72	49.216
8.577e-005	-4.0667	90	53.178
0.00011659	-3.9333	50	55.756
0.00015849	-3.8	46	56.726
0.00021544	-3.6667	39	56.001
0.00029286	-3.5333	51	53.648
0.00039811	-3.4	47	49.869
0.00054117	-3.2667	33	44.983
0.00073564	-3.1333	44	39.372
0.001	-3	57	33.44
0.0013594	-2.8667	53	27.56
0.0018478	-2.7333	23	22.04
0.0025119	-2.6	4	17.103
0.0034145	-2.4667	0	12.879
0.0046416	-2.3333	0	9.4106
0.0063096	-2.2	0	6.6724
0.008577	-2.0667	0	4.5907
0.011659	-1.9333	0	3.0648
0.015849	-1.8	0	1.9854
0.021544	-1.6667	0	1.2481
0.029286	-1.5333	0	0.76132
0.039811	-1.4	0	0.45063
0.054117	-1.2667	0	0.25882
0.073564	-1.1333	0	0.14425
0.1	-1	0	0.078012
0.13594	-0.86667	0	0.040939
0.18478	-0.73333	0	0.020847
0.25119	-0.6	0	0.010301
0.34145	-0.46667	0	0.0049392
0.46416	-0.33333	0	0.002298
0.63096	-0.2	0	0.0010375
0.8577	-0.066667	0	0.00045452
1.1659	0.066667	0	0.00019322
1.5849	0.2	0	7.9703e-005
2.1544	0.33333	0	3.1903e-005
2.9286	0.46667	0	1.2392e-005
3.9811	0.6	0	4.6703e-006
5.4117	0.73333	0	1.708e-006
7.3564	0.86667	0	6.0615e-007
10	1	0	2.0874e-007
13.594	1.1333	0	6.975e-008
18.478	1.2667	0	2.2616e-008
25.119	1.4	0	7.1159e-009
34.145	1.5333	0	2.1725e-009
46.416	1.6667	0	6.4363e-010
63.096	1.8	0	1.8503e-010
85.77	1.9333	8	5.1615e-011
