J	logJ	Histogram	Fit				
1.1659e-008	-7.9333	0	0.020758
1.5849e-008	-7.8	0	0.037831
2.1544e-008	-7.6667	0	0.067316
2.9286e-008	-7.5333	0	0.11694
3.9811e-008	-7.4	0	0.19834
5.4117e-008	-7.2667	0	0.32843
7.3564e-008	-7.1333	0	0.53096
1e-007	-7	0	0.83805
1.3594e-007	-6.8667	0	1.2914
1.8478e-007	-6.7333	0	1.9429
2.5119e-007	-6.6	0	2.8538
3.4145e-007	-6.4667	0	4.0926
4.6416e-007	-6.3333	0	5.7299
6.3096e-007	-6.2	0	7.8323
8.577e-007	-6.0667	1	10.453
1.1659e-006	-5.9333	43	13.619
1.5849e-006	-5.8	26	17.324
2.1544e-006	-5.6667	7	21.516
2.9286e-006	-5.5333	5	26.088
3.9811e-006	-5.4	36	30.883
5.4117e-006	-5.2667	45	35.693
7.3564e-006	-5.1333	61	40.275
1e-005	-5	63	44.369
1.3594e-005	-4.8667	49	47.722
1.8478e-005	-4.7333	24	50.112
2.5119e-005	-4.6	39	51.375
3.4145e-005	-4.4667	42	51.422
4.6416e-005	-4.3333	35	50.25
6.3096e-005	-4.2	54	47.942
8.577e-005	-4.0667	61	44.656
0.00011659	-3.9333	30	40.611
0.00015849	-3.8	29	36.057
0.00021544	-3.6667	83	31.255
0.00029286	-3.5333	43	26.451
0.00039811	-3.4	11	21.855
0.00054117	-3.2667	5	17.63
0.00073564	-3.1333	2	13.885
0.001	-3	0	10.676
0.0013594	-2.8667	0	8.0148
0.0018478	-2.7333	0	5.8742
0.0025119	-2.6	0	4.2033
0.0034145	-2.4667	0	2.9365
0.0046416	-2.3333	0	2.0029
0.0063096	-2.2	0	1.3337
0.008577	-2.0667	0	0.8671
0.011659	-1.9333	0	0.55038
0.015849	-1.8	0	0.34107
0.021544	-1.6667	0	0.20635
0.029286	-1.5333	0	0.12189
0.039811	-1.4	0	0.070294
0.054117	-1.2667	0	0.039578
0.073564	-1.1333	0	0.021756
0.1	-1	0	0.011676
0.13594	-0.86667	0	0.0061178
0.18478	-0.73333	0	0.0031296
0.25119	-0.6	0	0.001563
0.34145	-0.46667	0	0.00076215
0.46416	-0.33333	0	0.00036283
0.63096	-0.2	0	0.00016863
0.8577	-0.066667	0	7.6522e-005
1.1659	0.066667	0	3.3901e-005
1.5849	0.2	0	1.4663e-005
2.1544	0.33333	0	6.192e-006
2.9286	0.46667	0	2.5528e-006
3.9811	0.6	0	1.0276e-006
5.4117	0.73333	0	4.0381e-007
7.3564	0.86667	0	1.5493e-007
10	1	0	5.8035e-008
13.594	1.1333	0	2.1224e-008
18.478	1.2667	0	7.578e-009
25.119	1.4	0	2.6416e-009
34.145	1.5333	0	8.9903e-010
46.416	1.6667	0	2.9872e-010
63.096	1.8	0	9.6907e-011
85.77	1.9333	6	3.0692e-011
