J	logJ	Histogram	Fit				
1.1659e-008	-7.9333	0	0.0010348
1.5849e-008	-7.8	0	0.0021723
2.1544e-008	-7.6667	0	0.004442
2.9286e-008	-7.5333	0	0.0088476
3.9811e-008	-7.4	0	0.017166
5.4117e-008	-7.2667	0	0.032444
7.3564e-008	-7.1333	0	0.059729
1e-007	-7	0	0.10711
1.3594e-007	-6.8667	0	0.18711
1.8478e-007	-6.7333	0	0.31838
2.5119e-007	-6.6	0	0.52772
3.4145e-007	-6.4667	0	0.85205
4.6416e-007	-6.3333	0	1.34
6.3096e-007	-6.2	0	2.0529
8.577e-007	-6.0667	0	3.0636
1.1659e-006	-5.9333	0	4.4534
1.5849e-006	-5.8	0	6.3059
2.1544e-006	-5.6667	7	8.6978
2.9286e-006	-5.5333	32	11.686
3.9811e-006	-5.4	29	15.294
5.4117e-006	-5.2667	9	19.498
7.3564e-006	-5.1333	31	24.213
1e-005	-5	29	29.289
1.3594e-005	-4.8667	53	34.512
1.8478e-005	-4.7333	29	39.612
2.5119e-005	-4.6	27	44.289
3.4145e-005	-4.4667	43	48.234
4.6416e-005	-4.3333	67	51.17
6.3096e-005	-4.2	38	52.879
8.577e-005	-4.0667	45	53.229
0.00011659	-3.9333	40	52.193
0.00015849	-3.8	73	49.851
0.00021544	-3.6667	50	46.381
0.00029286	-3.5333	26	42.034
0.00039811	-3.4	31	37.108
0.00054117	-3.2667	97	31.911
0.00073564	-3.1333	29	26.73
0.001	-3	7	21.811
0.0013594	-2.8667	0	17.336
0.0018478	-2.7333	0	13.422
0.0025119	-2.6	0	10.122
0.0034145	-2.4667	0	7.4361
0.0046416	-2.3333	0	5.3213
0.0063096	-2.2	0	3.7092
0.008577	-2.0667	0	2.5186
0.011659	-1.9333	0	1.6658
0.015849	-1.8	0	1.0732
0.021544	-1.6667	0	0.67355
0.029286	-1.5333	0	0.41176
0.039811	-1.4	0	0.2452
0.054117	-1.2667	0	0.14223
0.073564	-1.1333	0	0.080363
0.1	-1	0	0.044231
0.13594	-0.86667	0	0.023714
0.18478	-0.73333	0	0.012385
0.25119	-0.6	0	0.0063002
0.34145	-0.46667	0	0.003122
0.46416	-0.33333	0	0.001507
0.63096	-0.2	0	0.00070857
0.8577	-0.066667	0	0.00032453
1.1659	0.066667	0	0.00014479
1.5849	0.2	0	6.2924e-005
2.1544	0.33333	0	2.6637e-005
2.9286	0.46667	0	1.0984e-005
3.9811	0.6	0	4.4121e-006
5.4117	0.73333	0	1.7263e-006
7.3564	0.86667	0	6.5797e-007
10	1	0	2.4428e-007
13.594	1.1333	0	8.8342e-008
18.478	1.2667	0	3.1121e-008
25.119	1.4	0	1.0679e-008
34.145	1.5333	0	3.5695e-009
46.416	1.6667	0	1.1622e-009
63.096	1.8	0	3.6862e-010
85.77	1.9333	8	1.1388e-010
