J	logJ	Histogram	Fit				
1.1659e-008	-7.9333	0	1.5366e-019
1.5849e-008	-7.8	0	1.4911e-018
2.1544e-008	-7.6667	0	1.3688e-017
2.9286e-008	-7.5333	0	1.1886e-016
3.9811e-008	-7.4	0	9.7638e-016
5.4117e-008	-7.2667	0	7.5868e-015
7.3564e-008	-7.1333	0	5.5766e-014
1e-007	-7	0	3.8775e-013
1.3594e-007	-6.8667	0	2.5504e-012
1.8478e-007	-6.7333	0	1.5868e-011
2.5119e-007	-6.6	0	9.3395e-011
3.4145e-007	-6.4667	0	5.1998e-010
4.6416e-007	-6.3333	0	2.7386e-009
6.3096e-007	-6.2	0	1.3644e-008
8.577e-007	-6.0667	0	6.4299e-008
1.1659e-006	-5.9333	0	2.8665e-007
1.5849e-006	-5.8	0	1.2088e-006
2.1544e-006	-5.6667	0	4.8224e-006
2.9286e-006	-5.5333	0	1.8198e-005
3.9811e-006	-5.4	0	6.496e-005
5.4117e-006	-5.2667	0	0.00021935
7.3564e-006	-5.1333	0	0.00070068
1e-005	-5	0	0.0021172
1.3594e-005	-4.8667	0	0.0060516
1.8478e-005	-4.7333	0	0.016363
2.5119e-005	-4.6	0	0.041851
3.4145e-005	-4.4667	0	0.10126
4.6416e-005	-4.3333	0	0.23175
6.3096e-005	-4.2	0	0.50175
8.577e-005	-4.0667	0	1.0276
0.00011659	-3.9333	0	1.9908
0.00015849	-3.8	0	3.6484
0.00021544	-3.6667	11	6.3248
0.00029286	-3.5333	14	10.372
0.00039811	-3.4	16	16.09
0.00054117	-3.2667	20	23.611
0.00073564	-3.1333	37	32.775
0.001	-3	45	43.037
0.0013594	-2.8667	64	53.458
0.0018478	-2.7333	37	62.814
0.0025119	-2.6	69	69.818
0.0034145	-2.4667	71	73.409
0.0046416	-2.3333	99	73.013
0.0063096	-2.2	62	68.695
0.008577	-2.0667	72	61.139
0.011659	-1.9333	42	51.473
0.015849	-1.8	26	40.994
0.021544	-1.6667	25	30.883
0.029286	-1.5333	27	22.009
0.039811	-1.4	18	14.837
0.054117	-1.2667	18	9.4616
0.073564	-1.1333	11	5.7076
0.1	-1	9	3.2569
0.13594	-0.86667	2	1.7581
0.18478	-0.73333	4	0.89771
0.25119	-0.6	0	0.43362
0.34145	-0.46667	0	0.19813
0.46416	-0.33333	0	0.085637
0.63096	-0.2	0	0.035014
0.8577	-0.066667	0	0.013542
1.1659	0.066667	0	0.0049547
1.5849	0.2	0	0.0017148
2.1544	0.33333	0	0.00056141
2.9286	0.46667	0	0.00017386
3.9811	0.6	0	5.0935e-005
5.4117	0.73333	0	1.4115e-005
7.3564	0.86667	0	3.7003e-006
10	1	0	9.1761e-007
13.594	1.1333	0	2.1525e-007
18.478	1.2667	0	4.7764e-008
25.119	1.4	0	1.0026e-008
34.145	1.5333	0	1.9908e-009
46.416	1.6667	0	3.7394e-010
63.096	1.8	0	6.6442e-011
85.77	1.9333	9	1.1167e-011
