J	logJ	Histogram	Fit				
1.1659e-008	-7.9333	0	8.5466e-020
1.5849e-008	-7.8	0	8.29e-019
2.1544e-008	-7.6667	0	7.6119e-018
2.9286e-008	-7.5333	0	6.6163e-017
3.9811e-008	-7.4	0	5.4439e-016
5.4117e-008	-7.2667	0	4.2403e-015
7.3564e-008	-7.1333	0	3.1264e-014
1e-007	-7	0	2.1822e-013
1.3594e-007	-6.8667	0	1.4418e-012
1.8478e-007	-6.7333	0	9.0179e-012
2.5119e-007	-6.6	0	5.3393e-011
3.4145e-007	-6.4667	0	2.9925e-010
4.6416e-007	-6.3333	0	1.5877e-009
6.3096e-007	-6.2	0	7.9742e-009
8.577e-007	-6.0667	0	3.7913e-008
1.1659e-006	-5.9333	0	1.7063e-007
1.5849e-006	-5.8	0	7.2697e-007
2.1544e-006	-5.6667	0	2.9319e-006
2.9286e-006	-5.5333	0	1.1193e-005
3.9811e-006	-5.4	0	4.0454e-005
5.4117e-006	-5.2667	0	0.0001384
7.3564e-006	-5.1333	0	0.00044821
1e-005	-5	0	0.0013741
1.3594e-005	-4.8667	0	0.0039878
1.8478e-005	-4.7333	0	0.010955
2.5119e-005	-4.6	0	0.02849
3.4145e-005	-4.4667	0	0.070137
4.6416e-005	-4.3333	0	0.16345
6.3096e-005	-4.2	0	0.36057
8.577e-005	-4.0667	0	0.75297
0.00011659	-3.9333	0	1.4885
0.00015849	-3.8	0	2.7855
0.00021544	-3.6667	2	4.9344
0.00029286	-3.5333	13	8.2745
0.00039811	-3.4	17	13.135
0.00054117	-3.2667	18	19.738
0.00073564	-3.1333	18	28.077
0.001	-3	48	37.807
0.0013594	-2.8667	62	48.193
0.0018478	-2.7333	48	58.153
0.0025119	-2.6	47	66.426
0.0034145	-2.4667	70	71.826
0.0046416	-2.3333	88	73.521
0.0063096	-2.2	82	71.239
0.008577	-2.0667	66	65.343
0.011659	-1.9333	61	56.737
0.015849	-1.8	32	46.635
0.021544	-1.6667	18	36.286
0.029286	-1.5333	37	26.726
0.039811	-1.4	18	18.635
0.054117	-1.2667	22	12.3
0.073564	-1.1333	10	7.6848
0.1	-1	13	4.5452
0.13594	-0.86667	3	2.5448
0.18478	-0.73333	4	1.3488
0.25119	-0.6	2	0.67671
0.34145	-0.46667	0	0.3214
0.46416	-0.33333	0	0.1445
0.63096	-0.2	0	0.061499
0.8577	-0.066667	0	0.024777
1.1659	0.066667	0	0.0094495
1.5849	0.2	0	0.0034115
2.1544	0.33333	0	0.0011659
2.9286	0.46667	0	0.0003772
3.9811	0.6	0	0.00011552
5.4117	0.73333	0	3.3489e-005
7.3564	0.86667	0	9.1906e-006
10	1	0	2.3876e-006
13.594	1.1333	0	5.8716e-007
18.478	1.2667	0	1.3669e-007
25.119	1.4	0	3.0123e-008
34.145	1.5333	0	6.2839e-009
46.416	1.6667	0	1.2409e-009
63.096	1.8	0	2.3198e-010
85.77	1.9333	9	4.1051e-011
