J	logJ	Histogram	Fit				
1.1659e-008	-7.9333	0	1.7419e-023
1.5849e-008	-7.8	0	2.2527e-022
2.1544e-008	-7.6667	0	2.7462e-021
2.9286e-008	-7.5333	0	3.1558e-020
3.9811e-008	-7.4	0	3.4183e-019
5.4117e-008	-7.2667	0	3.4903e-018
7.3564e-008	-7.1333	0	3.3594e-017
1e-007	-7	0	3.0479e-016
1.3594e-007	-6.8667	0	2.6066e-015
1.8478e-007	-6.7333	0	2.1014e-014
2.5119e-007	-6.6	0	1.5969e-013
3.4145e-007	-6.4667	0	1.1439e-012
4.6416e-007	-6.3333	0	7.7238e-012
6.3096e-007	-6.2	0	4.9161e-011
8.577e-007	-6.0667	0	2.9496e-010
1.1659e-006	-5.9333	0	1.6682e-009
1.5849e-006	-5.8	0	8.8933e-009
2.1544e-006	-5.6667	0	4.4692e-008
2.9286e-006	-5.5333	0	2.1171e-007
3.9811e-006	-5.4	0	9.4534e-007
5.4117e-006	-5.2667	0	3.9791e-006
7.3564e-006	-5.1333	0	1.5788e-005
1e-005	-5	0	5.9047e-005
1.3594e-005	-4.8667	0	0.00020817
1.8478e-005	-4.7333	0	0.00069181
2.5119e-005	-4.6	0	0.0021672
3.4145e-005	-4.4667	0	0.0063995
4.6416e-005	-4.3333	0	0.017813
6.3096e-005	-4.2	0	0.046738
8.577e-005	-4.0667	0	0.1156
0.00011659	-3.9333	0	0.26951
0.00015849	-3.8	0	0.5923
0.00021544	-3.6667	0	1.227
0.00029286	-3.5333	0	2.396
0.00039811	-3.4	0	4.4105
0.00054117	-3.2667	10	7.6529
0.00073564	-3.1333	19	12.517
0.001	-3	15	19.298
0.0013594	-2.8667	17	28.047
0.0018478	-2.7333	44	38.423
0.0025119	-2.6	72	49.618
0.0034145	-2.4667	47	60.399
0.0046416	-2.3333	50	69.306
0.0063096	-2.2	79	74.963
0.008577	-2.0667	93	76.43
0.011659	-1.9333	72	73.456
0.015849	-1.8	71	66.548
0.021544	-1.6667	55	56.831
0.029286	-1.5333	32	45.748
0.039811	-1.4	34	34.714
0.054117	-1.2667	23	24.83
0.073564	-1.1333	21	16.742
0.1	-1	15	10.641
0.13594	-0.86667	13	6.3749
0.18478	-0.73333	10	3.6001
0.25119	-0.6	3	1.9165
0.34145	-0.46667	4	0.96171
0.46416	-0.33333	1	0.4549
0.63096	-0.2	0	0.20283
0.8577	-0.066667	0	0.085251
1.1659	0.066667	0	0.033776
1.5849	0.2	0	0.012614
2.1544	0.33333	0	0.0044406
2.9286	0.46667	0	0.0014736
3.9811	0.6	0	0.00046094
5.4117	0.73333	0	0.00013591
7.3564	0.86667	0	3.7777e-005
10	1	0	9.8976e-006
13.594	1.1333	0	2.4444e-006
18.478	1.2667	0	5.6907e-007
25.119	1.4	0	1.2488e-007
34.145	1.5333	0	2.5833e-008
46.416	1.6667	0	5.0372e-009
63.096	1.8	0	9.2587e-010
85.77	1.9333	8	1.6042e-010
