J	logJ	Histogram	Fit				
1.1659e-008	-7.9333	0	3.5233e-018
1.5849e-008	-7.8	0	3.2209e-017
2.1544e-008	-7.6667	0	2.7828e-016
2.9286e-008	-7.5333	0	2.2724e-015
3.9811e-008	-7.4	0	1.7537e-014
5.4117e-008	-7.2667	0	1.2791e-013
7.3564e-008	-7.1333	0	8.8178e-013
1e-007	-7	0	5.745e-012
1.3594e-007	-6.8667	0	3.5376e-011
1.8478e-007	-6.7333	0	2.0587e-010
2.5119e-007	-6.6	0	1.1324e-009
3.4145e-007	-6.4667	0	5.8864e-009
4.6416e-007	-6.3333	0	2.892e-008
6.3096e-007	-6.2	0	1.3429e-007
8.577e-007	-6.0667	0	5.8932e-007
1.1659e-006	-5.9333	0	2.4443e-006
1.5849e-006	-5.8	0	9.5817e-006
2.1544e-006	-5.6667	0	3.5499e-005
2.9286e-006	-5.5333	0	0.0001243
3.9811e-006	-5.4	0	0.00041135
5.4117e-006	-5.2667	0	0.0012866
7.3564e-006	-5.1333	0	0.0038031
1e-005	-5	0	0.010625
1.3594e-005	-4.8667	0	0.028055
1.8478e-005	-4.7333	0	0.070011
2.5119e-005	-4.6	0	0.16512
3.4145e-005	-4.4667	0	0.36808
4.6416e-005	-4.3333	0	0.77544
6.3096e-005	-4.2	0	1.544
8.577e-005	-4.0667	0	2.9055
0.00011659	-3.9333	18	5.1676
0.00015849	-3.8	9	8.6864
0.00021544	-3.6667	25	13.8
0.00029286	-3.5333	23	20.72
0.00039811	-3.4	10	29.403
0.00054117	-3.2667	41	39.434
0.00073564	-3.1333	65	49.985
0.001	-3	37	59.882
0.0013594	-2.8667	67	67.801
0.0018478	-2.7333	78	72.553
0.0025119	-2.6	95	73.377
0.0034145	-2.4667	62	70.138
0.0046416	-2.3333	66	63.361
0.0063096	-2.2	51	54.098
0.008577	-2.0667	28	43.654
0.011659	-1.9333	30	33.293
0.015849	-1.8	32	23.997
0.021544	-1.6667	14	16.348
0.029286	-1.5333	18	10.525
0.039811	-1.4	14	6.4047
0.054117	-1.2667	9	3.6833
0.073564	-1.1333	3	2.002
0.1	-1	4	1.0285
0.13594	-0.86667	1	0.49933
0.18478	-0.73333	0	0.22912
0.25119	-0.6	0	0.099366
0.34145	-0.46667	0	0.040728
0.46416	-0.33333	1	0.015777
0.63096	-0.2	0	0.0057762
0.8577	-0.066667	0	0.0019987
1.1659	0.066667	0	0.00065364
1.5849	0.2	0	0.00020203
2.1544	0.33333	0	5.9015e-005
2.9286	0.46667	0	1.6293e-005
3.9811	0.6	0	4.2514e-006
5.4117	0.73333	0	1.0484e-006
7.3564	0.86667	0	2.4436e-007
10	1	0	5.3828e-008
13.594	1.1333	0	1.1206e-008
18.478	1.2667	0	2.205e-009
25.119	1.4	0	4.1005e-010
34.145	1.5333	0	7.207e-011
46.416	1.6667	0	1.1972e-011
63.096	1.8	1	1.8795e-012
85.77	1.9333	6	2.7887e-013
