J	logJ	Histogram	Fit				
1.1659e-008	-7.9333	0	3.2826e-020
1.5849e-008	-7.8	0	3.1774e-019
2.1544e-008	-7.6667	0	2.9148e-018
2.9286e-008	-7.5333	0	2.5343e-017
3.9811e-008	-7.4	0	2.0882e-016
5.4117e-008	-7.2667	0	1.6308e-015
7.3564e-008	-7.1333	0	1.207e-014
1e-007	-7	0	8.4669e-014
1.3594e-007	-6.8667	0	5.6289e-013
1.8478e-007	-6.7333	0	3.5466e-012
2.5119e-007	-6.6	0	2.1178e-011
3.4145e-007	-6.4667	0	1.1986e-010
4.6416e-007	-6.3333	0	6.4288e-010
6.3096e-007	-6.2	0	3.2681e-009
8.577e-007	-6.0667	0	1.5745e-008
1.1659e-006	-5.9333	0	7.1893e-008
1.5849e-006	-5.8	0	3.1111e-007
2.1544e-006	-5.6667	0	1.276e-006
2.9286e-006	-5.5333	0	4.9598e-006
3.9811e-006	-5.4	0	1.8272e-005
5.4117e-006	-5.2667	0	6.3794e-005
7.3564e-006	-5.1333	0	0.00021109
1e-005	-5	0	0.00066201
1.3594e-005	-4.8667	0	0.0019676
1.8478e-005	-4.7333	0	0.0055426
2.5119e-005	-4.6	0	0.014797
3.4145e-005	-4.4667	0	0.03744
4.6416e-005	-4.3333	0	0.089781
6.3096e-005	-4.2	0	0.20404
8.577e-005	-4.0667	0	0.4395
0.00011659	-3.9333	0	0.89718
0.00015849	-3.8	0	1.7358
0.00021544	-3.6667	0	3.1828
0.00029286	-3.5333	4	5.531
0.00039811	-3.4	10	9.1096
0.00054117	-3.2667	18	14.22
0.00073564	-3.1333	20	21.036
0.001	-3	24	29.494
0.0013594	-2.8667	48	39.192
0.0018478	-2.7333	62	49.357
0.0025119	-2.6	48	58.91
0.0034145	-2.4667	40	66.639
0.0046416	-2.3333	80	71.443
0.0063096	-2.2	86	72.591
0.008577	-2.0667	80	69.903
0.011659	-1.9333	65	63.797
0.015849	-1.8	56	55.182
0.021544	-1.6667	31	45.237
0.029286	-1.5333	18	35.146
0.039811	-1.4	34	25.879
0.054117	-1.2667	21	18.06
0.073564	-1.1333	19	11.945
0.1	-1	12	7.4873
0.13594	-0.86667	14	4.448
0.18478	-0.73333	2	2.5044
0.25119	-0.6	5	1.3364
0.34145	-0.46667	1	0.67585
0.46416	-0.33333	0	0.32394
0.63096	-0.2	0	0.14715
0.8577	-0.066667	0	0.063352
1.1659	0.066667	0	0.025849
1.5849	0.2	0	0.0099961
2.1544	0.33333	0	0.0036635
2.9286	0.46667	0	0.0012725
3.9811	0.6	0	0.00041891
5.4117	0.73333	0	0.0001307
7.3564	0.86667	0	3.8647e-005
10	1	0	1.083e-005
13.594	1.1333	0	2.8765e-006
18.478	1.2667	0	7.2408e-007
25.119	1.4	0	1.7274e-007
34.145	1.5333	0	3.9057e-008
46.416	1.6667	0	8.3693e-009
63.096	1.8	0	1.6997e-009
85.77	1.9333	10	3.2715e-010
