J	logJ	Histogram	Fit				
1.1659e-008	-7.9333	0	4.8752e-016
1.5849e-008	-7.8	0	3.7595e-015
2.1544e-008	-7.6667	0	2.7463e-014
2.9286e-008	-7.5333	0	1.9003e-013
3.9811e-008	-7.4	0	1.2456e-012
5.4117e-008	-7.2667	0	7.734e-012
7.3564e-008	-7.1333	0	4.5488e-011
1e-007	-7	0	2.5344e-010
1.3594e-007	-6.8667	0	1.3376e-009
1.8478e-007	-6.7333	0	6.687e-009
2.5119e-007	-6.6	0	3.1668e-008
3.4145e-007	-6.4667	0	1.4206e-007
4.6416e-007	-6.3333	0	6.0369e-007
6.3096e-007	-6.2	0	2.4301e-006
8.577e-007	-6.0667	0	9.2662e-006
1.1659e-006	-5.9333	0	3.347e-005
1.5849e-006	-5.8	0	0.00011452
2.1544e-006	-5.6667	0	0.00037117
2.9286e-006	-5.5333	0	0.0011396
3.9811e-006	-5.4	0	0.0033143
5.4117e-006	-5.2667	0	0.0091307
7.3564e-006	-5.1333	0	0.023828
1e-005	-5	0	0.058905
1.3594e-005	-4.8667	1	0.13794
1.8478e-005	-4.7333	0	0.30598
2.5119e-005	-4.6	2	0.64293
3.4145e-005	-4.4667	0	1.2797
4.6416e-005	-4.3333	0	2.4129
6.3096e-005	-4.2	0	4.3095
8.577e-005	-4.0667	17	7.2912
0.00011659	-3.9333	20	11.685
0.00015849	-3.8	18	17.74
0.00021544	-3.6667	19	25.512
0.00029286	-3.5333	43	34.753
0.00039811	-3.4	42	44.846
0.00054117	-3.2667	53	54.819
0.00073564	-3.1333	34	63.475
0.001	-3	84	69.623
0.0013594	-2.8667	93	72.339
0.0018478	-2.7333	72	71.198
0.0025119	-2.6	62	66.379
0.0034145	-2.4667	61	58.623
0.0046416	-2.3333	41	49.043
0.0063096	-2.2	30	38.866
0.008577	-2.0667	31	29.176
0.011659	-1.9333	18	20.747
0.015849	-1.8	18	13.975
0.021544	-1.6667	16	8.9171
0.029286	-1.5333	13	5.3898
0.039811	-1.4	5	3.086
0.054117	-1.2667	4	1.6737
0.073564	-1.1333	3	0.85989
0.1	-1	0	0.41849
0.13594	-0.86667	0	0.19293
0.18478	-0.73333	0	0.08425
0.25119	-0.6	0	0.034852
0.34145	-0.46667	1	0.013657
0.46416	-0.33333	0	0.0050693
0.63096	-0.2	0	0.0017825
0.8577	-0.066667	0	0.0005937
1.1659	0.066667	0	0.00018732
1.5849	0.2	0	5.5985e-005
2.1544	0.33333	0	1.585e-005
2.9286	0.46667	0	4.2508e-006
3.9811	0.6	0	1.0799e-006
5.4117	0.73333	0	2.5987e-007
7.3564	0.86667	0	5.9239e-008
10	1	0	1.2792e-008
13.594	1.1333	0	2.6166e-009
18.478	1.2667	0	5.0699e-010
25.119	1.4	0	9.3056e-011
34.145	1.5333	0	1.6179e-011
46.416	1.6667	1	2.6647e-012
63.096	1.8	0	4.1573e-013
85.77	1.9333	6	6.1439e-014
