voltage_7_1	absJ_7_1	J_7_1	current_7_1	time_7_1	
0.000000E+0	3.350352E-8	3.350352E-8	6.289275E-13	0.000000E+0
5.000000E-2	1.193612E-6	1.193612E-6	2.240647E-11	5.234375E-1
1.000000E-1	2.838127E-6	2.838127E-6	5.327727E-11	1.046875E+0
1.500000E-1	8.446725E-6	8.446725E-6	1.585618E-10	1.653320E+0
2.000000E-1	1.372721E-5	1.372721E-5	2.576870E-10	1.841797E+0
2.500000E-1	1.886970E-5	1.886970E-5	3.542217E-10	2.030273E+0
3.000000E-1	2.548833E-5	2.548833E-5	4.784666E-10	2.218750E+0
3.500000E-1	3.318337E-5	3.318337E-5	6.229177E-10	2.408203E+0
4.000000E-1	4.009833E-5	4.009833E-5	7.527253E-10	2.596680E+0
4.500000E-1	2.521564E-5	2.521564E-5	4.733476E-10	3.171875E+0
5.000000E-1	3.036416E-5	3.036416E-5	5.699956E-10	3.583984E+0
5.000000E-1	3.102069E-5	3.102069E-5	5.823200E-10	3.772461E+0
4.500000E-1	2.454613E-5	2.454613E-5	4.607797E-10	3.960938E+0
4.000000E-1	1.985691E-5	1.985691E-5	3.727536E-10	4.150391E+0
3.500000E-1	1.530532E-5	1.530532E-5	2.873112E-10	4.338867E+0
3.000000E-1	1.182056E-5	1.182056E-5	2.218953E-10	4.527344E+0
2.500000E-1	8.935118E-6	8.935118E-6	1.677299E-10	4.715820E+0
2.000000E-1	6.650420E-6	6.650420E-6	1.248416E-10	4.905273E+0
1.500000E-1	4.026284E-6	4.026284E-6	7.558135E-11	5.799805E+0
1.000000E-1	2.518960E-6	2.518960E-6	4.728588E-11	6.323242E+0
5.000000E-2	1.390938E-6	1.390938E-6	2.611066E-11	6.846680E+0
0.000000E+0	1.793720E-8	1.793720E-8	3.367168E-13	7.370117E+0
-5.000000E-2	1.438451E-6	-1.438451E-6	-2.700258E-11	7.894531E+0
-1.000000E-1	3.055984E-6	-3.055984E-6	-5.736689E-11	8.417969E+0
-1.500000E-1	4.316318E-6	-4.316318E-6	-8.102585E-11	8.941406E+0
-2.000000E-1	4.665062E-6	-4.665062E-6	-8.757248E-11	9.464844E+0
-2.500000E-1	4.899676E-6	-4.899676E-6	-9.197665E-11	9.988281E+0
-3.000000E-1	1.152187E-5	-1.152187E-5	-2.162884E-10	1.059375E+1
-3.500000E-1	1.763037E-5	-1.763037E-5	-3.309570E-10	1.078320E+1
-4.000000E-1	2.136535E-5	-2.136535E-5	-4.010700E-10	1.097168E+1
-4.500000E-1	2.663649E-5	-2.663649E-5	-5.000198E-10	1.116016E+1
-5.000000E-1	3.166726E-5	-3.166726E-5	-5.944574E-10	1.134863E+1
-5.000000E-1	3.123049E-5	-3.123049E-5	-5.862584E-10	1.153809E+1
-4.500000E-1	2.578290E-5	-2.578290E-5	-4.839963E-10	1.172656E+1
-4.000000E-1	2.051224E-5	-2.051224E-5	-3.850555E-10	1.191504E+1
-3.500000E-1	1.665434E-5	-1.665434E-5	-3.126351E-10	1.210352E+1
-3.000000E-1	1.309543E-5	-1.309543E-5	-2.458272E-10	1.229297E+1
-2.500000E-1	1.030637E-5	-1.030637E-5	-1.934710E-10	1.248145E+1
-2.000000E-1	8.053144E-6	-8.053144E-6	-1.511735E-10	1.266992E+1
-1.500000E-1	5.762155E-6	-5.762155E-6	-1.081671E-10	1.285840E+1
-1.000000E-1	3.770382E-6	-3.770382E-6	-7.077755E-11	1.375391E+1
-5.000000E-2	1.805708E-6	-1.805708E-6	-3.389672E-11	1.427734E+1
0.000000E+0	1.217131E-7	-1.217131E-7	-2.284797E-12	1.480078E+1
