J	logJ	Histogram	Fit				
1.2589e-08	-7.9	0	0.0041413
1.9953e-08	-7.7	0	0.015087
3.1623e-08	-7.5	0	0.050277
5.0119e-08	-7.3	1	0.15327
7.9433e-08	-7.1	0	0.42742
1.2589e-07	-6.9	0	1.0903
1.9953e-07	-6.7	0	2.5444
3.1623e-07	-6.5	1	5.4317
5.0119e-07	-6.3	0	10.607
7.9433e-07	-6.1	5	18.948
1.2589e-06	-5.9	5	30.963
1.9953e-06	-5.7	8	46.286
3.1623e-06	-5.5	84	63.294
5.0119e-06	-5.3	148	79.176
7.9433e-06	-5.1	97	90.602
1.2589e-05	-4.9	77	94.841
1.9953e-05	-4.7	58	90.817
3.1623e-05	-4.5	76	79.552
5.0119e-05	-4.3	37	63.746
7.9433e-05	-4.1	85	46.727
0.00012589	-3.9	42	31.333
0.00019953	-3.7	4	19.22
0.00031623	-3.5	48	10.785
0.00050119	-3.3	17	5.5357
0.00079433	-3.1	4	2.5993
0.0012589	-2.9	0	1.1165
0.0019953	-2.7	0	0.43871
0.0031623	-2.5	1	0.15769
0.0050119	-2.3	0	0.051851
0.0079433	-2.1	0	0.015596
0.012589	-1.9	0	0.0042913
0.019953	-1.7	0	0.0010801
0.031623	-1.5	0	0.0002487
0.050119	-1.3	0	5.2384e-05
0.079433	-1.1	0	1.0093e-05
0.12589	-0.9	0	1.779e-06
0.19953	-0.7	0	2.8684e-07
0.31623	-0.5	0	4.2307e-08
0.50119	-0.3	0	5.7083e-09
0.79433	-0.1	0	7.0454e-10
1.2589	0.1	0	7.9547e-11
1.9953	0.3	0	8.216e-12
3.1623	0.5	0	7.7626e-13
5.0119	0.7	0	6.7092e-14
7.9433	0.9	0	5.3045e-15
12.589	1.1	0	3.8365e-16
19.953	1.3	0	2.5383e-17
31.623	1.5	0	1.5362e-18
50.119	1.7	0	8.5053e-20
79.433	1.9	0	4.3076e-21
