J	logJ	Histogram	Fit				
1.2589e-08	-7.9	0	0.0010915
1.9953e-08	-7.7	0	0.0043337
3.1623e-08	-7.5	0	0.015741
5.0119e-08	-7.3	0	0.052307
7.9433e-08	-7.1	0	0.159
1.2589e-07	-6.9	0	0.44217
1.9953e-07	-6.7	0	1.1249
3.1623e-07	-6.5	1	2.6179
5.0119e-07	-6.3	1	5.5736
7.9433e-07	-6.1	1	10.855
1.2589e-06	-5.9	4	19.342
1.9953e-06	-5.7	5	31.527
3.1623e-06	-5.5	7	47.011
5.0119e-06	-5.3	101	64.128
7.9433e-06	-5.1	135	80.026
1.2589e-05	-4.9	110	91.359
1.9953e-05	-4.7	52	95.412
3.1623e-05	-4.5	69	91.156
5.0119e-05	-4.3	80	79.672
7.9433e-05	-4.1	43	63.703
0.00012589	-3.9	97	46.595
0.00019953	-3.7	16	31.179
0.00031623	-3.5	9	19.086
0.00050119	-3.3	47	10.688
0.00079433	-3.1	18	5.4755
0.0012589	-2.9	0	2.5661
0.0019953	-2.7	2	1.1002
0.0031623	-2.5	0	0.4315
0.0050119	-2.3	0	0.15482
0.0079433	-2.1	0	0.050819
0.012589	-1.9	0	0.01526
0.019953	-1.7	0	0.0041919
0.031623	-1.5	0	0.0010534
0.050119	-1.3	0	0.00024217
0.079433	-1.1	0	5.093e-05
0.12589	-0.9	0	9.7986e-06
0.19953	-0.7	0	1.7246e-06
0.31623	-0.5	0	2.7768e-07
0.50119	-0.3	0	4.0901e-08
0.79433	-0.1	0	5.5114e-09
1.2589	0.1	0	6.7939e-10
1.9953	0.3	0	7.6615e-11
3.1623	0.5	0	7.9038e-12
5.0119	0.7	0	7.4593e-13
7.9433	0.9	0	6.44e-14
12.589	1.1	0	5.0865e-15
19.953	1.3	0	3.6752e-16
31.623	1.5	0	2.4292e-17
50.119	1.7	0	1.4689e-18
79.433	1.9	0	8.1256e-20
