J	logJ	Histogram	Fit				
1.2589e-08	-7.9	0	0.0025569
1.9953e-08	-7.7	1	0.011521
3.1623e-08	-7.5	0	0.046259
5.0119e-08	-7.3	1	0.16552
7.9433e-08	-7.1	0	0.52777
1.2589e-07	-6.9	0	1.4996
1.9953e-07	-6.7	1	3.7971
3.1623e-07	-6.5	0	8.5677
5.0119e-07	-6.3	3	17.227
7.9433e-07	-6.1	8	30.869
1.2589e-06	-5.9	8	49.29
1.9953e-06	-5.7	104	70.135
3.1623e-06	-5.5	146	88.931
5.0119e-06	-5.3	89	100.49
7.9433e-06	-5.1	75	101.19
1.2589e-05	-4.9	87	90.795
1.9953e-05	-4.7	64	72.601
3.1623e-05	-4.5	21	51.733
5.0119e-05	-4.3	80	32.85
7.9433e-05	-4.1	35	18.588
0.00012589	-3.9	4	9.3732
0.00019953	-3.7	39	4.2119
0.00031623	-3.5	18	1.6866
0.00050119	-3.3	13	0.60184
0.00079433	-3.1	1	0.19138
0.0012589	-2.9	0	0.05423
0.0019953	-2.7	0	0.013694
0.0031623	-2.5	0	0.0030816
0.0050119	-2.3	0	0.00061794
0.0079433	-2.1	0	0.00011042
0.012589	-1.9	0	1.7584e-05
0.019953	-1.7	0	2.4953e-06
0.031623	-1.5	0	3.1554e-07
0.050119	-1.3	0	3.5558e-08
0.079433	-1.1	0	3.5707e-09
0.12589	-0.9	0	3.1954e-10
0.19953	-0.7	0	2.5481e-11
0.31623	-0.5	0	1.8108e-12
0.50119	-0.3	0	1.1467e-13
0.79433	-0.1	0	6.4711e-15
1.2589	0.1	0	3.2542e-16
1.9953	0.3	0	1.4583e-17
3.1623	0.5	0	5.8238e-19
5.0119	0.7	0	2.0725e-20
7.9433	0.9	0	6.5724e-22
12.589	1.1	0	1.8574e-23
19.953	1.3	0	4.6775e-25
31.623	1.5	0	1.0497e-26
50.119	1.7	0	2.0992e-28
79.433	1.9	0	3.7411e-30
