J	logJ	Histogram	Fit				
1.2589e-08	-7.9	0	0.051644
1.9953e-08	-7.7	0	0.16589
3.1623e-08	-7.5	2	0.48301
5.0119e-08	-7.3	1	1.2748
7.9433e-08	-7.1	0	3.05
1.2589e-07	-6.9	0	6.6147
1.9953e-07	-6.7	3	13.004
3.1623e-07	-6.5	4	23.173
5.0119e-07	-6.3	8	37.432
7.9433e-07	-6.1	32	54.811
1.2589e-06	-5.9	132	72.751
1.9953e-06	-5.7	125	87.532
3.1623e-06	-5.5	76	95.467
5.0119e-06	-5.3	63	94.382
7.9433e-06	-5.1	85	84.582
1.2589e-05	-4.9	71	68.71
1.9953e-05	-4.7	14	50.596
3.1623e-05	-4.5	80	33.773
5.0119e-05	-4.3	22	20.435
7.9433e-05	-4.1	15	11.208
0.00012589	-3.9	41	5.5725
0.00019953	-3.7	13	2.5114
0.00031623	-3.5	9	1.026
0.00050119	-3.3	2	0.37994
0.00079433	-3.1	0	0.12754
0.0012589	-2.9	0	0.038809
0.0019953	-2.7	0	0.010704
0.0031623	-2.5	0	0.0026764
0.0050119	-2.3	0	0.0006066
0.0079433	-2.1	0	0.00012462
0.012589	-1.9	0	2.3209e-05
0.019953	-1.7	0	3.9179e-06
0.031623	-1.5	0	5.9954e-07
0.050119	-1.3	0	8.3164e-08
0.079433	-1.1	0	1.0457e-08
0.12589	-0.9	0	1.1919e-09
0.19953	-0.7	0	1.2314e-10
0.31623	-0.5	0	1.1533e-11
0.50119	-0.3	0	9.7907e-13
0.79433	-0.1	0	7.5345e-14
1.2589	0.1	0	5.2559e-15
1.9953	0.3	0	3.3235e-16
3.1623	0.5	0	1.905e-17
5.0119	0.7	0	9.8979e-19
7.9433	0.9	0	4.6618e-20
12.589	1.1	0	1.9903e-21
19.953	1.3	0	7.7024e-23
31.623	1.5	0	2.7021e-24
50.119	1.7	0	8.5925e-26
79.433	1.9	0	2.4768e-27
