J	logJ	Histogram	Fit				
1.2589e-08	-7.9	1	0.00036461
1.9953e-08	-7.7	0	0.0021335
3.1623e-08	-7.5	0	0.010924
5.0119e-08	-7.3	0	0.04894
7.9433e-08	-7.1	1	0.19186
1.2589e-07	-6.9	0	0.65817
1.9953e-07	-6.7	0	1.9757
3.1623e-07	-6.5	1	5.1893
5.0119e-07	-6.3	1	11.927
7.9433e-07	-6.1	7	23.987
1.2589e-06	-5.9	6	42.212
1.9953e-06	-5.7	56	65.002
3.1623e-06	-5.5	160	87.587
5.0119e-06	-5.3	98	103.27
7.9433e-06	-5.1	91	106.55
1.2589e-05	-4.9	83	96.188
1.9953e-05	-4.7	70	75.985
3.1623e-05	-4.5	27	52.525
5.0119e-05	-4.3	57	31.77
7.9433e-05	-4.1	57	16.815
0.00012589	-3.9	7	7.7875
0.00019953	-3.7	35	3.1559
0.00031623	-3.5	22	1.1191
0.00050119	-3.3	13	0.34725
0.00079433	-3.1	4	0.094285
0.0012589	-2.9	0	0.022401
0.0019953	-2.7	1	0.004657
0.0031623	-2.5	0	0.00084718
0.0050119	-2.3	0	0.00013485
0.0079433	-2.1	0	1.8784e-05
0.012589	-1.9	0	2.2894e-06
0.019953	-1.7	0	2.4416e-07
0.031623	-1.5	0	2.2786e-08
0.050119	-1.3	0	1.8607e-09
0.079433	-1.1	0	1.3296e-10
0.12589	-0.9	0	8.3131e-12
0.19953	-0.7	0	4.5483e-13
0.31623	-0.5	0	2.1774e-14
0.50119	-0.3	0	9.1217e-16
0.79433	-0.1	0	3.3437e-17
1.2589	0.1	0	1.0725e-18
1.9953	0.3	0	3.0102e-20
3.1623	0.5	0	7.393e-22
5.0119	0.7	0	1.5888e-23
7.9433	0.9	0	2.9877e-25
12.589	1.1	0	4.9161e-27
19.953	1.3	0	7.0785e-29
31.623	1.5	0	8.9183e-31
50.119	1.7	0	9.832e-33
79.433	1.9	0	9.4848e-35
