J	logJ	Histogram	Fit				
1.2589e-08	-7.9	0	0.089921
1.9953e-08	-7.7	1	0.26175
3.1623e-08	-7.5	0	0.69701
5.0119e-08	-7.3	0	1.6978
7.9433e-08	-7.1	0	3.7832
1.2589e-07	-6.9	1	7.7115
1.9953e-07	-6.7	2	14.379
3.1623e-07	-6.5	6	24.526
5.0119e-07	-6.3	3	38.268
7.9433e-07	-6.1	41	54.621
1.2589e-06	-5.9	137	71.316
1.9953e-06	-5.7	116	85.179
3.1623e-06	-5.5	75	93.065
5.0119e-06	-5.3	58	93.014
7.9433e-06	-5.1	88	85.04
1.2589e-05	-4.9	73	71.123
1.9953e-05	-4.7	19	54.414
3.1623e-05	-4.5	86	38.082
5.0119e-05	-4.3	18	24.38
7.9433e-05	-4.1	11	14.278
0.00012589	-3.9	47	7.649
0.00019953	-3.7	15	3.7485
0.00031623	-3.5	0	1.6804
0.00050119	-3.3	0	0.68911
0.00079433	-3.1	0	0.25851
0.0012589	-2.9	0	0.08871
0.0019953	-2.7	1	0.027847
0.0031623	-2.5	0	0.0079964
0.0050119	-2.3	0	0.0021005
0.0079433	-2.1	0	0.00050473
0.012589	-1.9	0	0.00011094
0.019953	-1.7	0	2.2308e-05
0.031623	-1.5	0	4.1033e-06
0.050119	-1.3	0	6.9043e-07
0.079433	-1.1	0	1.0627e-07
0.12589	-0.9	0	1.4963e-08
0.19953	-0.7	0	1.9272e-09
0.31623	-0.5	0	2.2707e-10
0.50119	-0.3	0	2.4473e-11
0.79433	-0.1	0	2.4129e-12
1.2589	0.1	0	2.1762e-13
1.9953	0.3	0	1.7954e-14
3.1623	0.5	0	1.355e-15
5.0119	0.7	0	9.3547e-17
7.9433	0.9	0	5.9079e-18
12.589	1.1	0	3.4131e-19
19.953	1.3	0	1.8037e-20
31.623	1.5	0	8.7197e-22
50.119	1.7	0	3.8561e-23
79.433	1.9	0	1.5599e-24
