J	logJ	Histogram	Fit				
1.2589e-08	-7.9	1	0.0057986
1.9953e-08	-7.7	0	0.024021
3.1623e-08	-7.5	0	0.088993
5.0119e-08	-7.3	1	0.29485
7.9433e-08	-7.1	1	0.87363
1.2589e-07	-6.9	0	2.315
1.9953e-07	-6.7	0	5.4859
3.1623e-07	-6.5	0	11.626
5.0119e-07	-6.3	4	22.035
7.9433e-07	-6.1	9	37.348
1.2589e-06	-5.9	28	56.613
1.9953e-06	-5.7	141	76.745
3.1623e-06	-5.5	116	93.04
5.0119e-06	-5.3	95	100.87
7.9433e-06	-5.1	68	97.806
1.2589e-05	-4.9	80	84.809
1.9953e-05	-4.7	52	65.766
3.1623e-05	-4.5	29	45.609
5.0119e-05	-4.3	83	28.287
7.9433e-05	-4.1	15	15.69
0.00012589	-3.9	23	7.7825
0.00019953	-3.7	26	3.4523
0.00031623	-3.5	16	1.3696
0.00050119	-3.3	8	0.48591
0.00079433	-3.1	2	0.15417
0.0012589	-2.9	0	0.043747
0.0019953	-2.7	0	0.011101
0.0031623	-2.5	0	0.0025193
0.0050119	-2.3	0	0.00051131
0.0079433	-2.1	0	9.2803e-05
0.012589	-1.9	0	1.5064e-05
0.019953	-1.7	0	2.1867e-06
0.031623	-1.5	0	2.8388e-07
0.050119	-1.3	0	3.2958e-08
0.079433	-1.1	0	3.4219e-09
0.12589	-0.9	0	3.1774e-10
0.19953	-0.7	0	2.6385e-11
0.31623	-0.5	0	1.9594e-12
0.50119	-0.3	0	1.3013e-13
0.79433	-0.1	0	7.7291e-15
1.2589	0.1	0	4.1054e-16
1.9953	0.3	0	1.9502e-17
3.1623	0.5	0	8.2847e-19
5.0119	0.7	0	3.1475e-20
7.9433	0.9	0	1.0694e-21
12.589	1.1	0	3.2494e-23
19.953	1.3	0	8.8297e-25
31.623	1.5	0	2.1457e-26
50.119	1.7	0	4.6633e-28
79.433	1.9	0	9.0636e-30
