J	logJ	Histogram	Fit				
1.2589e-08	-7.9	1	2.4623
1.9953e-08	-7.7	2	4.9945
3.1623e-08	-7.5	3	9.3745
5.0119e-08	-7.3	3	16.282
7.9433e-08	-7.1	5	26.166
1.2589e-07	-6.9	16	38.912
1.9953e-07	-6.7	40	53.546
3.1623e-07	-6.5	131	68.181
5.0119e-07	-6.3	107	80.333
7.9433e-07	-6.1	68	87.584
1.2589e-06	-5.9	65	88.359
1.9953e-06	-5.7	83	82.484
3.1623e-06	-5.5	68	71.251
5.0119e-06	-5.3	23	56.951
7.9433e-06	-5.1	80	42.123
1.2589e-05	-4.9	33	28.828
1.9953e-05	-4.7	8	18.257
3.1623e-05	-4.5	44	10.699
5.0119e-05	-4.3	17	5.8012
7.9433e-05	-4.1	1	2.9108
0.00012589	-3.9	0	1.3515
0.00019953	-3.7	0	0.58062
0.00031623	-3.5	0	0.23082
0.00050119	-3.3	0	0.084908
0.00079433	-3.1	0	0.028902
0.0012589	-2.9	0	0.0091032
0.0019953	-2.7	0	0.0026531
0.0031623	-2.5	0	0.00071553
0.0050119	-2.3	0	0.00017856
0.0079433	-2.1	0	4.1233e-05
0.012589	-1.9	0	8.8104e-06
0.019953	-1.7	0	1.742e-06
0.031623	-1.5	0	3.1871e-07
0.050119	-1.3	0	5.3955e-08
0.079433	-1.1	0	8.4522e-09
0.12589	-0.9	0	1.2252e-09
0.19953	-0.7	0	1.6434e-10
0.31623	-0.5	0	2.0397e-11
0.50119	-0.3	0	2.3425e-12
0.79433	-0.1	0	2.4895e-13
1.2589	0.1	0	2.4481e-14
1.9953	0.3	0	2.2276e-15
3.1623	0.5	0	1.8756e-16
5.0119	0.7	0	1.4613e-17
7.9433	0.9	0	1.0536e-18
12.589	1.1	0	7.0284e-20
19.953	1.3	0	4.3386e-21
31.623	1.5	0	2.4782e-22
50.119	1.7	0	1.3099e-23
79.433	1.9	0	6.4064e-25
