voltage_8_1	absJ_8_1	J_8_1	current_8_1	time_8_1	
0.000000E+0	2.258339E-6	2.258339E-6	1.342687E-11	0.000000E+0
5.000000E-2	1.383803E-6	1.383803E-6	8.227349E-12	7.031250E-1
1.000000E-1	2.527644E-6	2.527644E-6	1.502801E-11	1.406250E+0
1.500000E-1	3.783619E-6	3.783619E-6	2.249536E-11	2.109375E+0
2.000000E-1	4.960172E-6	4.960172E-6	2.949051E-11	2.812500E+0
2.500000E-1	7.285273E-6	7.285273E-6	4.331431E-11	3.515625E+0
3.000000E-1	9.350509E-6	9.350509E-6	5.559309E-11	4.218750E+0
3.500000E-1	1.184235E-5	1.184235E-5	7.040821E-11	4.921875E+0
4.000000E-1	1.725942E-5	1.725942E-5	1.026152E-10	6.037109E+0
4.500000E-1	2.248675E-5	2.248675E-5	1.336941E-10	6.405273E+0
5.000000E-1	2.812964E-5	2.812964E-5	1.672437E-10	6.773438E+0
5.000000E-1	2.610312E-5	2.610312E-5	1.551951E-10	7.142578E+0
4.500000E-1	2.066491E-5	2.066491E-5	1.228624E-10	7.510742E+0
4.000000E-1	1.421300E-5	1.421300E-5	8.450286E-11	8.685547E+0
3.500000E-1	1.053117E-5	1.053117E-5	6.261267E-11	9.388672E+0
3.000000E-1	8.683589E-6	8.683589E-6	5.162794E-11	1.009180E+1
2.500000E-1	6.119944E-6	6.119944E-6	3.638589E-11	1.079492E+1
2.000000E-1	5.218204E-6	5.218204E-6	3.102463E-11	1.149805E+1
1.500000E-1	3.480470E-6	3.480470E-6	2.069300E-11	1.220117E+1
1.000000E-1	2.074730E-6	2.074730E-6	1.233523E-11	1.290430E+1
5.000000E-2	8.320400E-7	8.320400E-7	4.946862E-12	1.360742E+1
0.000000E+0	8.278409E-8	-8.278409E-8	-4.921896E-13	1.431055E+1
-5.000000E-2	9.498929E-7	-9.498929E-7	-5.647552E-12	1.501367E+1
-1.000000E-1	1.398007E-6	-1.398007E-6	-8.311796E-12	1.571680E+1
-1.500000E-1	2.735646E-6	-2.735646E-6	-1.626468E-11	1.641992E+1
-2.000000E-1	3.973865E-6	-3.973865E-6	-2.362646E-11	1.712305E+1
-2.500000E-1	4.808666E-6	-4.808666E-6	-2.858974E-11	1.782617E+1
-3.000000E-1	6.399841E-6	-6.399841E-6	-3.805001E-11	1.852930E+1
-3.500000E-1	6.461167E-6	-6.461167E-6	-3.841462E-11	1.923242E+1
-4.000000E-1	9.439476E-6	-9.439476E-6	-5.612204E-11	1.993555E+1
-4.500000E-1	1.089591E-5	-1.089591E-5	-6.478119E-11	2.063867E+1
-5.000000E-1	1.128868E-5	-1.128868E-5	-6.711642E-11	2.134180E+1
-5.000000E-1	1.191153E-5	-1.191153E-5	-7.081952E-11	2.204492E+1
-4.500000E-1	1.013567E-5	-1.013567E-5	-6.026121E-11	2.274805E+1
-4.000000E-1	7.980528E-6	-7.980528E-6	-4.744792E-11	2.345117E+1
-3.500000E-1	6.792016E-6	-6.792016E-6	-4.038167E-11	2.415430E+1
-3.000000E-1	6.707774E-6	-6.707774E-6	-3.988081E-11	2.485742E+1
-2.500000E-1	4.786098E-6	-4.786098E-6	-2.845556E-11	2.556055E+1
-2.000000E-1	3.338693E-6	-3.338693E-6	-1.985007E-11	2.626367E+1
-1.500000E-1	2.445957E-6	-2.445957E-6	-1.454234E-11	2.696680E+1
-1.000000E-1	1.606160E-6	-1.606160E-6	-9.549361E-12	2.766992E+1
-5.000000E-2	7.686296E-7	-7.686296E-7	-4.569858E-12	2.837305E+1
0.000000E+0	7.746448E-8	7.746448E-8	4.605621E-13	2.907617E+1
