voltage_2_2_16_1	absJ_2_2_16_1	J_2_2_16_1	current_2_2_16_1	time_2_2_16_1	
0.000000E+0	4.109118E-7	-4.109118E-7	-3.984313E-13	0.000000E+0
5.000000E-2	1.139964E-4	1.139964E-4	1.105340E-10	1.282227E+0
1.000000E-1	2.405049E-4	2.405049E-4	2.332001E-10	1.650391E+0
1.500000E-1	3.852755E-4	3.852755E-4	3.735737E-10	2.019531E+0
2.000000E-1	5.502199E-4	5.502199E-4	5.335083E-10	2.387695E+0
2.500000E-1	7.351207E-4	7.351207E-4	7.127931E-10	2.755859E+0
3.000000E-1	9.506221E-4	9.506221E-4	9.217492E-10	3.125000E+0
3.500000E-1	1.231726E-3	1.231726E-3	1.194315E-9	4.239258E+0
4.000000E-1	1.487163E-3	1.487163E-3	1.441994E-9	4.607422E+0
4.500000E-1	1.811942E-3	1.811942E-3	1.756909E-9	4.975586E+0
5.000000E-1	2.285807E-3	2.285807E-3	2.216381E-9	5.342773E+0
5.000000E-1	4.032624E-3	4.032624E-3	3.910143E-9	5.710938E+0
4.500000E-1	5.469957E-3	5.469957E-3	5.303820E-9	6.079102E+0
4.000000E-1	3.792383E-3	3.792383E-3	3.677198E-9	6.446289E+0
3.500000E-1	3.672305E-3	3.672305E-3	3.560767E-9	6.814453E+0
3.000000E-1	2.760506E-3	2.760506E-3	2.676662E-9	7.182617E+0
2.500000E-1	2.352424E-3	2.352424E-3	2.280975E-9	7.549805E+0
2.000000E-1	1.951052E-3	1.951052E-3	1.891793E-9	7.917969E+0
1.500000E-1	1.426127E-3	1.426127E-3	1.382812E-9	8.286133E+0
1.000000E-1	9.204766E-4	9.204766E-4	8.925193E-10	9.027344E+0
5.000000E-2	4.445083E-4	4.445083E-4	4.310074E-10	9.395508E+0
0.000000E+0	6.618098E-7	-6.618098E-7	-6.417089E-13	1.057129E+1
-5.000000E-2	4.794465E-4	-4.794465E-4	-4.648845E-10	1.168652E+1
-1.000000E-1	1.096573E-3	-1.096573E-3	-1.063267E-9	1.280176E+1
-1.500000E-1	1.722414E-3	-1.722414E-3	-1.670100E-9	1.316992E+1
-2.000000E-1	1.813013E-3	-1.813013E-3	-1.757947E-9	1.353809E+1
-2.500000E-1	1.703640E-3	-1.703640E-3	-1.651896E-9	1.390527E+1
-3.000000E-1	2.039262E-3	-2.039262E-3	-1.977324E-9	1.427344E+1
-3.500000E-1	3.566063E-3	-3.566063E-3	-3.457752E-9	1.464160E+1
