voltage_23_2_16_4	absJ_23_2_16_4	J_23_2_16_4	current_23_2_16_4	time_23_2_16_4	
0.000000E+0	1.413409E-6	-1.413409E-6	-1.973491E-12	0.000000E+0
5.000000E-2	8.214775E-8	-8.214775E-8	-1.146999E-13	7.031250E-1
1.000000E-1	1.197588E-6	1.197588E-6	1.672149E-12	1.406250E+0
1.500000E-1	2.600998E-6	2.600998E-6	3.631678E-12	2.109375E+0
2.000000E-1	4.007648E-6	4.007648E-6	5.595732E-12	2.812500E+0
2.500000E-1	5.979383E-6	5.979383E-6	8.348794E-12	3.515625E+0
3.000000E-1	9.107351E-6	9.107351E-6	1.271626E-11	4.218750E+0
3.500000E-1	9.863211E-6	9.863211E-6	1.377164E-11	4.921875E+0
4.000000E-1	1.191885E-5	1.191885E-5	1.664185E-11	5.625000E+0
4.500000E-1	1.520672E-5	1.520672E-5	2.123259E-11	6.328125E+0
5.000000E-1	1.885868E-5	1.885868E-5	2.633169E-11	7.031250E+0
5.000000E-1	1.873655E-5	1.873655E-5	2.616116E-11	7.734375E+0
4.500000E-1	1.642431E-5	1.642431E-5	2.293266E-11	8.437500E+0
4.000000E-1	1.160303E-5	1.160303E-5	1.620089E-11	9.140625E+0
3.500000E-1	1.186737E-5	1.186737E-5	1.656997E-11	9.843750E+0
3.000000E-1	7.073792E-6	7.073792E-6	9.876877E-12	1.054688E+1
2.500000E-1	7.811176E-6	7.811176E-6	1.090646E-11	1.125000E+1
2.000000E-1	7.163491E-6	7.163491E-6	1.000212E-11	1.195313E+1
1.500000E-1	2.332748E-6	2.332748E-6	3.257131E-12	1.265625E+1
1.000000E-1	1.072881E-6	1.072881E-6	1.498024E-12	1.335938E+1
5.000000E-2	5.698560E-7	-5.698560E-7	-7.956691E-13	1.406250E+1
0.000000E+0	1.041731E-6	-1.041731E-6	-1.454531E-12	1.476563E+1
-5.000000E-2	2.466441E-6	-2.466441E-6	-3.443801E-12	1.546973E+1
-1.000000E-1	3.795744E-6	-3.795744E-6	-5.299858E-12	1.617285E+1
-1.500000E-1	5.209460E-6	-5.209460E-6	-7.273779E-12	1.687598E+1
-2.000000E-1	6.588479E-6	-6.588479E-6	-9.199252E-12	1.757910E+1
-2.500000E-1	8.029452E-6	-8.029452E-6	-1.121123E-11	1.828223E+1
-3.000000E-1	9.229383E-6	-9.229383E-6	-1.288665E-11	1.898535E+1
-3.500000E-1	1.100690E-5	-1.100690E-5	-1.536853E-11	1.968848E+1
-4.000000E-1	1.276826E-5	-1.276826E-5	-1.782786E-11	2.039160E+1
-4.500000E-1	1.457010E-5	-1.457010E-5	-2.034370E-11	2.109473E+1
-5.000000E-1	1.634107E-5	-1.634107E-5	-2.281644E-11	2.179785E+1
-5.000000E-1	1.738966E-5	-1.738966E-5	-2.428054E-11	2.250098E+1
-4.500000E-1	1.465037E-5	-1.465037E-5	-2.045578E-11	2.320410E+1
-4.000000E-1	1.285116E-5	-1.285116E-5	-1.794360E-11	2.390820E+1
-3.500000E-1	1.156669E-5	-1.156669E-5	-1.615014E-11	2.461133E+1
-3.000000E-1	9.812461E-6	-9.812461E-6	-1.370078E-11	2.531445E+1
-2.500000E-1	8.360070E-6	-8.360070E-6	-1.167286E-11	2.601758E+1
-2.000000E-1	6.465730E-6	-6.465730E-6	-9.027862E-12	2.672070E+1
-1.500000E-1	5.306010E-6	-5.306010E-6	-7.408588E-12	2.742383E+1
-1.000000E-1	3.702503E-6	-3.702503E-6	-5.169670E-12	2.812695E+1
-5.000000E-2	2.383617E-6	-2.383617E-6	-3.328157E-12	2.883008E+1
0.000000E+0	9.461159E-7	-9.461159E-7	-1.321027E-12	2.953320E+1
0.000000E+0	9.927704E-7	-9.927704E-7	-1.386169E-12	3.023730E+1
5.000000E-2	3.877990E-7	3.877990E-7	5.414696E-13	3.094043E+1
1.000000E-1	2.205238E-6	2.205238E-6	3.079093E-12	3.164355E+1
1.500000E-1	3.996238E-6	3.996238E-6	5.579801E-12	3.234668E+1
2.000000E-1	6.357253E-6	6.357253E-6	8.876400E-12	3.304980E+1
2.500000E-1	8.586417E-6	8.586417E-6	1.198890E-11	3.375293E+1
3.000000E-1	1.113049E-5	1.113049E-5	1.554109E-11	3.445605E+1
3.500000E-1	1.387372E-5	1.387372E-5	1.937137E-11	3.515918E+1
4.000000E-1	1.678970E-5	1.678970E-5	2.344284E-11	3.586230E+1
4.500000E-1	2.132180E-5	2.132180E-5	2.977085E-11	3.656543E+1
5.000000E-1	2.461390E-5	2.461390E-5	3.436749E-11	3.726855E+1
5.000000E-1	2.454962E-5	2.454962E-5	3.427773E-11	3.797168E+1
4.500000E-1	2.122312E-5	2.122312E-5	2.963307E-11	3.867480E+1
4.000000E-1	1.857069E-5	1.857069E-5	2.592958E-11	3.937793E+1
3.500000E-1	1.532151E-5	1.532151E-5	2.139286E-11	4.008105E+1
3.000000E-1	1.187657E-5	1.187657E-5	1.658282E-11	4.078418E+1
2.500000E-1	9.042434E-6	9.042434E-6	1.262562E-11	4.148730E+1
2.000000E-1	6.569684E-6	6.569684E-6	9.173010E-12	4.219043E+1
1.500000E-1	4.554276E-6	4.554276E-6	6.358969E-12	4.289355E+1
1.000000E-1	2.751686E-6	2.751686E-6	3.842079E-12	4.359668E+1
5.000000E-2	5.613381E-7	5.613381E-7	7.837758E-13	4.429980E+1
0.000000E+0	1.224195E-6	-1.224195E-6	-1.709299E-12	4.500293E+1
-5.000000E-2	2.974813E-6	-2.974813E-6	-4.153622E-12	4.570703E+1
-1.000000E-1	5.210265E-6	-5.210265E-6	-7.274903E-12	4.641016E+1
-1.500000E-1	7.051240E-6	-7.051240E-6	-9.845388E-12	4.711328E+1
-2.000000E-1	9.282303E-6	-9.282303E-6	-1.296054E-11	4.781641E+1
-2.500000E-1	1.147689E-5	-1.147689E-5	-1.602476E-11	4.851953E+1
-3.000000E-1	1.348059E-5	-1.348059E-5	-1.882246E-11	4.922266E+1
-3.500000E-1	1.462235E-5	-1.462235E-5	-2.041665E-11	4.992578E+1
-4.000000E-1	1.688208E-5	-1.688208E-5	-2.357183E-11	5.062891E+1
-4.500000E-1	1.931996E-5	-1.931996E-5	-2.697575E-11	5.133203E+1
-5.000000E-1	2.012746E-5	-2.012746E-5	-2.810323E-11	5.203516E+1
-5.000000E-1	2.058422E-5	-2.058422E-5	-2.874100E-11	5.273828E+1
-4.500000E-1	1.812161E-5	-1.812161E-5	-2.530254E-11	5.344141E+1
-4.000000E-1	1.602053E-5	-1.602053E-5	-2.236888E-11	5.414551E+1
-3.500000E-1	1.311810E-5	-1.311810E-5	-1.831632E-11	5.484863E+1
-3.000000E-1	1.184003E-5	-1.184003E-5	-1.653180E-11	5.555176E+1
-2.500000E-1	1.011225E-5	-1.011225E-5	-1.411937E-11	5.625488E+1
-2.000000E-1	7.928833E-6	-7.928833E-6	-1.107074E-11	5.695801E+1
-1.500000E-1	5.989621E-6	-5.989621E-6	-8.363088E-12	5.766113E+1
-1.000000E-1	4.240922E-6	-4.240922E-6	-5.921444E-12	5.836426E+1
-5.000000E-2	2.543589E-6	-2.543589E-6	-3.551520E-12	5.906738E+1
0.000000E+0	9.067759E-7	-9.067759E-7	-1.266098E-12	5.977051E+1
0.000000E+0	1.009975E-6	-1.009975E-6	-1.410191E-12	6.047461E+1
5.000000E-2	7.386837E-7	7.386837E-7	1.031397E-12	6.117773E+1
1.000000E-1	2.452019E-6	2.452019E-6	3.423664E-12	6.188086E+1
1.500000E-1	4.475736E-6	4.475736E-6	6.249307E-12	6.258398E+1
2.000000E-1	6.727638E-6	6.727638E-6	9.393555E-12	6.328711E+1
2.500000E-1	9.729776E-6	9.729776E-6	1.358533E-11	6.399023E+1
3.000000E-1	1.324740E-5	1.324740E-5	1.849686E-11	6.469336E+1
3.500000E-1	1.547076E-5	1.547076E-5	2.160126E-11	6.539648E+1
4.000000E-1	2.033298E-5	2.033298E-5	2.839020E-11	6.609961E+1
4.500000E-1	2.947469E-5	2.947469E-5	4.115443E-11	6.680273E+1
5.000000E-1	3.515236E-5	3.515236E-5	4.908195E-11	6.750586E+1
5.000000E-1	3.612530E-5	3.612530E-5	5.044044E-11	6.820898E+1
4.500000E-1	3.339675E-5	3.339675E-5	4.663066E-11	6.891211E+1
4.000000E-1	2.792233E-5	2.792233E-5	3.898692E-11	6.961523E+1
3.500000E-1	2.251612E-5	2.251612E-5	3.143844E-11	7.031836E+1
3.000000E-1	1.831642E-5	1.831642E-5	2.557455E-11	7.102148E+1
2.500000E-1	1.589054E-5	1.589054E-5	2.218738E-11	7.172461E+1
2.000000E-1	1.066229E-5	1.066229E-5	1.488737E-11	7.242773E+1
1.500000E-1	6.323957E-6	6.323957E-6	8.829909E-12	7.313086E+1
1.000000E-1	3.839963E-6	3.839963E-6	5.361600E-12	7.383398E+1
5.000000E-2	1.023582E-6	1.023582E-6	1.429190E-12	7.453711E+1
0.000000E+0	1.137535E-6	-1.137535E-6	-1.588299E-12	7.524023E+1
-5.000000E-2	3.669883E-6	-3.669883E-6	-5.124123E-12	7.594434E+1
-1.000000E-1	6.174252E-6	-6.174252E-6	-8.620882E-12	7.664746E+1
-1.500000E-1	7.972636E-6	-7.972636E-6	-1.113190E-11	7.735059E+1
-2.000000E-1	1.102775E-5	-1.102775E-5	-1.539764E-11	7.805371E+1
-2.500000E-1	1.349746E-5	-1.349746E-5	-1.884601E-11	7.875684E+1
-3.000000E-1	1.797093E-5	-1.797093E-5	-2.509215E-11	7.945996E+1
-3.500000E-1	1.945079E-5	-1.945079E-5	-2.715843E-11	8.016309E+1
-4.000000E-1	2.338503E-5	-2.338503E-5	-3.265166E-11	8.086621E+1
-4.500000E-1	2.623970E-5	-2.623970E-5	-3.663753E-11	8.156934E+1
-5.000000E-1	3.302828E-5	-3.302828E-5	-4.611618E-11	8.227246E+1
-5.000000E-1	3.241527E-5	-3.241527E-5	-4.526025E-11	8.297656E+1
-4.500000E-1	2.822405E-5	-2.822405E-5	-3.940821E-11	8.367969E+1
-4.000000E-1	2.527708E-5	-2.527708E-5	-3.529346E-11	8.438281E+1
-3.500000E-1	2.128130E-5	-2.128130E-5	-2.971430E-11	8.508594E+1
-3.000000E-1	1.750666E-5	-1.750666E-5	-2.444391E-11	8.578906E+1
-2.500000E-1	1.407065E-5	-1.407065E-5	-1.964633E-11	8.649219E+1
-2.000000E-1	1.217366E-5	-1.217366E-5	-1.699763E-11	8.719531E+1
-1.500000E-1	8.175764E-6	-8.175764E-6	-1.141552E-11	8.789844E+1
-1.000000E-1	6.202767E-6	-6.202767E-6	-8.660697E-12	8.860156E+1
-5.000000E-2	3.534630E-6	-3.534630E-6	-4.935274E-12	8.930469E+1
0.000000E+0	8.913605E-7	-8.913605E-7	-1.244574E-12	9.000781E+1
0.000000E+0	9.835366E-7	-9.835366E-7	-1.373276E-12	9.071191E+1
5.000000E-2	1.704181E-6	1.704181E-6	2.379485E-12	9.141504E+1
1.000000E-1	3.910303E-6	3.910303E-6	5.459813E-12	9.211816E+1
1.500000E-1	6.830857E-6	6.830857E-6	9.537676E-12	9.282129E+1
2.000000E-1	9.208628E-6	9.208628E-6	1.285767E-11	9.352441E+1
2.500000E-1	1.370251E-5	1.370251E-5	1.913231E-11	9.422754E+1
3.000000E-1	1.749996E-5	1.749996E-5	2.443456E-11	9.493066E+1
3.500000E-1	2.137758E-5	2.137758E-5	2.984873E-11	9.563379E+1
4.000000E-1	2.499844E-5	2.499844E-5	3.490441E-11	9.633691E+1
4.500000E-1	4.169509E-5	4.169509E-5	5.821733E-11	9.704004E+1
5.000000E-1	5.701429E-5	5.701429E-5	7.960697E-11	9.774316E+1
5.000000E-1	5.923179E-5	5.923179E-5	8.270318E-11	9.844629E+1
4.500000E-1	4.636703E-5	4.636703E-5	6.474059E-11	9.914941E+1
4.000000E-1	3.789810E-5	3.789810E-5	5.291573E-11	9.985254E+1
3.500000E-1	3.700290E-5	3.700290E-5	5.166580E-11	1.005557E+2
3.000000E-1	2.640360E-5	2.640360E-5	3.686638E-11	1.012588E+2
2.500000E-1	1.850005E-5	1.850005E-5	2.583094E-11	1.019619E+2
2.000000E-1	1.571706E-5	1.571706E-5	2.194516E-11	1.026650E+2
1.500000E-1	1.062625E-5	1.062625E-5	1.483705E-11	1.033682E+2
1.000000E-1	6.923193E-6	6.923193E-6	9.666601E-12	1.040713E+2
5.000000E-2	2.942868E-6	2.942868E-6	4.109019E-12	1.047744E+2
0.000000E+0	1.046283E-6	-1.046283E-6	-1.460887E-12	1.054775E+2
-5.000000E-2	5.060978E-6	-5.060978E-6	-7.066459E-12	1.061816E+2
-1.000000E-1	8.965687E-6	-8.965687E-6	-1.251846E-11	1.068848E+2
-1.500000E-1	1.346042E-5	-1.346042E-5	-1.879429E-11	1.075879E+2
-2.000000E-1	1.806676E-5	-1.806676E-5	-2.522596E-11	1.082910E+2
-2.500000E-1	2.187810E-5	-2.187810E-5	-3.054759E-11	1.089941E+2
-3.000000E-1	2.902256E-5	-2.902256E-5	-4.052314E-11	1.096973E+2
