voltage_24_2_16_4	absJ_24_2_16_4	J_24_2_16_4	current_24_2_16_4	time_24_2_16_4	
0.000000E+0	4.907772E-9	-4.907772E-9	-1.541822E-14	0.000000E+0
5.000000E-2	7.681257E-6	7.681257E-6	2.413138E-11	7.031250E-1
1.000000E-1	2.011737E-5	2.011737E-5	6.320058E-11	1.406250E+0
1.500000E-1	1.803816E-5	1.803816E-5	5.666856E-11	2.889648E+0
2.000000E-1	2.348431E-5	2.348431E-5	7.377813E-11	4.064453E+0
2.500000E-1	3.580066E-5	3.580066E-5	1.124711E-10	5.179688E+0
3.000000E-1	4.851272E-5	4.851272E-5	1.524072E-10	5.547852E+0
3.500000E-1	5.628667E-5	5.628667E-5	1.768298E-10	5.916992E+0
4.000000E-1	6.918115E-5	6.918115E-5	2.173390E-10	6.285156E+0
4.500000E-1	8.632469E-5	8.632469E-5	2.711970E-10	6.653320E+0
5.000000E-1	1.088716E-4	1.088716E-4	3.420303E-10	7.022461E+0
5.000000E-1	1.198220E-4	1.198220E-4	3.764318E-10	7.390625E+0
4.500000E-1	7.398862E-5	7.398862E-5	2.324421E-10	7.758789E+0
4.000000E-1	6.984658E-5	6.984658E-5	2.194295E-10	8.127930E+0
3.500000E-1	6.152777E-5	6.152777E-5	1.932952E-10	8.496094E+0
3.000000E-1	4.595453E-5	4.595453E-5	1.443704E-10	8.864258E+0
2.500000E-1	3.537187E-5	3.537187E-5	1.111240E-10	9.233398E+0
2.000000E-1	2.760302E-5	2.760302E-5	8.671746E-11	1.040820E+1
1.500000E-1	1.772909E-5	1.772909E-5	5.569758E-11	1.111133E+1
1.000000E-1	1.004490E-5	1.004490E-5	3.155699E-11	1.181445E+1
5.000000E-2	4.580829E-6	4.580829E-6	1.439110E-11	1.251758E+1
0.000000E+0	4.808469E-7	-4.808469E-7	-1.510625E-12	1.322070E+1
-5.000000E-2	5.732379E-6	-5.732379E-6	-1.800880E-11	1.392480E+1
-1.000000E-1	1.013425E-5	-1.013425E-5	-3.183767E-11	1.462793E+1
-1.500000E-1	1.471169E-5	-1.471169E-5	-4.621815E-11	1.533105E+1
-2.000000E-1	1.946175E-5	-1.946175E-5	-6.114088E-11	1.603418E+1
-2.500000E-1	2.817530E-5	-2.817530E-5	-8.851533E-11	1.673730E+1
-3.000000E-1	3.485595E-5	-3.485595E-5	-1.095032E-10	1.785254E+1
-3.500000E-1	4.213567E-5	-4.213567E-5	-1.323731E-10	1.822070E+1
