voltage_8_2_16_1	absJ_8_2_16_1	J_8_2_16_1	current_8_2_16_1	time_8_2_16_1	
0.000000E+0	2.433468E-6	-2.433468E-6	-2.359557E-12	0.000000E+0
5.000000E-2	4.076613E-6	4.076613E-6	3.952796E-12	7.031250E-1
1.000000E-1	1.262949E-5	1.262949E-5	1.224590E-11	1.406250E+0
1.500000E-1	2.219593E-5	2.219593E-5	2.152178E-11	2.109375E+0
2.000000E-1	3.092391E-5	3.092391E-5	2.998467E-11	2.812500E+0
2.500000E-1	4.921114E-5	4.921114E-5	4.771647E-11	3.515625E+0
3.000000E-1	6.173351E-5	6.173351E-5	5.985850E-11	4.218750E+0
3.500000E-1	8.168093E-5	8.168093E-5	7.920006E-11	4.921875E+0
4.000000E-1	1.033711E-4	1.033711E-4	1.002314E-10	5.625000E+0
4.500000E-1	1.321486E-4	1.321486E-4	1.281349E-10	6.740234E+0
5.000000E-1	1.595366E-4	1.595366E-4	1.546911E-10	7.108398E+0
5.000000E-1	2.031932E-4	2.031932E-4	1.970217E-10	7.477539E+0
4.500000E-1	1.262062E-4	1.262062E-4	1.223730E-10	7.845703E+0
4.000000E-1	1.010173E-4	1.010173E-4	9.794918E-11	9.020508E+0
3.500000E-1	8.253906E-5	8.253906E-5	8.003213E-11	9.723633E+0
3.000000E-1	6.444795E-5	6.444795E-5	6.249049E-11	1.042676E+1
2.500000E-1	4.913500E-5	4.913500E-5	4.764264E-11	1.112988E+1
2.000000E-1	3.496026E-5	3.496026E-5	3.389843E-11	1.183301E+1
1.500000E-1	2.342511E-5	2.342511E-5	2.271363E-11	1.253613E+1
1.000000E-1	1.346722E-5	1.346722E-5	1.305818E-11	1.323926E+1
5.000000E-2	4.669151E-6	4.669151E-6	4.527337E-12	1.394238E+1
0.000000E+0	3.035523E-6	-3.035523E-6	-2.943326E-12	1.464551E+1
-5.000000E-2	1.026076E-5	-1.026076E-5	-9.949111E-12	1.534961E+1
-1.000000E-1	1.734469E-5	-1.734469E-5	-1.681789E-11	1.605273E+1
-1.500000E-1	2.463099E-5	-2.463099E-5	-2.388288E-11	1.675586E+1
-2.000000E-1	3.206613E-5	-3.206613E-5	-3.109220E-11	1.745898E+1
-2.500000E-1	3.919414E-5	-3.919414E-5	-3.800371E-11	1.816211E+1
-3.000000E-1	4.688635E-5	-4.688635E-5	-4.546229E-11	1.886523E+1
-3.500000E-1	5.661023E-5	-5.661023E-5	-5.489083E-11	1.956836E+1
-4.000000E-1	6.725105E-5	-6.725105E-5	-6.520846E-11	2.027148E+1
