voltage_20_1_4	absJ_20_1_4	J_20_1_4	current_20_1_4	time_20_1_4	
0.000000E+0	3.849332E-6	-3.849332E-6	-3.732417E-12	0.000000E+0
5.000000E-2	2.761783E-6	2.761783E-6	2.677900E-12	7.031250E-1
1.000000E-1	9.167597E-6	9.167597E-6	8.889153E-12	1.406250E+0
1.500000E-1	1.664745E-5	1.664745E-5	1.614182E-11	2.109375E+0
2.000000E-1	2.749586E-5	2.749586E-5	2.666074E-11	2.813477E+0
2.500000E-1	4.037285E-5	4.037285E-5	3.914662E-11	3.516602E+0
3.000000E-1	5.442554E-5	5.442554E-5	5.277249E-11	4.219727E+0
3.500000E-1	7.184660E-5	7.184660E-5	6.966443E-11	4.922852E+0
4.000000E-1	9.797631E-5	9.797631E-5	9.500051E-11	5.625977E+0
4.500000E-1	1.370779E-4	1.370779E-4	1.329145E-10	6.741211E+0
5.000000E-1	1.653419E-4	1.653419E-4	1.603200E-10	7.109375E+0
5.000000E-1	1.681042E-4	1.681042E-4	1.629984E-10	7.478516E+0
4.500000E-1	1.376961E-4	1.376961E-4	1.335139E-10	7.846680E+0
4.000000E-1	1.149001E-4	1.149001E-4	1.114103E-10	8.214844E+0
3.500000E-1	8.500972E-5	8.500972E-5	8.242775E-11	9.390625E+0
3.000000E-1	6.697785E-5	6.697785E-5	6.494356E-11	1.009375E+1
2.500000E-1	4.736470E-5	4.736470E-5	4.592611E-11	1.079687E+1
2.000000E-1	3.096337E-5	3.096337E-5	3.002293E-11	1.150000E+1
1.500000E-1	1.755554E-5	1.755554E-5	1.702233E-11	1.220312E+1
1.000000E-1	9.047416E-6	9.047416E-6	8.772622E-12	1.290625E+1
5.000000E-2	3.795288E-6	3.795288E-6	3.680015E-12	1.360937E+1
0.000000E+0	1.374486E-6	-1.374486E-6	-1.332739E-12	1.431250E+1
-5.000000E-2	5.844951E-6	-5.844951E-6	-5.667425E-12	1.501562E+1
-1.000000E-1	1.254141E-5	-1.254141E-5	-1.216049E-11	1.571875E+1
-1.500000E-1	2.018678E-5	-2.018678E-5	-1.957365E-11	1.642187E+1
-2.000000E-1	2.813416E-5	-2.813416E-5	-2.727965E-11	1.712500E+1
-2.500000E-1	3.994386E-5	-3.994386E-5	-3.873066E-11	1.782812E+1
-3.000000E-1	5.208247E-5	-5.208247E-5	-5.050059E-11	1.853125E+1
-3.500000E-1	6.694007E-5	-6.694007E-5	-6.490693E-11	1.923437E+1
-4.000000E-1	8.740757E-5	-8.740757E-5	-8.475277E-11	1.993750E+1
-4.500000E-1	1.022888E-4	-1.022888E-4	-9.918202E-11	2.064062E+1
-5.000000E-1	1.583542E-4	-1.583542E-4	-1.535446E-10	2.175586E+1
-5.000000E-1	1.509093E-4	-1.509093E-4	-1.463258E-10	2.212402E+1
-4.500000E-1	1.201977E-4	-1.201977E-4	-1.165470E-10	2.249219E+1
-4.000000E-1	8.474960E-5	-8.474960E-5	-8.217553E-11	2.366797E+1
-3.500000E-1	6.512923E-5	-6.512923E-5	-6.315108E-11	2.437109E+1
-3.000000E-1	5.366393E-5	-5.366393E-5	-5.203402E-11	2.507324E+1
-2.500000E-1	4.031821E-5	-4.031821E-5	-3.909364E-11	2.577637E+1
-2.000000E-1	2.759795E-5	-2.759795E-5	-2.675973E-11	2.647949E+1
-1.500000E-1	2.142150E-5	-2.142150E-5	-2.077087E-11	2.718262E+1
-1.000000E-1	1.227669E-5	-1.227669E-5	-1.190381E-11	2.788574E+1
-5.000000E-2	6.477149E-6	-6.477149E-6	-6.280421E-12	2.858887E+1
0.000000E+0	1.420000E-6	-1.420000E-6	-1.376871E-12	2.929199E+1
