voltage_7_2_16_1	absJ_7_2_16_1	J_7_2_16_1	current_7_2_16_1	time_7_2_16_1	
0.000000E+0	8.413121E-7	-8.413121E-7	-1.598888E-12	0.000000E+0
5.000000E-2	5.090203E-6	5.090203E-6	9.673776E-12	7.031250E-1
1.000000E-1	1.111103E-5	1.111103E-5	2.111617E-11	1.406250E+0
1.500000E-1	1.789730E-5	1.789730E-5	3.401327E-11	2.109375E+0
2.000000E-1	3.034965E-5	3.034965E-5	5.767858E-11	2.812500E+0
2.500000E-1	3.729292E-5	3.729292E-5	7.087406E-11	3.515625E+0
3.000000E-1	4.759608E-5	4.759608E-5	9.045491E-11	4.218750E+0
3.500000E-1	7.013861E-5	7.013861E-5	1.332963E-10	5.333984E+0
4.000000E-1	7.163624E-5	7.163624E-5	1.361425E-10	5.703125E+0
4.500000E-1	9.203962E-5	9.203962E-5	1.749185E-10	6.071289E+0
5.000000E-1	1.204972E-4	1.204972E-4	2.290012E-10	6.439453E+0
5.000000E-1	1.327310E-4	1.327310E-4	2.522512E-10	6.808594E+0
4.500000E-1	1.179056E-4	1.179056E-4	2.240761E-10	7.176758E+0
4.000000E-1	9.579974E-5	9.579974E-5	1.820645E-10	7.544922E+0
3.500000E-1	6.431237E-5	6.431237E-5	1.222237E-10	7.914063E+0
3.000000E-1	4.473856E-5	4.473856E-5	8.502427E-11	9.088867E+0
2.500000E-1	3.462118E-5	3.462118E-5	6.579651E-11	9.791992E+0
2.000000E-1	2.572705E-5	2.572705E-5	4.889347E-11	1.049512E+1
1.500000E-1	1.766920E-5	1.766920E-5	3.357978E-11	1.119824E+1
1.000000E-1	1.063575E-5	1.063575E-5	2.021292E-11	1.190137E+1
5.000000E-2	4.549658E-6	4.549658E-6	8.646486E-12	1.260449E+1
0.000000E+0	2.203175E-6	-2.203175E-6	-4.187067E-12	1.330762E+1
-5.000000E-2	6.621479E-6	-6.621479E-6	-1.258392E-11	1.401172E+1
-1.000000E-1	1.186298E-5	-1.186298E-5	-2.254523E-11	1.471484E+1
-1.500000E-1	1.604179E-5	-1.604179E-5	-3.048693E-11	1.541797E+1
-2.000000E-1	2.094024E-5	-2.094024E-5	-3.979628E-11	1.612109E+1
-2.500000E-1	2.576849E-5	-2.576849E-5	-4.897224E-11	1.682422E+1
-3.000000E-1	3.096030E-5	-3.096030E-5	-5.883911E-11	1.752734E+1
-3.500000E-1	3.607489E-5	-3.607489E-5	-6.855924E-11	1.823047E+1
-4.000000E-1	4.115094E-5	-4.115094E-5	-7.820611E-11	1.893359E+1
-4.500000E-1	4.608113E-5	-4.608113E-5	-8.757579E-11	1.963672E+1
-5.000000E-1	5.222742E-5	-5.222742E-5	-9.925662E-11	2.033984E+1
-5.000000E-1	5.159082E-5	-5.159082E-5	-9.804678E-11	2.104297E+1
-4.500000E-1	4.663523E-5	-4.663523E-5	-8.862885E-11	2.174609E+1
-4.000000E-1	4.144913E-5	-4.144913E-5	-7.877281E-11	2.245020E+1
-3.500000E-1	3.613379E-5	-3.613379E-5	-6.867118E-11	2.315332E+1
-3.000000E-1	3.100914E-5	-3.100914E-5	-5.893193E-11	2.385645E+1
-2.500000E-1	2.620886E-5	-2.620886E-5	-4.980914E-11	2.455957E+1
-2.000000E-1	2.034835E-5	-2.034835E-5	-3.867143E-11	2.526270E+1
-1.500000E-1	1.626315E-5	-1.626315E-5	-3.090762E-11	2.596582E+1
-1.000000E-1	1.206977E-5	-1.206977E-5	-2.293823E-11	2.666895E+1
-5.000000E-2	5.444070E-6	-5.444070E-6	-1.034629E-11	2.737207E+1
0.000000E+0	2.740660E-6	-2.740660E-6	-5.208542E-12	2.807520E+1
0.000000E+0	4.754524E-7	-4.754524E-7	-9.035828E-13	2.877930E+1
5.000000E-2	5.065097E-6	5.065097E-6	9.626064E-12	2.948242E+1
1.000000E-1	1.119238E-5	1.119238E-5	2.127077E-11	3.018555E+1
1.500000E-1	2.034285E-5	2.034285E-5	3.866096E-11	3.088867E+1
2.000000E-1	2.980915E-5	2.980915E-5	5.665138E-11	3.159180E+1
2.500000E-1	4.335507E-5	4.335507E-5	8.239499E-11	3.229492E+1
3.000000E-1	6.749185E-5	6.749185E-5	1.282662E-10	3.341016E+1
3.500000E-1	8.216648E-5	8.216648E-5	1.561549E-10	3.377930E+1
4.000000E-1	1.149583E-4	1.149583E-4	2.184748E-10	3.414746E+1
4.500000E-1	1.385730E-4	1.385730E-4	2.633537E-10	3.451563E+1
5.000000E-1	1.820733E-4	1.820733E-4	3.460248E-10	3.488477E+1
5.000000E-1	1.837249E-4	1.837249E-4	3.491635E-10	3.525293E+1
4.500000E-1	1.435982E-4	1.435982E-4	2.729040E-10	3.562109E+1
4.000000E-1	1.132302E-4	1.132302E-4	2.151906E-10	3.599023E+1
3.500000E-1	8.963347E-5	8.963347E-5	1.703457E-10	3.635840E+1
3.000000E-1	6.484739E-5	6.484739E-5	1.232405E-10	3.672656E+1
2.500000E-1	4.803605E-5	4.803605E-5	9.129106E-11	3.790234E+1
2.000000E-1	3.385186E-5	3.385186E-5	6.433443E-11	3.860547E+1
1.500000E-1	2.271068E-5	2.271068E-5	4.316096E-11	3.930859E+1
1.000000E-1	1.388560E-5	1.388560E-5	2.638916E-11	4.001172E+1
5.000000E-2	6.172627E-6	6.172627E-6	1.173089E-11	4.071484E+1
0.000000E+0	9.942221E-7	-9.942221E-7	-1.889489E-12	4.141797E+1
-5.000000E-2	6.566246E-6	-6.566246E-6	-1.247895E-11	4.212207E+1
-1.000000E-1	1.199919E-5	-1.199919E-5	-2.280409E-11	4.282520E+1
-1.500000E-1	1.848325E-5	-1.848325E-5	-3.512686E-11	4.352832E+1
-2.000000E-1	2.312702E-5	-2.312702E-5	-4.395220E-11	4.423145E+1
-2.500000E-1	3.160041E-5	-3.160041E-5	-6.005563E-11	4.493457E+1
-3.000000E-1	3.602113E-5	-3.602113E-5	-6.845706E-11	4.563770E+1
-3.500000E-1	4.674142E-5	-4.674142E-5	-8.883065E-11	4.634082E+1
-4.000000E-1	5.398665E-5	-5.398665E-5	-1.026000E-10	4.704395E+1
-4.500000E-1	5.402496E-5	-5.402496E-5	-1.026728E-10	4.815918E+1
-5.000000E-1	5.478619E-5	-5.478619E-5	-1.041195E-10	4.852832E+1
-5.000000E-1	5.451742E-5	-5.451742E-5	-1.036087E-10	4.889648E+1
-4.500000E-1	4.807879E-5	-4.807879E-5	-9.137228E-11	5.007129E+1
-4.000000E-1	4.283807E-5	-4.283807E-5	-8.141245E-11	5.077441E+1
-3.500000E-1	3.786652E-5	-3.786652E-5	-7.196417E-11	5.147754E+1
-3.000000E-1	3.343144E-5	-3.343144E-5	-6.353544E-11	5.218066E+1
-2.500000E-1	2.804862E-5	-2.804862E-5	-5.330555E-11	5.288379E+1
-2.000000E-1	2.285519E-5	-2.285519E-5	-4.343559E-11	5.358691E+1
-1.500000E-1	1.989259E-5	-1.989259E-5	-3.780526E-11	5.429004E+1
-1.000000E-1	1.571691E-5	-1.571691E-5	-2.986951E-11	5.499316E+1
-5.000000E-2	8.009015E-6	-8.009015E-6	-1.522089E-11	5.569727E+1
0.000000E+0	1.160495E-6	-1.160495E-6	-2.205486E-12	5.640039E+1
0.000000E+0	1.129723E-6	-1.129723E-6	-2.147005E-12	5.710352E+1
5.000000E-2	5.861293E-6	5.861293E-6	1.113921E-11	5.780664E+1
1.000000E-1	1.353420E-5	1.353420E-5	2.572134E-11	5.850977E+1
1.500000E-1	2.364691E-5	2.364691E-5	4.494023E-11	5.921289E+1
2.000000E-1	3.644886E-5	3.644886E-5	6.926995E-11	5.991602E+1
2.500000E-1	5.029344E-5	5.029344E-5	9.558115E-11	6.061914E+1
3.000000E-1	6.847223E-5	6.847223E-5	1.301294E-10	6.173438E+1
3.500000E-1	9.433915E-5	9.433915E-5	1.792887E-10	6.210352E+1
4.000000E-1	1.244452E-4	1.244452E-4	2.365044E-10	6.247168E+1
4.500000E-1	1.702072E-4	1.702072E-4	3.234737E-10	6.283984E+1
5.000000E-1	1.879982E-4	1.879982E-4	3.572848E-10	6.320801E+1
5.000000E-1	1.961387E-4	1.961387E-4	3.727557E-10	6.357715E+1
4.500000E-1	1.512932E-4	1.512932E-4	2.875281E-10	6.394531E+1
4.000000E-1	1.345712E-4	1.345712E-4	2.557485E-10	6.431348E+1
3.500000E-1	1.040400E-4	1.040400E-4	1.977249E-10	6.468262E+1
3.000000E-1	8.446823E-5	8.446823E-5	1.605293E-10	6.505078E+1
2.500000E-1	5.446806E-5	5.446806E-5	1.035149E-10	6.541895E+1
2.000000E-1	3.558083E-5	3.558083E-5	6.762028E-11	6.659473E+1
1.500000E-1	2.513679E-5	2.513679E-5	4.777170E-11	6.729785E+1
1.000000E-1	1.509049E-5	1.509049E-5	2.867902E-11	6.800098E+1
5.000000E-2	6.381270E-6	6.381270E-6	1.212741E-11	6.870410E+1
0.000000E+0	9.375562E-7	-9.375562E-7	-1.781797E-12	6.940723E+1
-5.000000E-2	6.530860E-6	-6.530860E-6	-1.241170E-11	7.011133E+1
-1.000000E-1	1.193112E-5	-1.193112E-5	-2.267474E-11	7.081445E+1
-1.500000E-1	1.755650E-5	-1.755650E-5	-3.336559E-11	7.151758E+1
-2.000000E-1	2.377584E-5	-2.377584E-5	-4.518526E-11	7.222070E+1
-2.500000E-1	3.106399E-5	-3.106399E-5	-5.903618E-11	7.292383E+1
-3.000000E-1	3.672618E-5	-3.672618E-5	-6.979699E-11	7.362695E+1
-3.500000E-1	4.292598E-5	-4.292598E-5	-8.157952E-11	7.433008E+1
-4.000000E-1	5.205693E-5	-5.205693E-5	-9.893261E-11	7.503320E+1
-4.500000E-1	6.700749E-5	-6.700749E-5	-1.273457E-10	7.631543E+1
-5.000000E-1	6.169328E-5	-6.169328E-5	-1.172462E-10	7.668457E+1
-5.000000E-1	6.128065E-5	-6.128065E-5	-1.164620E-10	7.705273E+1
