voltage_spot_7_run_2_20	absJ_spot_7_run_2_20	J_spot_7_run_2_20	current_spot_7_run_2_20	time_spot_7_run_2_20	
0.000000E+0	9.226534E-7	-9.226534E-7	-1.431408E-11	0.000000E+0
5.000000E-2	2.878337E-4	2.878337E-4	4.465463E-9	1.115234E+0
1.000000E-1	6.503291E-4	6.503291E-4	1.008923E-8	1.482422E+0
1.500000E-1	1.148123E-3	1.148123E-3	1.781203E-8	2.596680E+0
2.000000E-1	1.821338E-3	1.821338E-3	2.825631E-8	2.964844E+0
2.500000E-1	2.754143E-3	2.754143E-3	4.272788E-8	3.333008E+0
3.000000E-1	3.854673E-3	3.854673E-3	5.980154E-8	3.700195E+0
3.500000E-1	5.526761E-3	5.526761E-3	8.574238E-8	4.068359E+0
4.000000E-1	6.477372E-3	6.477372E-3	1.004902E-7	5.188477E+0
4.500000E-1	8.559036E-3	8.559036E-3	1.327852E-7	5.555664E+0
5.000000E-1	1.028893E-2	1.028893E-2	1.596229E-7	5.923828E+0
5.000000E-1	1.040696E-2	1.040696E-2	1.614540E-7	6.291992E+0
4.500000E-1	8.336992E-3	8.336992E-3	1.293404E-7	6.659180E+0
4.000000E-1	6.529944E-3	6.529944E-3	1.013058E-7	7.400391E+0
3.500000E-1	4.791857E-3	4.791857E-3	7.434105E-8	7.768555E+0
3.000000E-1	3.488241E-3	3.488241E-3	5.411670E-8	8.135742E+0
2.500000E-1	2.428674E-3	2.428674E-3	3.767854E-8	8.503906E+0
2.000000E-1	1.538963E-3	1.538963E-3	2.387553E-8	8.871094E+0
1.500000E-1	9.637239E-4	9.637239E-4	1.495125E-8	9.239258E+0
1.000000E-1	5.287690E-4	5.287690E-4	8.203342E-9	9.980469E+0
5.000000E-2	2.229561E-4	2.229561E-4	3.458949E-9	1.034863E+1
0.000000E+0	6.979472E-7	-6.979472E-7	-1.082798E-11	1.152246E+1
-5.000000E-2	2.166502E-4	-2.166502E-4	-3.361119E-9	1.263770E+1
-1.000000E-1	4.894452E-4	-4.894452E-4	-7.593272E-9	1.300586E+1
-1.500000E-1	9.224594E-4	-9.224594E-4	-1.431107E-8	1.412012E+1
-2.000000E-1	1.503567E-3	-1.503567E-3	-2.332639E-8	1.448730E+1
-2.500000E-1	2.351926E-3	-2.351926E-3	-3.648786E-8	1.485547E+1
-3.000000E-1	3.570497E-3	-3.570497E-3	-5.539282E-8	1.522363E+1
-3.500000E-1	4.873001E-3	-4.873001E-3	-7.559993E-8	1.559082E+1
-4.000000E-1	6.368000E-3	-6.368000E-3	-9.879339E-8	1.595898E+1
-4.500000E-1	8.169414E-3	-8.169414E-3	-1.267406E-7	1.707910E+1
-5.000000E-1	1.010280E-2	-1.010280E-2	-1.567352E-7	1.744727E+1
-5.000000E-1	1.027207E-2	-1.027207E-2	-1.593613E-7	1.781445E+1
-4.500000E-1	8.374306E-3	-8.374306E-3	-1.299193E-7	1.818262E+1
-4.000000E-1	6.755701E-3	-6.755701E-3	-1.048082E-7	1.855078E+1
-3.500000E-1	5.199906E-3	-5.199906E-3	-8.067153E-8	1.929199E+1
-3.000000E-1	3.886484E-3	-3.886484E-3	-6.029506E-8	1.965918E+1
-2.500000E-1	2.657870E-3	-2.657870E-3	-4.123429E-8	2.002734E+1
-2.000000E-1	1.565121E-3	-1.565121E-3	-2.428135E-8	2.039551E+1
-1.500000E-1	9.930374E-4	-9.930374E-4	-1.540602E-8	2.076270E+1
-1.000000E-1	5.261827E-4	-5.261827E-4	-8.163218E-9	2.150391E+1
-5.000000E-2	2.328058E-4	-2.328058E-4	-3.611758E-9	2.187207E+1
0.000000E+0	7.858051E-7	-7.858051E-7	-1.219101E-11	2.304590E+1
0.000000E+0	7.035216E-7	-7.035216E-7	-1.091446E-11	2.375000E+1
5.000000E-2	2.480305E-4	2.480305E-4	3.847955E-9	2.486523E+1
1.000000E-1	5.727160E-4	5.727160E-4	8.885138E-9	2.523242E+1
1.500000E-1	9.995624E-4	9.995624E-4	1.550725E-8	2.634668E+1
2.000000E-1	1.624689E-3	1.624689E-3	2.520548E-8	2.671484E+1
2.500000E-1	2.519568E-3	2.519568E-3	3.908868E-8	2.708301E+1
3.000000E-1	3.708537E-3	3.708537E-3	5.753439E-8	2.745020E+1
3.500000E-1	5.133802E-3	5.133802E-3	7.964600E-8	2.781836E+1
4.000000E-1	6.769617E-3	6.769617E-3	1.050241E-7	2.893848E+1
4.500000E-1	8.665533E-3	8.665533E-3	1.344374E-7	2.930566E+1
5.000000E-1	1.096486E-2	1.096486E-2	1.701093E-7	2.967383E+1
5.000000E-1	1.100326E-2	1.100326E-2	1.707050E-7	3.004102E+1
4.500000E-1	8.538963E-3	8.538963E-3	1.324738E-7	3.040918E+1
4.000000E-1	6.530086E-3	6.530086E-3	1.013080E-7	3.077734E+1
3.500000E-1	4.830655E-3	4.830655E-3	7.494296E-8	3.151758E+1
