voltage_spot_3_run_1	absJ_spot_3_run_1	J_spot_3_run_1	current_spot_3_run_1	time_spot_3_run_1	
0.000000E+0	2.232325E-7	-2.232325E-7	-1.463218E-12	0.000000E+0
5.000000E-2	3.538982E-5	3.538982E-5	2.319690E-10	1.115234E+0
1.000000E-1	7.351560E-5	7.351560E-5	4.818713E-10	1.483398E+0
1.500000E-1	1.303471E-4	1.303471E-4	8.543835E-10	1.851563E+0
2.000000E-1	1.583359E-4	1.583359E-4	1.037841E-9	2.220703E+0
2.500000E-1	2.812111E-4	2.812111E-4	1.843249E-9	3.334961E+0
3.000000E-1	3.554475E-4	3.554475E-4	2.329845E-9	3.703125E+0
3.500000E-1	4.374529E-4	4.374529E-4	2.867364E-9	4.071289E+0
4.000000E-1	5.291319E-4	5.291319E-4	3.468291E-9	4.438477E+0
4.500000E-1	6.416338E-4	6.416338E-4	4.205705E-9	4.806641E+0
5.000000E-1	7.211680E-4	7.211680E-4	4.727026E-9	5.174805E+0
5.000000E-1	7.081661E-4	7.081661E-4	4.641803E-9	5.541992E+0
4.500000E-1	5.910961E-4	5.910961E-4	3.874446E-9	5.910156E+0
4.000000E-1	4.821313E-4	4.821313E-4	3.160217E-9	6.277344E+0
3.500000E-1	3.863045E-4	3.863045E-4	2.532103E-9	6.645508E+0
3.000000E-1	3.034401E-4	3.034401E-4	1.988953E-9	7.013672E+0
2.500000E-1	2.292906E-4	2.292906E-4	1.502927E-9	7.380859E+0
2.000000E-1	1.624224E-4	1.624224E-4	1.064627E-9	7.749023E+0
1.500000E-1	1.068266E-4	1.068266E-4	7.002143E-10	8.490234E+0
1.000000E-1	6.047469E-5	6.047469E-5	3.963923E-10	8.858398E+0
5.000000E-2	2.713035E-5	2.713035E-5	1.778308E-10	9.227539E+0
0.000000E+0	3.635077E-8	-3.635077E-8	-2.382677E-13	1.040234E+1
-5.000000E-2	3.211520E-5	-3.211520E-5	-2.105049E-10	1.151758E+1
-1.000000E-1	7.290664E-5	-7.290664E-5	-4.778798E-10	1.188574E+1
-1.500000E-1	1.251985E-4	-1.251985E-4	-8.206360E-10	1.225391E+1
-2.000000E-1	1.595251E-4	-1.595251E-4	-1.045636E-9	1.262305E+1
-2.500000E-1	3.191544E-4	-3.191544E-4	-2.091955E-9	1.373730E+1
-3.000000E-1	4.120597E-4	-4.120597E-4	-2.700920E-9	1.410547E+1
-3.500000E-1	5.528942E-4	-5.528942E-4	-3.624045E-9	1.447266E+1
-4.000000E-1	7.691426E-4	-7.691426E-4	-5.041484E-9	1.484082E+1
-4.500000E-1	9.104976E-4	-9.104976E-4	-5.968021E-9	1.520898E+1
-5.000000E-1	1.023586E-3	-1.023586E-3	-6.709282E-9	1.557617E+1
-5.000000E-1	8.246318E-4	-8.246318E-4	-5.405198E-9	1.594434E+1
-4.500000E-1	6.463796E-4	-6.463796E-4	-4.236812E-9	1.631152E+1
-4.000000E-1	5.500835E-4	-5.500835E-4	-3.605622E-9	1.667969E+1
-3.500000E-1	4.659049E-4	-4.659049E-4	-3.053858E-9	1.704785E+1
-3.000000E-1	3.565662E-4	-3.565662E-4	-2.337178E-9	1.741504E+1
-2.500000E-1	2.723089E-4	-2.723089E-4	-1.784898E-9	1.778320E+1
-2.000000E-1	1.895610E-4	-1.895610E-4	-1.242512E-9	1.815039E+1
-1.500000E-1	1.230925E-4	-1.230925E-4	-8.068324E-10	1.889160E+1
-1.000000E-1	6.881831E-5	-6.881831E-5	-4.510821E-10	1.925977E+1
-5.000000E-2	3.005425E-5	-3.005425E-5	-1.969960E-10	1.962891E+1
0.000000E+0	5.322725E-8	-5.322725E-8	-3.488876E-13	2.080371E+1
