voltage_spot_5_run_1	absJ_spot_5_run_1	J_spot_5_run_1	current_spot_5_run_1	time_spot_5_run_1	
0.000000E+0	3.613963E-5	-3.613963E-5	-2.747291E-10	0.000000E+0
5.000000E-2	1.280996E-2	1.280996E-2	9.737973E-8	1.115234E+0
1.000000E-1	4.119756E-3	4.119756E-3	3.131788E-8	2.235352E+0
1.500000E-1	4.219341E-3	4.219341E-3	3.207492E-8	3.728516E+0
2.000000E-1	1.347847E-2	1.347847E-2	1.024617E-7	4.095703E+0
2.500000E-1	2.170123E-2	2.170123E-2	1.649701E-7	4.463867E+0
3.000000E-1	3.200372E-2	3.200372E-2	2.432884E-7	4.831055E+0
3.500000E-1	4.445375E-2	4.445375E-2	3.379320E-7	5.199219E+0
4.000000E-1	4.569116E-2	4.569116E-2	3.473386E-7	5.567383E+0
4.500000E-1	4.315570E-2	4.315570E-2	3.280644E-7	5.934570E+0
5.000000E-1	4.168388E-2	4.168388E-2	3.168758E-7	6.302734E+0
5.000000E-1	4.272811E-2	4.272811E-2	3.248139E-7	6.670898E+0
4.500000E-1	3.140649E-2	3.140649E-2	2.387483E-7	7.038086E+0
4.000000E-1	2.304411E-2	2.304411E-2	1.751785E-7	7.406250E+0
3.500000E-1	1.792583E-2	1.792583E-2	1.362700E-7	7.774414E+0
3.000000E-1	1.465140E-2	1.465140E-2	1.113782E-7	8.141602E+0
2.500000E-1	1.097894E-2	1.097894E-2	8.346058E-8	8.882813E+0
2.000000E-1	8.992406E-3	8.992406E-3	6.835918E-8	9.250977E+0
1.500000E-1	6.464026E-3	6.464026E-3	4.913874E-8	9.618164E+0
1.000000E-1	3.611440E-3	3.611440E-3	2.745373E-8	9.986328E+0
5.000000E-2	1.736806E-3	1.736806E-3	1.320299E-8	1.035449E+1
0.000000E+0	5.100788E-6	-5.100788E-6	-3.877557E-11	1.152832E+1
-5.000000E-2	1.819045E-3	-1.819045E-3	-1.382816E-8	1.227051E+1
-1.000000E-1	3.940667E-3	-3.940667E-3	-2.995647E-8	1.263867E+1
-1.500000E-1	6.183939E-3	-6.183939E-3	-4.700955E-8	1.300586E+1
-2.000000E-1	8.770077E-3	-8.770077E-3	-6.666906E-8	1.337402E+1
-2.500000E-1	1.192680E-2	-1.192680E-2	-9.066612E-8	1.374219E+1
-3.000000E-1	1.500855E-2	-1.500855E-2	-1.140932E-7	1.486133E+1
-3.500000E-1	1.959839E-2	-1.959839E-2	-1.489846E-7	1.522949E+1
-4.000000E-1	2.234049E-2	-2.234049E-2	-1.698297E-7	1.559766E+1
-4.500000E-1	2.642826E-2	-2.642826E-2	-2.009044E-7	1.596484E+1
-5.000000E-1	3.969177E-2	-3.969177E-2	-3.017320E-7	1.633301E+1
-5.000000E-1	4.313493E-2	-4.313493E-2	-3.279065E-7	1.670020E+1
-4.500000E-1	3.763062E-2	-3.763062E-2	-2.860634E-7	1.706836E+1
-4.000000E-1	3.212907E-2	-3.212907E-2	-2.442413E-7	1.743652E+1
-3.500000E-1	2.964190E-2	-2.964190E-2	-2.253341E-7	1.780371E+1
-3.000000E-1	1.922902E-2	-1.922902E-2	-1.461767E-7	1.817188E+1
-2.500000E-1	1.492001E-2	-1.492001E-2	-1.134201E-7	1.853906E+1
-2.000000E-1	1.165154E-2	-1.165154E-2	-8.857361E-8	1.928027E+1
-1.500000E-1	9.093406E-3	-9.093406E-3	-6.912697E-8	1.964844E+1
-1.000000E-1	5.962454E-3	-5.962454E-3	-4.532585E-8	2.001562E+1
-5.000000E-2	2.867561E-3	-2.867561E-3	-2.179885E-8	2.038379E+1
0.000000E+0	6.334134E-6	-6.334134E-6	-4.815132E-11	2.155762E+1
