voltage_spot_4_run_1	absJ_spot_4_run_1	J_spot_4_run_1	current_spot_4_run_1	time_spot_4_run_1	
0.000000E+0	1.110162E-4	-1.110162E-4	-1.102278E-9	0.000000E+0
5.000000E-2	1.261145E-2	1.261145E-2	1.252189E-7	1.114258E+0
1.000000E-1	2.629883E-2	2.629883E-2	2.611207E-7	1.482422E+0
1.500000E-1	4.083372E-2	4.083372E-2	4.054374E-7	1.849609E+0
2.000000E-1	5.343443E-2	5.343443E-2	5.305496E-7	2.217773E+0
2.500000E-1	6.042801E-2	6.042801E-2	5.999887E-7	2.585938E+0
3.000000E-1	6.681083E-2	6.681083E-2	6.633637E-7	2.953125E+0
3.500000E-1	7.292987E-2	7.292987E-2	7.241195E-7	3.321289E+0
4.000000E-1	6.146632E-2	6.146632E-2	6.102981E-7	3.688477E+0
4.500000E-1	4.205472E-2	4.205472E-2	4.175607E-7	4.056641E+0
5.000000E-1	3.528786E-2	3.528786E-2	3.503726E-7	4.424805E+0
5.000000E-1	2.819184E-2	2.819184E-2	2.799163E-7	4.791992E+0
4.500000E-1	1.613959E-2	1.613959E-2	1.602497E-7	5.160156E+0
4.000000E-1	1.339196E-2	1.339196E-2	1.329686E-7	5.528320E+0
3.500000E-1	9.412483E-3	9.412483E-3	9.345639E-8	6.269531E+0
3.000000E-1	5.035797E-3	5.035797E-3	5.000035E-8	6.636719E+0
2.500000E-1	3.072757E-3	3.072757E-3	3.050935E-8	7.004883E+0
2.000000E-1	2.439176E-3	2.439176E-3	2.421854E-8	7.372070E+0
1.500000E-1	1.862987E-3	1.862987E-3	1.849757E-8	7.740234E+0
1.000000E-1	1.209612E-3	1.209612E-3	1.201022E-8	8.108398E+0
5.000000E-2	6.356835E-4	6.356835E-4	6.311691E-9	8.849609E+0
0.000000E+0	1.967533E-6	-1.967533E-6	-1.953560E-11	1.002344E+1
-5.000000E-2	5.492190E-4	-5.492190E-4	-5.453187E-9	1.113867E+1
-1.000000E-1	8.319811E-4	-8.319811E-4	-8.260727E-9	1.225293E+1
-1.500000E-1	1.403563E-3	-1.403563E-3	-1.393595E-8	1.262109E+1
-2.000000E-1	2.115039E-3	-2.115039E-3	-2.100019E-8	1.298828E+1
-2.500000E-1	2.794005E-3	-2.794005E-3	-2.774163E-8	1.335645E+1
-3.000000E-1	3.464265E-3	-3.464265E-3	-3.439663E-8	1.372461E+1
-3.500000E-1	4.308258E-3	-4.308258E-3	-4.277663E-8	1.409180E+1
-4.000000E-1	5.334880E-3	-5.334880E-3	-5.296994E-8	1.445996E+1
-4.500000E-1	6.196644E-3	-6.196644E-3	-6.152638E-8	1.482715E+1
-5.000000E-1	7.160607E-3	-7.160607E-3	-7.109755E-8	1.519531E+1
-5.000000E-1	7.086525E-3	-7.086525E-3	-7.036199E-8	1.556348E+1
-4.500000E-1	6.178646E-3	-6.178646E-3	-6.134768E-8	1.593066E+1
-4.000000E-1	5.013665E-3	-5.013665E-3	-4.978060E-8	1.629883E+1
-3.500000E-1	4.300886E-3	-4.300886E-3	-4.270343E-8	1.666602E+1
-3.000000E-1	3.513257E-3	-3.513257E-3	-3.488307E-8	1.703418E+1
-2.500000E-1	2.595052E-3	-2.595052E-3	-2.576623E-8	1.740234E+1
-2.000000E-1	1.934813E-3	-1.934813E-3	-1.921073E-8	1.776953E+1
-1.500000E-1	1.362036E-3	-1.362036E-3	-1.352363E-8	1.813770E+1
-1.000000E-1	9.314178E-4	-9.314178E-4	-9.248033E-9	1.887793E+1
-5.000000E-2	4.487881E-4	-4.487881E-4	-4.456010E-9	1.924609E+1
0.000000E+0	1.676931E-6	-1.676931E-6	-1.665022E-11	2.041992E+1
