voltage_spot_2_run_2	absJ_spot_2_run_2	J_spot_2_run_2	current_spot_2_run_2	time_spot_2_run_2	
0.000000E+0	1.634457E-7	-1.634457E-7	-9.128531E-13	0.000000E+0
5.000000E-2	6.882002E-5	6.882002E-5	3.843635E-10	1.115234E+0
1.000000E-1	1.508248E-4	1.508248E-4	8.423647E-10	1.483398E+0
1.500000E-1	1.718002E-4	1.718002E-4	9.595134E-10	2.598633E+0
2.000000E-1	2.678078E-4	2.678078E-4	1.495721E-9	2.965820E+0
2.500000E-1	3.747169E-4	3.747169E-4	2.092814E-9	3.333984E+0
3.000000E-1	4.903154E-4	4.903154E-4	2.738438E-9	3.701172E+0
3.500000E-1	6.165180E-4	6.165180E-4	3.443286E-9	4.069336E+0
4.000000E-1	7.571308E-4	7.571308E-4	4.228616E-9	4.437500E+0
4.500000E-1	9.089648E-4	9.089648E-4	5.076617E-9	4.804688E+0
5.000000E-1	1.057370E-3	1.057370E-3	5.905468E-9	5.172852E+0
5.000000E-1	1.029624E-3	1.029624E-3	5.750504E-9	5.541016E+0
4.500000E-1	8.515664E-4	8.515664E-4	4.756044E-9	5.908203E+0
4.000000E-1	6.787031E-4	6.787031E-4	3.790593E-9	6.276367E+0
3.500000E-1	5.472805E-4	5.472805E-4	3.056591E-9	6.644531E+0
3.000000E-1	4.293101E-4	4.293101E-4	2.397720E-9	7.011719E+0
2.500000E-1	3.191547E-4	3.191547E-4	1.782496E-9	7.379883E+0
2.000000E-1	2.262107E-4	2.262107E-4	1.263399E-9	7.748047E+0
1.500000E-1	1.485056E-4	1.485056E-4	8.294119E-10	8.489258E+0
1.000000E-1	8.641713E-5	8.641713E-5	4.826443E-10	8.857422E+0
5.000000E-2	3.835000E-5	3.835000E-5	2.141868E-10	9.225586E+0
0.000000E+0	4.102668E-8	-4.102668E-8	-2.291362E-13	1.040039E+1
-5.000000E-2	3.979253E-5	-3.979253E-5	-2.222434E-10	1.151563E+1
-1.000000E-1	8.923855E-5	-8.923855E-5	-4.984021E-10	1.188477E+1
-1.500000E-1	1.524662E-4	-1.524662E-4	-8.515317E-10	1.225293E+1
-2.000000E-1	2.465973E-4	-2.465973E-4	-1.377259E-9	1.336719E+1
-2.500000E-1	3.408830E-4	-3.408830E-4	-1.903850E-9	1.373535E+1
-3.000000E-1	4.569199E-4	-4.569199E-4	-2.551922E-9	1.410352E+1
-3.500000E-1	5.777733E-4	-5.777733E-4	-3.226895E-9	1.447070E+1
-4.000000E-1	7.068695E-4	-7.068695E-4	-3.947904E-9	1.483887E+1
-4.500000E-1	8.171909E-4	-8.171909E-4	-4.564055E-9	1.520605E+1
-5.000000E-1	9.580624E-4	-9.580624E-4	-5.350830E-9	1.557422E+1
-5.000000E-1	9.638355E-4	-9.638355E-4	-5.383073E-9	1.594238E+1
-4.500000E-1	8.050292E-4	-8.050292E-4	-4.496131E-9	1.630957E+1
-4.000000E-1	7.133145E-4	-7.133145E-4	-3.983900E-9	1.667773E+1
-3.500000E-1	5.702909E-4	-5.702909E-4	-3.185105E-9	1.704492E+1
-3.000000E-1	4.694498E-4	-4.694498E-4	-2.621902E-9	1.741309E+1
-2.500000E-1	3.483034E-4	-3.483034E-4	-1.945293E-9	1.778125E+1
-2.000000E-1	2.507193E-4	-2.507193E-4	-1.400281E-9	1.814844E+1
-1.500000E-1	1.645253E-4	-1.645253E-4	-9.188827E-10	1.888965E+1
-1.000000E-1	8.915816E-5	-8.915816E-5	-4.979531E-10	1.925781E+1
-5.000000E-2	3.961373E-5	-3.961373E-5	-2.212448E-10	1.962598E+1
0.000000E+0	1.389505E-8	1.389505E-8	7.760459E-14	2.080078E+1
