voltage_5_1_500mv_500ms	absJ_5_1_500mv_500ms	J_5_1_500mv_500ms	current_5_1_500mv_500ms	time_5_1_500mv_500ms	
0.000000E+0	1.266746E-8	1.266746E-8	1.965234E-13	0.000000E+0
5.000000E-2	4.094537E-8	4.094537E-8	6.352280E-13	1.002930E+0
1.000000E-1	6.684649E-8	6.684649E-8	1.037059E-12	2.004883E+0
1.500000E-1	1.067050E-7	1.067050E-7	1.655426E-12	3.007813E+0
2.000000E-1	1.595808E-7	1.595808E-7	2.475742E-12	4.010742E+0
2.500000E-1	2.398372E-7	2.398372E-7	3.720843E-12	5.012695E+0
3.000000E-1	4.131087E-7	4.131087E-7	6.408984E-12	6.015625E+0
3.500000E-1	5.679207E-7	5.679207E-7	8.810744E-12	7.018555E+0
4.000000E-1	7.167554E-7	7.167554E-7	1.111977E-11	8.020508E+0
4.500000E-1	1.068717E-6	1.068717E-6	1.658011E-11	9.023438E+0
5.000000E-1	1.485559E-6	1.485559E-6	2.304702E-11	1.002637E+1
5.000000E-1	1.625676E-6	1.625676E-6	2.522080E-11	1.102832E+1
4.500000E-1	1.222191E-6	1.222191E-6	1.896112E-11	1.203125E+1
4.000000E-1	8.639846E-7	8.639846E-7	1.340389E-11	1.303418E+1
3.500000E-1	5.884977E-7	5.884977E-7	9.129975E-12	1.403613E+1
3.000000E-1	3.881942E-7	3.881942E-7	6.022460E-12	1.503906E+1
2.500000E-1	2.743473E-7	2.743473E-7	4.256234E-12	1.604199E+1
2.000000E-1	1.570143E-7	1.570143E-7	2.435926E-12	1.704395E+1
1.500000E-1	8.990928E-8	8.990928E-8	1.394856E-12	1.804688E+1
1.000000E-1	4.692978E-8	4.692978E-8	7.280704E-13	1.904883E+1
5.000000E-2	1.812946E-8	1.812946E-8	2.812611E-13	2.005176E+1
0.000000E+0	6.723298E-9	-6.723298E-9	-1.043055E-13	2.105469E+1
-5.000000E-2	3.233193E-8	-3.233193E-8	-5.015988E-13	2.205762E+1
-1.000000E-1	7.398042E-8	-7.398042E-8	-1.147735E-12	2.305957E+1
-1.500000E-1	1.146252E-7	-1.146252E-7	-1.778300E-12	2.406250E+1
-2.000000E-1	1.694385E-7	-1.694385E-7	-2.628675E-12	2.506543E+1
-2.500000E-1	2.750003E-7	-2.750003E-7	-4.266365E-12	2.606738E+1
-3.000000E-1	4.150508E-7	-4.150508E-7	-6.439113E-12	2.707031E+1
-3.500000E-1	5.969205E-7	-5.969205E-7	-9.260648E-12	2.807227E+1
-4.000000E-1	8.487648E-7	-8.487648E-7	-1.316777E-11	2.907520E+1
-4.500000E-1	1.209811E-6	-1.209811E-6	-1.876906E-11	3.007715E+1
-5.000000E-1	1.592110E-6	-1.592110E-6	-2.470006E-11	3.108008E+1
-5.000000E-1	1.620745E-6	-1.620745E-6	-2.514430E-11	3.208203E+1
-4.500000E-1	1.281471E-6	-1.281471E-6	-1.988079E-11	3.308496E+1
-4.000000E-1	9.206127E-7	-9.206127E-7	-1.428242E-11	3.408789E+1
-3.500000E-1	6.607397E-7	-6.607397E-7	-1.025074E-11	3.508984E+1
-3.000000E-1	4.313518E-7	-4.313518E-7	-6.692008E-12	3.609277E+1
-2.500000E-1	2.693961E-7	-2.693961E-7	-4.179421E-12	3.709473E+1
-2.000000E-1	1.619817E-7	-1.619817E-7	-2.512990E-12	3.809766E+1
-1.500000E-1	8.145062E-8	-8.145062E-8	-1.263628E-12	3.910059E+1
-1.000000E-1	3.685468E-10	-3.685468E-10	-5.717649E-15	4.010254E+1
-5.000000E-2	1.036940E-8	-1.036940E-8	-1.608713E-13	4.110547E+1
0.000000E+0	2.750146E-8	2.750146E-8	4.266587E-13	4.210742E+1
