voltage_spot_3_scan_1	absJ_spot_3_scan_1	J_spot_3_scan_1	current_spot_3_scan_1	time_spot_3_scan_1	
0.000000E+0	1.542731E-6	-1.542731E-6	-1.172765E-11	0.000000E+0
5.000000E-2	1.028317E-3	1.028317E-3	7.817142E-9	1.114258E+0
1.000000E-1	1.998142E-3	1.998142E-3	1.518963E-8	2.228516E+0
1.500000E-1	3.245314E-3	3.245314E-3	2.467048E-8	2.596680E+0
2.000000E-1	4.671570E-3	4.671570E-3	3.551271E-8	2.964844E+0
2.500000E-1	6.300807E-3	6.300807E-3	4.789797E-8	3.332031E+0
3.000000E-1	8.123086E-3	8.123086E-3	6.175071E-8	3.700195E+0
3.500000E-1	9.696826E-3	9.696826E-3	7.371409E-8	4.068359E+0
4.000000E-1	1.178955E-2	1.178955E-2	8.962272E-8	4.435547E+0
4.500000E-1	1.417868E-2	1.417868E-2	1.077846E-7	5.555664E+0
5.000000E-1	1.669641E-2	1.669641E-2	1.269241E-7	5.923828E+0
5.000000E-1	1.638111E-2	1.638111E-2	1.245272E-7	6.291016E+0
4.500000E-1	1.384904E-2	1.384904E-2	1.052787E-7	6.659180E+0
4.000000E-1	1.184577E-2	1.184577E-2	9.005012E-8	7.400391E+0
3.500000E-1	9.542777E-3	9.542777E-3	7.254303E-8	7.767578E+0
3.000000E-1	7.501507E-3	7.501507E-3	5.702555E-8	8.135742E+0
2.500000E-1	5.821774E-3	5.821774E-3	4.425642E-8	8.503906E+0
2.000000E-1	4.175494E-3	4.175494E-3	3.174160E-8	8.871094E+0
1.500000E-1	2.927309E-3	2.927309E-3	2.225305E-8	9.239258E+0
1.000000E-1	1.830257E-3	1.830257E-3	1.391339E-8	9.607422E+0
5.000000E-2	8.533472E-4	8.533472E-4	6.487042E-9	1.034766E+1
0.000000E+0	9.288097E-7	-9.288097E-7	-7.060699E-12	1.152246E+1
-5.000000E-2	8.060077E-4	-8.060077E-4	-6.127173E-9	1.263770E+1
-1.000000E-1	1.650553E-3	-1.650553E-3	-1.254730E-8	1.375195E+1
-1.500000E-1	2.546440E-3	-2.546440E-3	-1.935773E-8	1.412012E+1
-2.000000E-1	3.450224E-3	-3.450224E-3	-2.622818E-8	1.448730E+1
-2.500000E-1	4.514759E-3	-4.514759E-3	-3.432065E-8	1.485547E+1
-3.000000E-1	5.703980E-3	-5.703980E-3	-4.336096E-8	1.522266E+1
-3.500000E-1	7.066683E-3	-7.066683E-3	-5.372007E-8	1.559082E+1
-4.000000E-1	8.824237E-3	-8.824237E-3	-6.708078E-8	1.595898E+1
-4.500000E-1	1.050752E-2	-1.050752E-2	-7.987690E-8	1.632617E+1
-5.000000E-1	1.217688E-2	-1.217688E-2	-9.256718E-8	1.669434E+1
-5.000000E-1	1.235387E-2	-1.235387E-2	-9.391260E-8	1.706152E+1
-4.500000E-1	1.040153E-2	-1.040153E-2	-7.907119E-8	1.742969E+1
-4.000000E-1	8.557006E-3	-8.557006E-3	-6.504932E-8	1.779785E+1
-3.500000E-1	7.144747E-3	-7.144747E-3	-5.431350E-8	1.816504E+1
-3.000000E-1	5.863628E-3	-5.863628E-3	-4.457459E-8	1.853320E+1
-2.500000E-1	4.655144E-3	-4.655144E-3	-3.538784E-8	1.890039E+1
-2.000000E-1	3.601360E-3	-3.601360E-3	-2.737710E-8	1.926855E+1
-1.500000E-1	2.613536E-3	-2.613536E-3	-1.986778E-8	1.963672E+1
-1.000000E-1	1.679385E-3	-1.679385E-3	-1.276648E-8	2.000391E+1
-5.000000E-2	8.456448E-4	-8.456448E-4	-6.428489E-9	2.074512E+1
0.000000E+0	7.729899E-7	-7.729899E-7	-5.876175E-12	2.191895E+1
