voltage_2_7	absJ_2_7	J_2_7	current_2_7	time_2_7	
0.000000E+0	1.099626E-5	1.099626E-5	4.264910E-11	0.000000E+0
5.000000E-2	1.348089E+0	1.348089E+0	5.228575E-6	7.695313E-1
1.000000E-1	2.787424E+0	2.787424E+0	1.081105E-5	1.344727E+0
1.500000E-1	4.359025E+0	4.359025E+0	1.690652E-5	1.533203E+0
2.000000E-1	6.068839E+0	6.068839E+0	2.353805E-5	1.721680E+0
2.500000E-1	7.943335E+0	7.943335E+0	3.080830E-5	1.909180E+0
3.000000E-1	1.002557E+1	1.002557E+1	3.888425E-5	2.097656E+0
3.500000E-1	1.231881E+1	1.231881E+1	4.777862E-5	2.285156E+0
4.000000E-1	1.488585E+1	1.488585E+1	5.773490E-5	2.473633E+0
4.500000E-1	1.777926E+1	1.777926E+1	6.895702E-5	2.662109E+0
5.000000E-1	2.101566E+1	2.101566E+1	8.150942E-5	2.849609E+0
5.000000E-1	2.102449E+1	2.102449E+1	8.154369E-5	3.038086E+0
4.500000E-1	1.767045E+1	1.767045E+1	6.853501E-5	3.226563E+0
4.000000E-1	1.467303E+1	1.467303E+1	5.690947E-5	3.414063E+0
3.500000E-1	1.202319E+1	1.202319E+1	4.663206E-5	3.602539E+0
3.000000E-1	9.677931E+0	9.677931E+0	3.753595E-5	3.790039E+0
2.500000E-1	7.603428E+0	7.603428E+0	2.948997E-5	3.978516E+0
2.000000E-1	5.761332E+0	5.761332E+0	2.234538E-5	4.166992E+0
1.500000E-1	4.100201E+0	4.100201E+0	1.590267E-5	4.354492E+0
1.000000E-1	2.613254E+0	2.613254E+0	1.013553E-5	4.542969E+0
5.000000E-2	1.251238E+0	1.251238E+0	4.852938E-6	4.924805E+0
0.000000E+0	3.154235E-5	3.154235E-5	1.223373E-10	5.722656E+0
-5.000000E-2	1.162066E+0	-1.162066E+0	-4.507085E-6	6.499023E+0
-1.000000E-1	2.277351E+0	-2.277351E+0	-8.832729E-6	6.687500E+0
-1.500000E-1	3.372156E+0	-3.372156E+0	-1.307894E-5	7.262695E+0
-2.000000E-1	4.428513E+0	-4.428513E+0	-1.717603E-5	7.451172E+0
-2.500000E-1	5.467453E+0	-5.467453E+0	-2.120557E-5	7.639648E+0
-3.000000E-1	6.513479E+0	-6.513479E+0	-2.526259E-5	7.827148E+0
-3.500000E-1	7.555482E+0	-7.555482E+0	-2.930401E-5	8.015625E+0
-4.000000E-1	8.629127E+0	-8.629127E+0	-3.346815E-5	8.204102E+0
-4.500000E-1	9.721111E+0	-9.721111E+0	-3.770342E-5	8.391602E+0
-5.000000E-1	1.087182E+1	-1.087182E+1	-4.216647E-5	8.580078E+0
-5.000000E-1	1.095002E+1	-1.095002E+1	-4.246974E-5	8.767578E+0
-4.500000E-1	9.943869E+0	-9.943869E+0	-3.856739E-5	8.956055E+0
-4.000000E-1	8.923482E+0	-8.923482E+0	-3.460981E-5	9.144531E+0
-3.500000E-1	7.894765E+0	-7.894765E+0	-3.061992E-5	9.332031E+0
-3.000000E-1	6.848151E+0	-6.848151E+0	-2.656062E-5	9.520508E+0
-2.500000E-1	5.780099E+0	-5.780099E+0	-2.241817E-5	9.708984E+0
-2.000000E-1	4.695276E+0	-4.695276E+0	-1.821067E-5	9.896484E+0
-1.500000E-1	3.570026E+0	-3.570026E+0	-1.384638E-5	1.008496E+1
-1.000000E-1	2.396095E+0	-2.396095E+0	-9.293279E-6	1.046680E+1
-5.000000E-2	1.216979E+0	-1.216979E+0	-4.720066E-6	1.065430E+1
0.000000E+0	3.685096E-4	3.685096E-4	1.429268E-9	1.122949E+1
