voltage_12_3	absJ_12_3	J_12_3	current_12_3	time_12_3	
0.000000E+0	1.457969E-6	-1.457969E-6	-4.875919E-12	0.000000E+0
5.000000E-2	1.617509E-3	1.617509E-3	5.409470E-9	6.728516E-1
1.000000E-1	3.300250E-3	3.300250E-3	1.103710E-8	1.038086E+0
1.500000E-1	5.157855E-3	5.157855E-3	1.724953E-8	1.156250E+0
2.000000E-1	7.203493E-3	7.203493E-3	2.409080E-8	1.273438E+0
2.500000E-1	9.602395E-3	9.602395E-3	3.211350E-8	1.391602E+0
3.000000E-1	1.213725E-2	1.213725E-2	4.059088E-8	1.509766E+0
3.500000E-1	1.495577E-2	1.495577E-2	5.001691E-8	1.627930E+0
4.000000E-1	1.805837E-2	1.805837E-2	6.039299E-8	1.746094E+0
4.500000E-1	2.179379E-2	2.179379E-2	7.288547E-8	1.863281E+0
5.000000E-1	2.514094E-2	2.514094E-2	8.407942E-8	1.981445E+0
5.000000E-1	2.514388E-2	2.514388E-2	8.408924E-8	2.099609E+0
4.500000E-1	2.047734E-2	2.047734E-2	6.848283E-8	2.217773E+0
4.000000E-1	1.666184E-2	1.666184E-2	5.572256E-8	2.335938E+0
3.500000E-1	1.357964E-2	1.357964E-2	4.541469E-8	2.453125E+0
3.000000E-1	1.083401E-2	1.083401E-2	3.623241E-8	2.571289E+0
2.500000E-1	8.316932E-3	8.316932E-3	2.781450E-8	2.689453E+0
2.000000E-1	6.249554E-3	6.249554E-3	2.090052E-8	2.807617E+0
1.500000E-1	4.434513E-3	4.434513E-3	1.483044E-8	2.925781E+0
1.000000E-1	2.771066E-3	2.771066E-3	9.267336E-9	3.166992E+0
5.000000E-2	1.352068E-3	1.352068E-3	4.521751E-9	3.285156E+0
0.000000E+0	9.991334E-7	-9.991334E-7	-3.341424E-12	3.966797E+0
-5.000000E-2	1.335266E-3	-1.335266E-3	-4.465559E-9	4.639648E+0
-1.000000E-1	2.639276E-3	-2.639276E-3	-8.826590E-9	4.757813E+0
-1.500000E-1	4.165305E-3	-4.165305E-3	-1.393012E-8	5.123047E+0
-2.000000E-1	5.609735E-3	-5.609735E-3	-1.876076E-8	5.241211E+0
-2.500000E-1	7.008957E-3	-7.008957E-3	-2.344021E-8	5.358398E+0
-3.000000E-1	8.649675E-3	-8.649675E-3	-2.892730E-8	5.476563E+0
-3.500000E-1	1.022625E-2	-1.022625E-2	-3.419989E-8	5.594727E+0
-4.000000E-1	1.195317E-2	-1.195317E-2	-3.997526E-8	5.712891E+0
-4.500000E-1	1.365088E-2	-1.365088E-2	-4.565294E-8	5.831055E+0
-5.000000E-1	1.547598E-2	-1.547598E-2	-5.175666E-8	5.948242E+0
-5.000000E-1	1.545343E-2	-1.545343E-2	-5.168124E-8	6.066406E+0
-4.500000E-1	1.376321E-2	-1.376321E-2	-4.602860E-8	6.184570E+0
-4.000000E-1	1.215604E-2	-1.215604E-2	-4.065372E-8	6.302734E+0
-3.500000E-1	1.045527E-2	-1.045527E-2	-3.496578E-8	6.420898E+0
-3.000000E-1	9.031525E-3	-9.031525E-3	-3.020433E-8	6.538086E+0
-2.500000E-1	7.440016E-3	-7.440016E-3	-2.488181E-8	6.656250E+0
-2.000000E-1	5.911940E-3	-5.911940E-3	-1.977143E-8	6.774414E+0
-1.500000E-1	4.328450E-3	-4.328450E-3	-1.447573E-8	6.892578E+0
-1.000000E-1	2.779776E-3	-2.779776E-3	-9.296467E-9	7.133789E+0
-5.000000E-2	1.399664E-3	-1.399664E-3	-4.680927E-9	7.251953E+0
0.000000E+0	3.994501E-7	-3.994501E-7	-1.335890E-12	7.933594E+0
