voltage_1_8	absJ_1_8	J_1_8	current_1_8	time_1_8	
0.000000E+0	3.906038E-8	-3.906038E-8	-3.628625E-13	0.000000E+0
5.000000E-2	6.880173E-6	6.880173E-6	6.391532E-11	6.142578E-1
1.000000E-1	8.496284E-6	8.496284E-6	7.892864E-11	1.228516E+0
1.500000E-1	3.535405E-5	3.535405E-5	3.284315E-10	1.900391E+0
2.000000E-1	4.729284E-5	4.729284E-5	4.393403E-10	2.172852E+0
2.500000E-1	6.502689E-5	6.502689E-5	6.040857E-10	2.445313E+0
3.000000E-1	8.203543E-5	8.203543E-5	7.620914E-10	2.717773E+0
3.500000E-1	8.635038E-5	8.635038E-5	8.021764E-10	2.989258E+0
4.000000E-1	9.101196E-5	9.101196E-5	8.454814E-10	3.261719E+0
4.500000E-1	1.733663E-4	1.733663E-4	1.610535E-9	3.934570E+0
5.000000E-1	2.052755E-4	2.052755E-4	1.906965E-9	4.051758E+0
5.000000E-1	1.903038E-4	1.903038E-4	1.767881E-9	4.169922E+0
4.500000E-1	1.590439E-4	1.590439E-4	1.477483E-9	4.288086E+0
4.000000E-1	1.246624E-4	1.246624E-4	1.158087E-9	4.406250E+0
3.500000E-1	1.110561E-4	1.110561E-4	1.031687E-9	4.524414E+0
3.000000E-1	7.810716E-5	7.810716E-5	7.255986E-10	4.765625E+0
2.500000E-1	5.915330E-5	5.915330E-5	5.495214E-10	5.037109E+0
2.000000E-1	4.642286E-5	4.642286E-5	4.312583E-10	5.309570E+0
1.500000E-1	3.194056E-5	3.194056E-5	2.967209E-10	5.582031E+0
1.000000E-1	1.903474E-5	1.903474E-5	1.768286E-10	5.853516E+0
5.000000E-2	7.189145E-6	7.189145E-6	6.678560E-11	6.843750E+0
0.000000E+0	1.178548E-7	-1.178548E-7	-1.094846E-12	7.457031E+0
-5.000000E-2	5.757406E-6	-5.757406E-6	-5.348506E-11	8.071289E+0
-1.000000E-1	1.510862E-5	-1.510862E-5	-1.403558E-10	8.745117E+0
-1.500000E-1	2.553381E-5	-2.553381E-5	-2.372036E-10	9.016602E+0
-2.000000E-1	3.373861E-5	-3.373861E-5	-3.134244E-10	9.289063E+0
-2.500000E-1	4.443774E-5	-4.443774E-5	-4.128170E-10	9.561523E+0
-3.000000E-1	5.579194E-5	-5.579194E-5	-5.182950E-10	9.833984E+0
-3.500000E-1	6.348484E-5	-6.348484E-5	-5.897604E-10	1.010547E+1
-4.000000E-1	8.064658E-5	-8.064658E-5	-7.491893E-10	1.037793E+1
-4.500000E-1	8.642322E-5	-8.642322E-5	-8.028530E-10	1.065039E+1
-5.000000E-1	8.748189E-5	-8.748189E-5	-8.126878E-10	1.092285E+1
-5.000000E-1	1.565571E-4	-1.565571E-4	-1.454382E-9	1.159473E+1
-4.500000E-1	1.352113E-4	-1.352113E-4	-1.256084E-9	1.171289E+1
-4.000000E-1	8.385561E-5	-8.385561E-5	-7.790005E-10	1.195410E+1
-3.500000E-1	8.423608E-5	-8.423608E-5	-7.825349E-10	1.262695E+1
-3.000000E-1	6.040023E-5	-6.040023E-5	-5.611051E-10	1.286816E+1
-2.500000E-1	4.766624E-5	-4.766624E-5	-4.428091E-10	1.314062E+1
-2.000000E-1	3.622471E-5	-3.622471E-5	-3.365197E-10	1.341309E+1
-1.500000E-1	2.664543E-5	-2.664543E-5	-2.475303E-10	1.368457E+1
-1.000000E-1	1.667978E-5	-1.667978E-5	-1.549516E-10	1.395703E+1
-5.000000E-2	6.907953E-6	-6.907953E-6	-6.417339E-11	1.494727E+1
0.000000E+0	2.485109E-7	2.485109E-7	2.308612E-12	1.556152E+1
