voltage_3_1	absJ_3_1	J_3_1	current_3_1	time_3_1	
0.000000E+0	3.606709E-6	3.606709E-6	1.133081E-11	0.000000E+0
5.000000E-2	2.480246E-5	2.480246E-5	7.791923E-11	5.234375E-1
1.000000E-1	1.731360E-3	1.731360E-3	5.439228E-9	1.099609E+0
1.500000E-1	2.616113E-3	2.616113E-3	8.218762E-9	1.288086E+0
2.000000E-1	3.233634E-3	3.233634E-3	1.015876E-8	1.475586E+0
2.500000E-1	6.746906E-3	6.746906E-3	2.119603E-8	2.050781E+0
3.000000E-1	9.341723E-3	9.341723E-3	2.934789E-8	2.239258E+0
3.500000E-1	1.202688E-2	1.202688E-2	3.778356E-8	2.427734E+0
4.000000E-1	1.536618E-2	1.536618E-2	4.827429E-8	2.615234E+0
4.500000E-1	1.959125E-2	1.959125E-2	6.154774E-8	2.803711E+0
5.000000E-1	2.410160E-2	2.410160E-2	7.571742E-8	2.991211E+0
5.000000E-1	2.431310E-2	2.431310E-2	7.638185E-8	3.179688E+0
4.500000E-1	1.962746E-2	1.962746E-2	6.166149E-8	3.368164E+0
4.000000E-1	1.548837E-2	1.548837E-2	4.865816E-8	3.555664E+0
3.500000E-1	1.238441E-2	1.238441E-2	3.890677E-8	3.744141E+0
3.000000E-1	9.433393E-3	9.433393E-3	2.963588E-8	3.932617E+0
2.500000E-1	6.915483E-3	6.915483E-3	2.172563E-8	4.120117E+0
2.000000E-1	4.783596E-3	4.783596E-3	1.502811E-8	4.308594E+0
1.500000E-1	2.649672E-3	2.649672E-3	8.324189E-9	4.690430E+0
1.000000E-1	1.783558E-3	1.783558E-3	5.603214E-9	4.877930E+0
5.000000E-2	7.927046E-4	7.927046E-4	2.490355E-9	5.066406E+0
0.000000E+0	1.000788E-6	1.000788E-6	3.144068E-12	5.960938E+0
-5.000000E-2	2.453621E-5	-2.453621E-5	-7.708277E-11	6.485352E+0
-1.000000E-1	1.663699E-3	-1.663699E-3	-5.226664E-9	7.060547E+0
-1.500000E-1	2.578917E-3	-2.578917E-3	-8.101906E-9	7.249023E+0
-2.000000E-1	3.266101E-3	-3.266101E-3	-1.026076E-8	7.437500E+0
-2.500000E-1	6.574182E-3	-6.574182E-3	-2.065340E-8	8.012695E+0
-3.000000E-1	8.758965E-3	-8.758965E-3	-2.751710E-8	8.200195E+0
-3.500000E-1	1.133995E-2	-1.133995E-2	-3.562552E-8	8.388672E+0
-4.000000E-1	1.463978E-2	-1.463978E-2	-4.599222E-8	8.577148E+0
-4.500000E-1	1.821362E-2	-1.821362E-2	-5.721979E-8	8.764648E+0
-5.000000E-1	2.240782E-2	-2.240782E-2	-7.039623E-8	8.953125E+0
-5.000000E-1	2.236617E-2	-2.236617E-2	-7.026539E-8	9.141602E+0
-4.500000E-1	1.848699E-2	-1.848699E-2	-5.807860E-8	9.329102E+0
-4.000000E-1	1.498934E-2	-1.498934E-2	-4.709040E-8	9.517578E+0
-3.500000E-1	1.179442E-2	-1.179442E-2	-3.705325E-8	9.705078E+0
-3.000000E-1	8.940344E-3	-8.940344E-3	-2.808692E-8	9.893555E+0
-2.500000E-1	6.486802E-3	-6.486802E-3	-2.037889E-8	1.008203E+1
-2.000000E-1	4.468517E-3	-4.468517E-3	-1.403826E-8	1.026953E+1
-1.500000E-1	2.545418E-3	-2.545418E-3	-7.996667E-9	1.065137E+1
-1.000000E-1	1.682185E-3	-1.682185E-3	-5.284741E-9	1.083984E+1
-5.000000E-2	7.650960E-4	-7.650960E-4	-2.403620E-9	1.102734E+1
0.000000E+0	4.010020E-6	4.010020E-6	1.259785E-11	1.192285E+1
