voltage_8_2_21	absJ_8_2_21	J_8_2_21	current_8_2_21	time_8_2_21	
0.000000E+0	1.475447E-6	1.475447E-6	5.722534E-12	0.000000E+0
5.000000E-2	1.808243E-5	1.808243E-5	7.013286E-11	5.234375E-1
1.000000E-1	6.597769E-4	6.597769E-4	2.558951E-9	1.099609E+0
1.500000E-1	1.177098E-3	1.177098E-3	4.565385E-9	1.287109E+0
2.000000E-1	1.880366E-3	1.880366E-3	7.293019E-9	1.475586E+0
2.500000E-1	3.037793E-3	3.037793E-3	1.178211E-8	2.050781E+0
3.000000E-1	4.362137E-3	4.362137E-3	1.691859E-8	2.239258E+0
3.500000E-1	5.968447E-3	5.968447E-3	2.314868E-8	2.426758E+0
4.000000E-1	7.956693E-3	7.956693E-3	3.086011E-8	2.615234E+0
4.500000E-1	1.045179E-2	1.045179E-2	4.053738E-8	2.802734E+0
5.000000E-1	1.322709E-2	1.322709E-2	5.130139E-8	2.991211E+0
5.000000E-1	1.366449E-2	1.366449E-2	5.299786E-8	3.179688E+0
4.500000E-1	1.096965E-2	1.096965E-2	4.254590E-8	3.367188E+0
4.000000E-1	8.416960E-3	8.416960E-3	3.264526E-8	3.555664E+0
3.500000E-1	6.368885E-3	6.368885E-3	2.470178E-8	3.743164E+0
3.000000E-1	4.616601E-3	4.616601E-3	1.790553E-8	3.931641E+0
2.500000E-1	3.239368E-3	3.239368E-3	1.256392E-8	4.120117E+0
2.000000E-1	2.034823E-3	2.034823E-3	7.892079E-9	4.501953E+0
1.500000E-1	1.360076E-3	1.360076E-3	5.275067E-9	4.689453E+0
1.000000E-1	7.491618E-4	7.491618E-4	2.905631E-9	4.877930E+0
5.000000E-2	3.197571E-4	3.197571E-4	1.240181E-9	5.065430E+0
0.000000E+0	1.464956E-6	1.464956E-6	5.681844E-12	5.960938E+0
-5.000000E-2	1.829910E-5	-1.829910E-5	-7.097324E-11	6.484375E+0
-1.000000E-1	6.974259E-4	-6.974259E-4	-2.704973E-9	7.060547E+0
-1.500000E-1	1.286326E-3	-1.286326E-3	-4.989029E-9	7.249023E+0
-2.000000E-1	1.948976E-3	-1.948976E-3	-7.559123E-9	7.824219E+0
-2.500000E-1	2.908109E-3	-2.908109E-3	-1.127913E-8	8.011719E+0
-3.000000E-1	4.105371E-3	-4.105371E-3	-1.592272E-8	8.200195E+0
-3.500000E-1	5.382947E-3	-5.382947E-3	-2.087781E-8	8.387695E+0
-4.000000E-1	6.957714E-3	-6.957714E-3	-2.698556E-8	8.576172E+0
-4.500000E-1	8.823880E-3	-8.823880E-3	-3.422350E-8	8.764648E+0
-5.000000E-1	1.116630E-2	-1.116630E-2	-4.330860E-8	8.952148E+0
-5.000000E-1	1.110222E-2	-1.110222E-2	-4.306006E-8	9.140625E+0
-4.500000E-1	8.876235E-3	-8.876235E-3	-3.442656E-8	9.328125E+0
-4.000000E-1	7.013029E-3	-7.013029E-3	-2.720010E-8	9.516602E+0
-3.500000E-1	5.387804E-3	-5.387804E-3	-2.089665E-8	9.705078E+0
-3.000000E-1	3.906764E-3	-3.906764E-3	-1.515242E-8	9.892578E+0
-2.500000E-1	2.790080E-3	-2.790080E-3	-1.082135E-8	1.008105E+1
-2.000000E-1	1.878181E-3	-1.878181E-3	-7.284544E-9	1.046289E+1
-1.500000E-1	1.241305E-3	-1.241305E-3	-4.814413E-9	1.065039E+1
-1.000000E-1	7.029654E-4	-7.029654E-4	-2.726458E-9	1.083887E+1
-5.000000E-2	3.092732E-4	-3.092732E-4	-1.199519E-9	1.102734E+1
0.000000E+0	7.504006E-7	7.504006E-7	2.910436E-12	1.192187E+1
