voltage_9_2_16_1	absJ_9_2_16_1	J_9_2_16_1	current_9_2_16_1	time_9_2_16_1	
0.000000E+0	1.783456E-6	-1.783456E-6	-2.490175E-12	0.000000E+0
5.000000E-2	1.891734E-6	1.891734E-6	2.641359E-12	7.031250E-1
1.000000E-1	9.618909E-6	9.618909E-6	1.343053E-11	1.406250E+0
1.500000E-1	1.267470E-5	1.267470E-5	1.769722E-11	2.109375E+0
2.000000E-1	1.902436E-5	1.902436E-5	2.656302E-11	2.812500E+0
2.500000E-1	2.652119E-5	2.652119E-5	3.703057E-11	3.515625E+0
3.000000E-1	3.524300E-5	3.524300E-5	4.920851E-11	4.218750E+0
3.500000E-1	4.421315E-5	4.421315E-5	6.173321E-11	4.921875E+0
4.000000E-1	5.680588E-5	5.680588E-5	7.931598E-11	5.625000E+0
4.500000E-1	7.088298E-5	7.088298E-5	9.897132E-11	6.328125E+0
5.000000E-1	8.400076E-5	8.400076E-5	1.172872E-10	7.443359E+0
5.000000E-1	8.458676E-5	8.458676E-5	1.181054E-10	7.811523E+0
4.500000E-1	6.725456E-5	6.725456E-5	9.390508E-11	8.987305E+0
4.000000E-1	5.518857E-5	5.518857E-5	7.705778E-11	9.690430E+0
3.500000E-1	4.414613E-5	4.414613E-5	6.163963E-11	1.039355E+1
3.000000E-1	3.438215E-5	3.438215E-5	4.800654E-11	1.109668E+1
2.500000E-1	2.550623E-5	2.550623E-5	3.561341E-11	1.179980E+1
2.000000E-1	1.902475E-5	1.902475E-5	2.656356E-11	1.250293E+1
1.500000E-1	1.308928E-5	1.308928E-5	1.827608E-11	1.320605E+1
1.000000E-1	7.075044E-6	7.075044E-6	9.878626E-12	1.390918E+1
5.000000E-2	2.152252E-6	2.152252E-6	3.005110E-12	1.461230E+1
0.000000E+0	2.162727E-6	-2.162727E-6	-3.019737E-12	1.531543E+1
-5.000000E-2	6.151710E-6	-6.151710E-6	-8.589407E-12	1.601953E+1
-1.000000E-1	1.017249E-5	-1.017249E-5	-1.420347E-11	1.672266E+1
-1.500000E-1	1.416533E-5	-1.416533E-5	-1.977853E-11	1.742578E+1
-2.000000E-1	1.972574E-5	-1.972574E-5	-2.754233E-11	1.812891E+1
-2.500000E-1	2.605908E-5	-2.605908E-5	-3.638534E-11	1.883203E+1
-3.000000E-1	2.756095E-5	-2.756095E-5	-3.848234E-11	1.953516E+1
-3.500000E-1	3.251628E-5	-3.251628E-5	-4.540129E-11	2.023828E+1
-4.000000E-1	3.806178E-5	-3.806178E-5	-5.314427E-11	2.094141E+1
-4.500000E-1	4.516129E-5	-4.516129E-5	-6.305705E-11	2.164453E+1
-5.000000E-1	5.631932E-5	-5.631932E-5	-7.863661E-11	2.234766E+1
-5.000000E-1	5.093746E-5	-5.093746E-5	-7.112211E-11	2.305078E+1
-4.500000E-1	4.533207E-5	-4.533207E-5	-6.329551E-11	2.375488E+1
-4.000000E-1	3.842800E-5	-3.842800E-5	-5.365561E-11	2.445801E+1
-3.500000E-1	3.245468E-5	-3.245468E-5	-4.531528E-11	2.516113E+1
-3.000000E-1	2.761940E-5	-2.761940E-5	-3.856396E-11	2.586426E+1
-2.500000E-1	2.284782E-5	-2.284782E-5	-3.190158E-11	2.656738E+1
-2.000000E-1	1.858256E-5	-1.858256E-5	-2.594615E-11	2.727051E+1
-1.500000E-1	1.430779E-5	-1.430779E-5	-1.997745E-11	2.797363E+1
-1.000000E-1	1.034131E-5	-1.034131E-5	-1.443919E-11	2.867676E+1
-5.000000E-2	6.062117E-6	-6.062117E-6	-8.464313E-12	2.937988E+1
0.000000E+0	1.972331E-6	-1.972331E-6	-2.753894E-12	3.008301E+1
0.000000E+0	2.020110E-6	-2.020110E-6	-2.820605E-12	3.078711E+1
5.000000E-2	2.402223E-6	2.402223E-6	3.354136E-12	3.149023E+1
1.000000E-1	7.308535E-6	7.308535E-6	1.020464E-11	3.219336E+1
1.500000E-1	1.293873E-5	1.293873E-5	1.806588E-11	3.289648E+1
2.000000E-1	1.951587E-5	1.951587E-5	2.724930E-11	3.359961E+1
2.500000E-1	2.681976E-5	2.681976E-5	3.744745E-11	3.430273E+1
3.000000E-1	3.603294E-5	3.603294E-5	5.031148E-11	3.500586E+1
3.500000E-1	4.451595E-5	4.451595E-5	6.215599E-11	3.570898E+1
4.000000E-1	5.339649E-5	5.339649E-5	7.455556E-11	3.641211E+1
4.500000E-1	6.876670E-5	6.876670E-5	9.601643E-11	3.711523E+1
5.000000E-1	8.561049E-5	8.561049E-5	1.195348E-10	3.823047E+1
5.000000E-1	9.521735E-5	9.521735E-5	1.329485E-10	3.859961E+1
4.500000E-1	7.683321E-5	7.683321E-5	1.072794E-10	3.896777E+1
4.000000E-1	5.609772E-5	5.609772E-5	7.832719E-11	4.014258E+1
3.500000E-1	4.649966E-5	4.649966E-5	6.492577E-11	4.084570E+1
3.000000E-1	3.698193E-5	3.698193E-5	5.163652E-11	4.154883E+1
2.500000E-1	2.780415E-5	2.780415E-5	3.882191E-11	4.225195E+1
2.000000E-1	1.983907E-5	1.983907E-5	2.770057E-11	4.295508E+1
1.500000E-1	1.367673E-5	1.367673E-5	1.909632E-11	4.365820E+1
1.000000E-1	7.597105E-6	7.597105E-6	1.060756E-11	4.436133E+1
5.000000E-2	1.774601E-6	1.774601E-6	2.477810E-12	4.506445E+1
0.000000E+0	9.161287E-7	-9.161287E-7	-1.279157E-12	4.576758E+1
-5.000000E-2	7.859362E-6	-7.859362E-6	-1.097374E-11	4.647168E+1
-1.000000E-1	1.397710E-5	-1.397710E-5	-1.951571E-11	4.717480E+1
-1.500000E-1	1.099735E-5	-1.099735E-5	-1.535520E-11	4.787793E+1
-2.000000E-1	1.715071E-5	-1.715071E-5	-2.394691E-11	4.858105E+1
-2.500000E-1	2.480330E-5	-2.480330E-5	-3.463194E-11	4.928418E+1
-3.000000E-1	3.302249E-5	-3.302249E-5	-4.610810E-11	4.998730E+1
-3.500000E-1	4.015125E-5	-4.015125E-5	-5.606172E-11	5.069043E+1
-4.000000E-1	4.892543E-5	-4.892543E-5	-6.831279E-11	5.139355E+1
-4.500000E-1	5.639719E-5	-5.639719E-5	-7.874533E-11	5.209668E+1
-5.000000E-1	5.855174E-5	-5.855174E-5	-8.175365E-11	5.279980E+1
-5.000000E-1	6.275787E-5	-6.275787E-5	-8.762652E-11	5.350293E+1
-4.500000E-1	5.254098E-5	-5.254098E-5	-7.336105E-11	5.420703E+1
-4.000000E-1	4.318064E-5	-4.318064E-5	-6.029155E-11	5.491016E+1
-3.500000E-1	3.456543E-5	-3.456543E-5	-4.826245E-11	5.561328E+1
-3.000000E-1	2.876812E-5	-2.876812E-5	-4.016787E-11	5.631641E+1
-2.500000E-1	2.596782E-5	-2.596782E-5	-3.625791E-11	5.701953E+1
-2.000000E-1	2.473439E-5	-2.473439E-5	-3.453572E-11	5.772266E+1
-1.500000E-1	8.743064E-6	-8.743064E-6	-1.220762E-11	5.842578E+1
