voltage_27_2_16_5	absJ_27_2_16_5	J_27_2_16_5	current_27_2_16_5	time_27_2_16_5	
0.000000E+0	2.792259E-6	-2.792259E-6	-3.898729E-12	0.000000E+0
5.000000E-2	1.165347E-5	1.165347E-5	1.627132E-11	7.031250E-1
1.000000E-1	2.772145E-5	2.772145E-5	3.870645E-11	1.406250E+0
1.500000E-1	5.006008E-5	5.006008E-5	6.989705E-11	2.109375E+0
2.000000E-1	1.130360E-4	1.130360E-4	1.578281E-10	3.224609E+0
2.500000E-1	1.461870E-4	1.461870E-4	2.041156E-10	3.592773E+0
3.000000E-1	1.742277E-4	1.742277E-4	2.432677E-10	3.961914E+0
3.500000E-1	2.799705E-4	2.799705E-4	3.909125E-10	4.330078E+0
4.000000E-1	3.221006E-4	3.221006E-4	4.497373E-10	4.698242E+0
4.500000E-1	3.891067E-4	3.891067E-4	5.432954E-10	5.067383E+0
5.000000E-1	5.059632E-4	5.059632E-4	7.064579E-10	5.435547E+0
5.000000E-1	5.626826E-4	5.626826E-4	7.856531E-10	5.803711E+0
4.500000E-1	5.661150E-4	5.661150E-4	7.904457E-10	6.172852E+0
4.000000E-1	4.410949E-4	4.410949E-4	6.158847E-10	6.541016E+0
3.500000E-1	3.550516E-4	3.550516E-4	4.957456E-10	6.909180E+0
3.000000E-1	2.811868E-4	2.811868E-4	3.926109E-10	7.278320E+0
2.500000E-1	2.057712E-4	2.057712E-4	2.873108E-10	7.646484E+0
2.000000E-1	1.513376E-4	1.513376E-4	2.113071E-10	8.014648E+0
1.500000E-1	9.751083E-5	9.751083E-5	1.361508E-10	8.383789E+0
1.000000E-1	5.090164E-5	5.090164E-5	7.107209E-11	9.558594E+0
5.000000E-2	2.282155E-5	2.282155E-5	3.186489E-11	1.026172E+1
0.000000E+0	2.697866E-6	-2.697866E-6	-3.766931E-12	1.096484E+1
-5.000000E-2	2.955921E-5	-2.955921E-5	-4.127244E-11	1.166895E+1
-1.000000E-1	7.099520E-5	-7.099520E-5	-9.912800E-11	1.237207E+1
-1.500000E-1	1.117107E-4	-1.117107E-4	-1.559776E-10	1.348730E+1
-2.000000E-1	1.551220E-4	-1.551220E-4	-2.165911E-10	1.385547E+1
-2.500000E-1	2.073945E-4	-2.073945E-4	-2.895773E-10	1.422461E+1
-3.000000E-1	2.516300E-4	-2.516300E-4	-3.513418E-10	1.459277E+1
-3.500000E-1	2.851549E-4	-2.851549E-4	-3.981513E-10	1.496094E+1
-4.000000E-1	3.365040E-4	-3.365040E-4	-4.698482E-10	1.532910E+1
-4.500000E-1	3.870560E-4	-3.870560E-4	-5.404321E-10	1.569824E+1
