voltage_17_2_16_3	absJ_17_2_16_3	J_17_2_16_3	current_17_2_16_3	time_17_2_16_3	
0.000000E+0	1.124386E-6	-1.124386E-6	-1.569939E-12	0.000000E+0
5.000000E-2	6.307248E-6	6.307248E-6	8.806580E-12	7.031250E-1
1.000000E-1	1.463403E-5	1.463403E-5	2.043296E-11	1.406250E+0
1.500000E-1	2.279251E-5	2.279251E-5	3.182435E-11	2.109375E+0
2.000000E-1	3.172988E-5	3.172988E-5	4.430327E-11	2.812500E+0
2.500000E-1	4.209714E-5	4.209714E-5	5.877870E-11	3.515625E+0
3.000000E-1	5.062320E-5	5.062320E-5	7.068332E-11	4.218750E+0
3.500000E-1	6.040723E-5	6.040723E-5	8.434440E-11	4.921875E+0
4.000000E-1	7.578627E-5	7.578627E-5	1.058176E-10	6.372070E+0
4.500000E-1	9.350299E-5	9.350299E-5	1.305548E-10	6.740234E+0
5.000000E-1	1.199943E-4	1.199943E-4	1.675436E-10	7.108398E+0
5.000000E-1	1.239445E-4	1.239445E-4	1.730592E-10	7.476563E+0
4.500000E-1	9.970576E-5	9.970576E-5	1.392155E-10	7.845703E+0
4.000000E-1	9.713619E-5	9.713619E-5	1.356277E-10	8.213867E+0
3.500000E-1	7.389057E-5	7.389057E-5	1.031707E-10	8.582031E+0
3.000000E-1	5.827618E-5	5.827618E-5	8.136890E-11	9.757813E+0
2.500000E-1	4.478366E-5	4.478366E-5	6.252979E-11	1.046094E+1
2.000000E-1	3.861637E-5	3.861637E-5	5.391862E-11	1.116406E+1
1.500000E-1	2.769834E-5	2.769834E-5	3.867418E-11	1.186719E+1
1.000000E-1	1.748539E-5	1.748539E-5	2.441421E-11	1.257031E+1
5.000000E-2	6.362073E-6	6.362073E-6	8.883130E-12	1.327344E+1
0.000000E+0	3.488303E-6	-3.488303E-6	-4.870590E-12	1.397656E+1
-5.000000E-2	1.159632E-5	-1.159632E-5	-1.619152E-11	1.468066E+1
-1.000000E-1	1.825863E-5	-1.825863E-5	-2.549386E-11	1.538379E+1
-1.500000E-1	2.657771E-5	-2.657771E-5	-3.710948E-11	1.608691E+1
-2.000000E-1	2.410857E-5	-2.410857E-5	-3.366192E-11	1.679004E+1
-2.500000E-1	3.892660E-5	-3.892660E-5	-5.435179E-11	1.749316E+1
-3.000000E-1	5.408558E-5	-5.408558E-5	-7.551772E-11	1.819629E+1
-3.500000E-1	5.938882E-5	-5.938882E-5	-8.292243E-11	1.889941E+1
-4.000000E-1	6.917029E-5	-6.917029E-5	-9.657994E-11	1.960254E+1
-4.500000E-1	7.276664E-5	-7.276664E-5	-1.016014E-10	2.030566E+1
-5.000000E-1	8.466826E-5	-8.466826E-5	-1.182192E-10	2.142090E+1
-5.000000E-1	8.628608E-5	-8.628608E-5	-1.204781E-10	2.179004E+1
-4.500000E-1	7.256983E-5	-7.256983E-5	-1.013266E-10	2.296484E+1
-4.000000E-1	6.397046E-5	-6.397046E-5	-8.931961E-11	2.366797E+1
-3.500000E-1	5.757297E-5	-5.757297E-5	-8.038703E-11	2.437109E+1
-3.000000E-1	4.906223E-5	-4.906223E-5	-6.850380E-11	2.507422E+1
-2.500000E-1	4.384762E-5	-4.384762E-5	-6.122283E-11	2.577832E+1
-2.000000E-1	3.499434E-5	-3.499434E-5	-4.886132E-11	2.648145E+1
-1.500000E-1	2.667289E-5	-2.667289E-5	-3.724238E-11	2.718457E+1
-1.000000E-1	1.795290E-5	-1.795290E-5	-2.506698E-11	2.788770E+1
-5.000000E-2	1.056591E-5	-1.056591E-5	-1.475280E-11	2.859082E+1
0.000000E+0	1.932147E-6	-1.932147E-6	-2.697786E-12	2.929395E+1
0.000000E+0	1.896913E-6	-1.896913E-6	-2.648590E-12	2.999805E+1
5.000000E-2	7.145504E-6	7.145504E-6	9.977005E-12	3.070117E+1
1.000000E-1	1.872985E-5	1.872985E-5	2.615180E-11	3.140430E+1
1.500000E-1	3.217213E-5	3.217213E-5	4.492076E-11	3.210742E+1
2.000000E-1	4.103594E-5	4.103594E-5	5.729698E-11	3.281055E+1
