voltage_13_2_16_3	absJ_13_2_16_3	J_13_2_16_3	current_13_2_16_3	time_13_2_16_3	
0.000000E+0	3.180882E-7	-3.180882E-7	-1.233708E-12	0.000000E+0
5.000000E-2	3.022862E-4	3.022862E-4	1.172420E-9	1.115234E+0
1.000000E-1	7.192699E-4	7.192699E-4	2.789695E-9	1.483398E+0
1.500000E-1	1.125290E-3	1.125290E-3	4.364448E-9	1.851563E+0
2.000000E-1	1.643266E-3	1.643266E-3	6.373424E-9	2.218750E+0
2.500000E-1	2.118854E-3	2.118854E-3	8.217994E-9	2.586914E+0
3.000000E-1	2.567524E-3	2.567524E-3	9.958165E-9	2.954102E+0
3.500000E-1	1.883442E-3	1.883442E-3	7.304948E-9	4.069336E+0
4.000000E-1	2.297063E-3	2.297063E-3	8.909179E-9	4.809570E+0
4.500000E-1	2.364474E-3	2.364474E-3	9.170634E-9	6.291992E+0
5.000000E-1	2.798493E-3	2.798493E-3	1.085398E-8	6.660156E+0
5.000000E-1	2.983889E-3	2.983889E-3	1.157304E-8	7.027344E+0
4.500000E-1	2.461294E-3	2.461294E-3	9.546151E-9	7.769531E+0
4.000000E-1	2.140055E-3	2.140055E-3	8.300225E-9	8.136719E+0
3.500000E-1	1.838995E-3	1.838995E-3	7.132559E-9	8.504883E+0
3.000000E-1	1.462224E-3	1.462224E-3	5.671250E-9	8.873047E+0
2.500000E-1	1.184046E-3	1.184046E-3	4.592334E-9	9.240234E+0
2.000000E-1	1.105565E-3	1.105565E-3	4.287945E-9	9.608398E+0
1.500000E-1	6.412035E-4	6.412035E-4	2.486914E-9	9.976563E+0
1.000000E-1	4.621734E-4	4.621734E-4	1.792544E-9	1.034375E+1
5.000000E-2	2.028161E-4	2.028161E-4	7.866243E-10	1.108496E+1
0.000000E+0	3.570903E-5	3.570903E-5	1.384978E-10	1.145410E+1
-5.000000E-2	1.349234E-4	-1.349234E-4	-5.233018E-10	1.182324E+1
-1.000000E-1	3.122759E-4	-3.122759E-4	-1.211165E-9	1.293750E+1
-1.500000E-1	4.722528E-4	-4.722528E-4	-1.831637E-9	1.330566E+1
-2.000000E-1	6.317713E-4	-6.317713E-4	-2.450331E-9	1.367383E+1
