voltage_13_1_3	absJ_13_1_3	J_13_1_3	current_13_1_3	time_13_1_3	
0.000000E+0	1.418769E-6	1.418769E-6	5.502709E-12	0.000000E+0
5.000000E-2	1.048778E-3	1.048778E-3	4.067696E-9	1.115234E+0
1.000000E-1	2.288013E-3	2.288013E-3	8.874080E-9	1.482422E+0
1.500000E-1	1.190499E-3	1.190499E-3	4.617362E-9	2.596680E+0
2.000000E-1	1.646748E-3	1.646748E-3	6.386928E-9	3.337891E+0
2.500000E-1	2.258794E-3	2.258794E-3	8.760754E-9	3.706055E+0
3.000000E-1	2.238938E-3	2.238938E-3	8.683742E-9	4.820313E+0
3.500000E-1	2.243095E-3	2.243095E-3	8.699867E-9	5.561523E+0
4.000000E-1	2.170890E-3	2.170890E-3	8.419818E-9	6.675781E+0
4.500000E-1	2.836224E-3	2.836224E-3	1.100032E-8	7.043945E+0
5.000000E-1	3.727192E-3	3.727192E-3	1.445595E-8	7.412109E+0
5.000000E-1	4.028176E-3	4.028176E-3	1.562332E-8	7.780273E+0
4.500000E-1	3.564142E-3	3.564142E-3	1.382356E-8	8.147461E+0
4.000000E-1	2.894101E-3	2.894101E-3	1.122480E-8	8.515625E+0
3.500000E-1	2.246001E-3	2.246001E-3	8.711137E-9	9.256836E+0
3.000000E-1	1.707127E-3	1.707127E-3	6.621108E-9	9.625000E+0
2.500000E-1	1.350193E-3	1.350193E-3	5.236737E-9	9.992188E+0
2.000000E-1	9.956367E-4	9.956367E-4	3.861586E-9	1.036035E+1
1.500000E-1	7.179088E-4	7.179088E-4	2.784416E-9	1.072754E+1
1.000000E-1	4.629444E-4	4.629444E-4	1.795534E-9	1.109570E+1
5.000000E-2	2.236167E-4	2.236167E-4	8.672994E-10	1.183691E+1
0.000000E+0	4.416586E-7	-4.416586E-7	-1.712977E-12	1.301172E+1
-5.000000E-2	2.343000E-4	-2.343000E-4	-9.087346E-10	1.412695E+1
-1.000000E-1	4.496583E-4	-4.496583E-4	-1.744004E-9	1.524219E+1
-1.500000E-1	7.196940E-4	-7.196940E-4	-2.791340E-9	1.560938E+1
-2.000000E-1	9.478515E-4	-9.478515E-4	-3.676251E-9	1.597754E+1
-2.500000E-1	1.227537E-3	-1.227537E-3	-4.761012E-9	1.634570E+1
-3.000000E-1	1.484553E-3	-1.484553E-3	-5.757852E-9	1.671289E+1
-3.500000E-1	1.789735E-3	-1.789735E-3	-6.941506E-9	1.708105E+1
-4.000000E-1	2.119254E-3	-2.119254E-3	-8.219547E-9	1.744824E+1
-4.500000E-1	2.504454E-3	-2.504454E-3	-9.713548E-9	1.781641E+1
-5.000000E-1	3.079755E-3	-3.079755E-3	-1.194486E-8	1.893066E+1
-5.000000E-1	3.299860E-3	-3.299860E-3	-1.279854E-8	1.929785E+1
-4.500000E-1	2.841017E-3	-2.841017E-3	-1.101891E-8	1.966602E+1
-4.000000E-1	2.252192E-3	-2.252192E-3	-8.735149E-9	2.040723E+1
-3.500000E-1	1.866975E-3	-1.866975E-3	-7.241080E-9	2.077441E+1
-3.000000E-1	1.591517E-3	-1.591517E-3	-6.172713E-9	2.114258E+1
-2.500000E-1	1.278128E-3	-1.278128E-3	-4.957232E-9	2.151074E+1
-2.000000E-1	1.038850E-3	-1.038850E-3	-4.029190E-9	2.187793E+1
-1.500000E-1	7.995512E-4	-7.995512E-4	-3.101067E-9	2.224609E+1
-1.000000E-1	5.207728E-4	-5.207728E-4	-2.019822E-9	2.261328E+1
-5.000000E-2	2.587533E-4	-2.587533E-4	-1.003577E-9	2.298145E+1
0.000000E+0	5.061506E-7	-5.061506E-7	-1.963110E-12	2.415527E+1
