voltage_4_1	absJ_4_1	J_4_1	current_4_1	time_4_1	
0.000000E+0	1.506300E-6	1.506300E-6	2.336879E-11	0.000000E+0
5.000000E-2	4.317469E-4	4.317469E-4	6.698138E-9	5.751953E-1
1.000000E-1	6.545968E-4	6.545968E-4	1.015544E-8	7.636719E-1
1.500000E-1	1.849010E-4	1.849010E-4	2.868561E-9	1.338867E+0
2.000000E-1	5.399922E-4	5.399922E-4	8.377460E-9	1.720703E+0
2.500000E-1	6.544602E-4	6.544602E-4	1.015332E-8	1.909180E+0
3.000000E-1	5.379007E-4	5.379007E-4	8.345012E-9	2.484375E+0
3.500000E-1	6.515177E-4	6.515177E-4	1.010767E-8	2.671875E+0
4.000000E-1	8.505910E-4	8.505910E-4	1.319610E-8	2.860352E+0
4.500000E-1	1.098244E-3	1.098244E-3	1.703820E-8	3.047852E+0
5.000000E-1	1.405462E-3	1.405462E-3	2.180439E-8	3.236328E+0
5.000000E-1	1.451065E-3	1.451065E-3	2.251188E-8	3.424805E+0
4.500000E-1	1.094551E-3	1.094551E-3	1.698091E-8	3.612305E+0
4.000000E-1	9.649125E-4	9.649125E-4	1.496969E-8	3.800781E+0
3.500000E-1	8.225067E-4	8.225067E-4	1.276040E-8	3.988281E+0
3.000000E-1	5.570012E-4	5.570012E-4	8.641337E-9	4.370117E+0
2.500000E-1	4.607327E-4	4.607327E-4	7.147825E-9	4.558594E+0
2.000000E-1	3.256656E-4	3.256656E-4	5.052388E-9	4.746094E+0
1.500000E-1	2.185472E-4	2.185472E-4	3.390549E-9	4.934570E+0
1.000000E-1	1.293480E-4	1.293480E-4	2.006709E-9	5.123047E+0
5.000000E-2	4.551213E-5	4.551213E-5	7.060770E-10	5.534180E+0
0.000000E+0	8.391684E-8	8.391684E-8	1.301889E-12	6.429688E+0
-5.000000E-2	5.397386E-6	-5.397386E-6	-8.373525E-11	6.954102E+0
-1.000000E-1	1.364915E-4	-1.364915E-4	-2.117535E-9	7.530273E+0
-1.500000E-1	2.334069E-4	-2.334069E-4	-3.621084E-9	7.717773E+0
-2.000000E-1	3.506917E-4	-3.506917E-4	-5.440645E-9	7.906250E+0
-2.500000E-1	4.900001E-4	-4.900001E-4	-7.601880E-9	8.093750E+0
-3.000000E-1	5.979843E-4	-5.979843E-4	-9.277151E-9	8.282227E+0
-3.500000E-1	8.215714E-4	-8.215714E-4	-1.274589E-8	8.857422E+0
-4.000000E-1	9.979884E-4	-9.979884E-4	-1.548283E-8	9.045898E+0
-4.500000E-1	1.190266E-3	-1.190266E-3	-1.846583E-8	9.233398E+0
-5.000000E-1	1.514253E-3	-1.514253E-3	-2.349218E-8	9.421875E+0
-5.000000E-1	1.464208E-3	-1.464208E-3	-2.271578E-8	9.610352E+0
-4.500000E-1	1.197896E-3	-1.197896E-3	-1.858420E-8	9.797852E+0
-4.000000E-1	1.001207E-3	-1.001207E-3	-1.553276E-8	9.986328E+0
-3.500000E-1	8.085935E-4	-8.085935E-4	-1.254455E-8	1.017383E+1
-3.000000E-1	5.810346E-4	-5.810346E-4	-9.014192E-9	1.055566E+1
-2.500000E-1	4.872123E-4	-4.872123E-4	-7.558629E-9	1.074414E+1
-2.000000E-1	3.699557E-4	-3.699557E-4	-5.739507E-9	1.093164E+1
-1.500000E-1	2.573025E-4	-2.573025E-4	-3.991801E-9	1.112012E+1
-1.000000E-1	1.526921E-4	-1.526921E-4	-2.368871E-9	1.130859E+1
-5.000000E-2	6.967025E-5	-6.967025E-5	-1.080867E-9	1.149609E+1
0.000000E+0	3.181578E-8	3.181578E-8	4.935913E-13	1.239160E+1
