voltage_4_2_21	absJ_4_2_21	J_4_2_21	current_4_2_21	time_4_2_21	
0.000000E+0	1.157230E-6	-1.157230E-6	-4.488326E-12	0.000000E+0
5.000000E-2	1.762680E-6	1.762680E-6	6.836573E-12	5.234375E-1
1.000000E-1	1.872805E-6	1.872805E-6	7.263690E-12	1.046875E+0
1.500000E-1	3.579592E-6	3.579592E-6	1.388348E-11	1.570313E+0
2.000000E-1	5.943515E-6	5.943515E-6	2.305198E-11	2.093750E+0
2.500000E-1	8.799976E-6	8.799976E-6	3.413079E-11	2.617188E+0
3.000000E-1	1.339359E-5	1.339359E-5	5.194715E-11	3.140625E+0
3.500000E-1	1.650259E-5	1.650259E-5	6.400545E-11	3.664063E+0
4.000000E-1	2.003956E-5	2.003956E-5	7.772363E-11	4.187500E+0
4.500000E-1	4.034480E-5	4.034480E-5	1.564777E-10	4.793945E+0
5.000000E-1	5.191958E-5	5.191958E-5	2.013706E-10	4.982422E+0
5.000000E-1	4.923644E-5	4.923644E-5	1.909640E-10	5.170898E+0
4.500000E-1	3.775786E-5	3.775786E-5	1.464442E-10	5.359375E+0
4.000000E-1	2.806246E-5	2.806246E-5	1.088405E-10	5.548828E+0
3.500000E-1	1.912178E-5	1.912178E-5	7.416401E-11	6.526367E+0
3.000000E-1	1.418066E-5	1.418066E-5	5.499983E-11	7.421875E+0
2.500000E-1	8.184882E-6	8.184882E-6	3.174514E-11	7.945313E+0
2.000000E-1	5.874545E-6	5.874545E-6	2.278448E-11	8.468750E+0
1.500000E-1	3.743817E-6	3.743817E-6	1.452043E-11	8.992188E+0
1.000000E-1	1.069820E-6	1.069820E-6	4.149306E-12	9.515625E+0
5.000000E-2	6.848922E-7	6.848922E-7	2.656361E-12	1.003906E+1
0.000000E+0	1.945104E-7	-1.945104E-7	-7.544104E-13	1.056250E+1
-5.000000E-2	9.191162E-7	-9.191162E-7	-3.564801E-12	1.108594E+1
-1.000000E-1	1.687751E-6	-1.687751E-6	-6.545958E-12	1.160937E+1
-1.500000E-1	3.070819E-6	-3.070819E-6	-1.191020E-11	1.213281E+1
-2.000000E-1	4.196976E-6	-4.196976E-6	-1.627801E-11	1.265625E+1
-2.500000E-1	7.143507E-6	-7.143507E-6	-2.770616E-11	1.317969E+1
-3.000000E-1	1.093447E-5	-1.093447E-5	-4.240945E-11	1.370313E+1
-3.500000E-1	1.501214E-5	-1.501214E-5	-5.822473E-11	1.422656E+1
-4.000000E-1	1.920958E-5	-1.920958E-5	-7.450454E-11	1.475000E+1
-4.500000E-1	2.066392E-5	-2.066392E-5	-8.014520E-11	1.527344E+1
-5.000000E-1	2.244253E-5	-2.244253E-5	-8.704358E-11	1.579687E+1
-5.000000E-1	3.199825E-5	-3.199825E-5	-1.241055E-10	1.640332E+1
-4.500000E-1	2.788151E-5	-2.788151E-5	-1.081387E-10	1.659180E+1
-4.000000E-1	1.785988E-5	-1.785988E-5	-6.926970E-11	1.756934E+1
-3.500000E-1	1.607144E-5	-1.607144E-5	-6.233325E-11	1.846484E+1
-3.000000E-1	1.022109E-5	-1.022109E-5	-3.964258E-11	1.898828E+1
-2.500000E-1	8.342901E-6	-8.342901E-6	-3.235802E-11	1.951172E+1
-2.000000E-1	5.429844E-6	-5.429844E-6	-2.105970E-11	2.003516E+1
-1.500000E-1	1.997831E-6	-1.997831E-6	-7.748607E-12	2.055859E+1
-1.000000E-1	1.714694E-6	-1.714694E-6	-6.650458E-12	2.108203E+1
-5.000000E-2	4.993344E-7	-4.993344E-7	-1.936673E-12	2.160547E+1
0.000000E+0	2.643446E-7	2.643446E-7	1.025263E-12	2.212891E+1
0.000000E+0	1.171621E-7	1.171621E-7	4.544143E-13	2.265332E+1
5.000000E-2	1.265411E-6	1.265411E-6	4.907907E-12	2.317676E+1
1.000000E-1	1.758212E-6	1.758212E-6	6.819240E-12	2.370020E+1
1.500000E-1	3.625256E-6	3.625256E-6	1.406059E-11	2.422363E+1
2.000000E-1	5.468959E-6	5.468959E-6	2.121141E-11	2.474707E+1
2.500000E-1	8.340506E-6	8.340506E-6	3.234873E-11	2.527051E+1
3.000000E-1	1.240626E-5	1.240626E-5	4.811779E-11	2.579395E+1
3.500000E-1	1.553049E-5	1.553049E-5	6.023516E-11	2.631738E+1
4.000000E-1	2.036220E-5	2.036220E-5	7.897499E-11	2.684082E+1
4.500000E-1	3.709407E-5	3.709407E-5	1.438697E-10	2.744629E+1
5.000000E-1	5.267467E-5	5.267467E-5	2.042992E-10	2.763477E+1
5.000000E-1	5.360371E-5	5.360371E-5	2.079025E-10	2.782422E+1
4.500000E-1	3.983236E-5	3.983236E-5	1.544902E-10	2.801270E+1
4.000000E-1	2.822767E-5	2.822767E-5	1.094813E-10	2.820117E+1
3.500000E-1	1.920359E-5	1.920359E-5	7.448131E-11	2.917969E+1
3.000000E-1	1.389416E-5	1.389416E-5	5.388864E-11	3.007422E+1
2.500000E-1	7.704646E-6	7.704646E-6	2.988254E-11	3.059766E+1
2.000000E-1	6.100872E-6	6.100872E-6	2.366229E-11	3.112109E+1
1.500000E-1	3.563462E-6	3.563462E-6	1.382092E-11	3.164453E+1
